Name	Size(bp)
exon_ilHelHell1.1_Chr16_1016.3	41
exon_ilHelHell1.1_Chr16_1016.4	536
exon_ilHelHell1.1_Chr16_1016.5	425
exon_ilHelHell1.1_Chr16_1016.6	27
exon_ilHelHell1.1_Chr16_1016.7	53
exon_ilHelHell1.1_Chr16_1016.8	193
exon_ilHelHell1.1_Chr16_1017.1	432
exon_ilHelHell1.1_Chr16_1018.1	1053
exon_ilHelHell1.1_Chr16_1019.1	22
exon_ilHelHell1.1_Chr16_1019.2	152
exon_ilHelHell1.1_Chr16_102.1	475
exon_ilHelHell1.1_Chr16_102.2	164
exon_ilHelHell1.1_Chr16_102.3	102
exon_ilHelHell1.1_Chr16_102.4	91
exon_ilHelHell1.1_Chr16_102.5	72
exon_ilHelHell1.1_Chr16_102.6	191
exon_ilHelHell1.1_Chr16_102.7	187
exon_ilHelHell1.1_Chr16_102.8	32
exon_ilHelHell1.1_Chr16_1020.7	322
exon_ilHelHell1.1_Chr16_1020.6	99
exon_ilHelHell1.1_Chr16_1020.5	28
exon_ilHelHell1.1_Chr16_1020.4	25
exon_ilHelHell1.1_Chr16_1020.3	35
exon_ilHelHell1.1_Chr16_1020.2	21
exon_ilHelHell1.1_Chr16_1020.1	136
exon_ilHelHell1.1_Chr16_1021.1	150
exon_ilHelHell1.1_Chr16_1021.2	143
exon_ilHelHell1.1_Chr16_1021.3	94
exon_ilHelHell1.1_Chr16_1021.4	155
exon_ilHelHell1.1_Chr16_1021.5	274
exon_ilHelHell1.1_Chr16_1022.12	75
exon_ilHelHell1.1_Chr16_1022.11	254
exon_ilHelHell1.1_Chr16_1022.10	172
exon_ilHelHell1.1_Chr16_1022.9	111
exon_ilHelHell1.1_Chr16_1022.8	138
exon_ilHelHell1.1_Chr16_1022.7	156
exon_ilHelHell1.1_Chr16_1022.6	124
exon_ilHelHell1.1_Chr16_1022.5	139
exon_ilHelHell1.1_Chr16_1022.4	141
exon_ilHelHell1.1_Chr16_1022.3	209
exon_ilHelHell1.1_Chr16_1022.2	158
exon_ilHelHell1.1_Chr16_1022.1	207
exon_ilHelHell1.1_Chr16_1023.1	55
exon_ilHelHell1.1_Chr16_1023.2	602
exon_ilHelHell1.1_Chr16_1024.1	442
exon_ilHelHell1.1_Chr16_1024.2	1991
exon_ilHelHell1.1_Chr16_1025.5	236
exon_ilHelHell1.1_Chr16_1025.4	140
exon_ilHelHell1.1_Chr16_1025.3	1900
exon_ilHelHell1.1_Chr16_1025.2	238
exon_ilHelHell1.1_Chr16_1025.1	15
exon_ilHelHell1.1_Chr16_1026.1	379
exon_ilHelHell1.1_Chr16_1026.2	108
exon_ilHelHell1.1_Chr16_1026.3	8
exon_ilHelHell1.1_Chr16_1027.16	106
exon_ilHelHell1.1_Chr16_1027.15	95
exon_ilHelHell1.1_Chr16_1027.14	90
exon_ilHelHell1.1_Chr16_1027.13	198
exon_ilHelHell1.1_Chr16_1027.12	131
exon_ilHelHell1.1_Chr16_1027.11	285
exon_ilHelHell1.1_Chr16_1027.10	163
exon_ilHelHell1.1_Chr16_1027.9	35
exon_ilHelHell1.1_Chr16_1027.8	35
exon_ilHelHell1.1_Chr16_1027.7	32
exon_ilHelHell1.1_Chr16_1027.6	123
exon_ilHelHell1.1_Chr16_1027.5	130
exon_ilHelHell1.1_Chr16_1027.4	145
exon_ilHelHell1.1_Chr16_1027.3	142
exon_ilHelHell1.1_Chr16_1027.2	151
exon_ilHelHell1.1_Chr16_1027.1	11
exon_ilHelHell1.1_Chr16_1028.1	636
exon_ilHelHell1.1_Chr16_1029.2	30
exon_ilHelHell1.1_Chr16_1029.1	687
exon_ilHelHell1.1_Chr16_103.1	108
exon_ilHelHell1.1_Chr16_103.2	194
exon_ilHelHell1.1_Chr16_103.3	163
exon_ilHelHell1.1_Chr16_1030.8	183
exon_ilHelHell1.1_Chr16_1030.7	757
exon_ilHelHell1.1_Chr16_1030.6	95
exon_ilHelHell1.1_Chr16_1030.5	92
exon_ilHelHell1.1_Chr16_1030.4	41
exon_ilHelHell1.1_Chr16_1030.3	361
exon_ilHelHell1.1_Chr16_1030.2	981
exon_ilHelHell1.1_Chr16_1030.1	1333
exon_ilHelHell1.1_Chr16_1031.1	237
exon_ilHelHell1.1_Chr16_1031.2	140
exon_ilHelHell1.1_Chr16_1031.3	220
exon_ilHelHell1.1_Chr16_1031.4	225
exon_ilHelHell1.1_Chr16_1032.1	1239
exon_ilHelHell1.1_Chr16_1033.1	189
exon_ilHelHell1.1_Chr16_1033.2	182
exon_ilHelHell1.1_Chr16_1033.3	54
exon_ilHelHell1.1_Chr16_1033.4	262
exon_ilHelHell1.1_Chr16_1034.15	911
exon_ilHelHell1.1_Chr16_1034.14	843
exon_ilHelHell1.1_Chr16_1034.13	46
exon_ilHelHell1.1_Chr16_1034.12	142
exon_ilHelHell1.1_Chr16_1034.11	19
exon_ilHelHell1.1_Chr16_1034.10	128
exon_ilHelHell1.1_Chr16_1034.9	48
exon_ilHelHell1.1_Chr16_1034.8	34
exon_ilHelHell1.1_Chr16_1034.7	59
exon_ilHelHell1.1_Chr16_1034.6	1923
exon_ilHelHell1.1_Chr16_1034.5	31
exon_ilHelHell1.1_Chr16_1034.4	595
exon_ilHelHell1.1_Chr16_1034.3	36
exon_ilHelHell1.1_Chr16_1034.2	87
exon_ilHelHell1.1_Chr16_1034.1	45
exon_ilHelHell1.1_Chr16_1035.1	225
exon_ilHelHell1.1_Chr16_1036.1	436
exon_ilHelHell1.1_Chr16_1036.2	1001
exon_ilHelHell1.1_Chr16_1036.3	255
exon_ilHelHell1.1_Chr16_1037.1	516
exon_ilHelHell1.1_Chr16_1038.1	36
exon_ilHelHell1.1_Chr16_1038.2	126
exon_ilHelHell1.1_Chr16_1038.3	191
exon_ilHelHell1.1_Chr16_1038.4	148
exon_ilHelHell1.1_Chr16_1038.5	60
exon_ilHelHell1.1_Chr16_1038.6	77
exon_ilHelHell1.1_Chr16_1038.7	184
exon_ilHelHell1.1_Chr16_1039.1	99
exon_ilHelHell1.1_Chr16_1039.2	99
exon_ilHelHell1.1_Chr16_1039.3	282
exon_ilHelHell1.1_Chr16_1039.4	399
exon_ilHelHell1.1_Chr16_104.17	61
exon_ilHelHell1.1_Chr16_104.16	166
exon_ilHelHell1.1_Chr16_104.15	191
exon_ilHelHell1.1_Chr16_104.14	246
exon_ilHelHell1.1_Chr16_104.13	313
exon_ilHelHell1.1_Chr16_104.12	107
exon_ilHelHell1.1_Chr16_104.11	149
exon_ilHelHell1.1_Chr16_104.10	131
exon_ilHelHell1.1_Chr16_104.9	159
exon_ilHelHell1.1_Chr16_104.8	160
exon_ilHelHell1.1_Chr16_104.7	101
exon_ilHelHell1.1_Chr16_104.6	164
exon_ilHelHell1.1_Chr16_104.5	149
exon_ilHelHell1.1_Chr16_104.4	137
exon_ilHelHell1.1_Chr16_104.3	216
exon_ilHelHell1.1_Chr16_104.2	181
exon_ilHelHell1.1_Chr16_104.1	75
exon_ilHelHell1.1_Chr16_1040.1	1842
exon_ilHelHell1.1_Chr16_1040.2	166
exon_ilHelHell1.1_Chr16_1040.3	157
exon_ilHelHell1.1_Chr16_1040.4	259
exon_ilHelHell1.1_Chr16_1040.5	238
exon_ilHelHell1.1_Chr16_1040.6	132
exon_ilHelHell1.1_Chr16_1040.7	167
exon_ilHelHell1.1_Chr16_1040.8	146
exon_ilHelHell1.1_Chr16_1040.9	203
exon_ilHelHell1.1_Chr16_1040.10	180
exon_ilHelHell1.1_Chr16_1040.11	98
exon_ilHelHell1.1_Chr16_1040.12	88
exon_ilHelHell1.1_Chr16_1040.13	130
exon_ilHelHell1.1_Chr16_1040.14	170
exon_ilHelHell1.1_Chr16_1040.15	305
exon_ilHelHell1.1_Chr16_1040.16	134
exon_ilHelHell1.1_Chr16_1040.17	104
exon_ilHelHell1.1_Chr16_1040.18	419
exon_ilHelHell1.1_Chr16_1040.19	6
exon_ilHelHell1.1_Chr16_1041.1	130
exon_ilHelHell1.1_Chr16_1041.2	228
exon_ilHelHell1.1_Chr16_1041.3	176
exon_ilHelHell1.1_Chr16_1041.4	152
exon_ilHelHell1.1_Chr16_1041.5	158
exon_ilHelHell1.1_Chr16_1041.6	125
exon_ilHelHell1.1_Chr16_1041.7	118
exon_ilHelHell1.1_Chr16_1041.8	146
exon_ilHelHell1.1_Chr16_1041.9	198
exon_ilHelHell1.1_Chr16_1042.7	303
exon_ilHelHell1.1_Chr16_1042.6	99
exon_ilHelHell1.1_Chr16_1042.5	218
exon_ilHelHell1.1_Chr16_1042.4	59
exon_ilHelHell1.1_Chr16_1042.3	164
exon_ilHelHell1.1_Chr16_1042.2	99
exon_ilHelHell1.1_Chr16_1042.1	180
exon_ilHelHell1.1_Chr16_1043.1	16
exon_ilHelHell1.1_Chr16_1043.2	291
exon_ilHelHell1.1_Chr16_1043.3	170
exon_ilHelHell1.1_Chr16_1043.4	152
exon_ilHelHell1.1_Chr16_1043.5	149
exon_ilHelHell1.1_Chr16_1043.6	119
exon_ilHelHell1.1_Chr16_1043.7	124
exon_ilHelHell1.1_Chr16_1043.8	308
exon_ilHelHell1.1_Chr16_1043.9	480
exon_ilHelHell1.1_Chr16_1043.10	198
exon_ilHelHell1.1_Chr16_1044.9	189
exon_ilHelHell1.1_Chr16_1044.8	143
exon_ilHelHell1.1_Chr16_1044.7	80
exon_ilHelHell1.1_Chr16_1044.6	145
exon_ilHelHell1.1_Chr16_1044.5	167
exon_ilHelHell1.1_Chr16_1044.4	134
exon_ilHelHell1.1_Chr16_1044.3	623
exon_ilHelHell1.1_Chr16_1044.2	225
exon_ilHelHell1.1_Chr16_1044.1	115
exon_ilHelHell1.1_Chr16_1045.1	88
exon_ilHelHell1.1_Chr16_1045.2	728
exon_ilHelHell1.1_Chr16_1046.1	109
exon_ilHelHell1.1_Chr16_1046.2	225
exon_ilHelHell1.1_Chr16_1046.3	311
exon_ilHelHell1.1_Chr16_1047.9	183
exon_ilHelHell1.1_Chr16_1047.8	143
exon_ilHelHell1.1_Chr16_1047.7	225
exon_ilHelHell1.1_Chr16_1047.6	167
exon_ilHelHell1.1_Chr16_1047.5	134
exon_ilHelHell1.1_Chr16_1047.4	266
exon_ilHelHell1.1_Chr16_1047.3	225
exon_ilHelHell1.1_Chr16_1047.2	882
exon_ilHelHell1.1_Chr16_1047.1	373
exon_ilHelHell1.1_Chr16_1048.2	521
exon_ilHelHell1.1_Chr16_1048.1	118
exon_ilHelHell1.1_Chr16_1049.1	1520
exon_ilHelHell1.1_Chr16_1049.2	309
exon_ilHelHell1.1_Chr16_1049.3	58
exon_ilHelHell1.1_Chr16_105.1	1902
exon_ilHelHell1.1_Chr16_1050.1	409
exon_ilHelHell1.1_Chr16_1050.2	59
exon_ilHelHell1.1_Chr16_1051.2	328
exon_ilHelHell1.1_Chr16_1051.1	215
exon_ilHelHell1.1_Chr16_1052.1	5
exon_ilHelHell1.1_Chr16_1052.2	223
exon_ilHelHell1.1_Chr16_1053.1	34
exon_ilHelHell1.1_Chr16_1053.2	176
exon_ilHelHell1.1_Chr16_1053.3	9
exon_ilHelHell1.1_Chr16_1054.1	330
exon_ilHelHell1.1_Chr16_1055.1	295
exon_ilHelHell1.1_Chr16_1055.2	35
exon_ilHelHell1.1_Chr16_1055.3	103
exon_ilHelHell1.1_Chr16_1055.4	155
exon_ilHelHell1.1_Chr16_1056.1	873
exon_ilHelHell1.1_Chr16_1056.2	681
exon_ilHelHell1.1_Chr16_1057.1	37
exon_ilHelHell1.1_Chr16_1057.2	216
exon_ilHelHell1.1_Chr16_1057.3	77
exon_ilHelHell1.1_Chr16_1057.4	58
exon_ilHelHell1.1_Chr16_1057.5	86
exon_ilHelHell1.1_Chr16_1057.6	190
exon_ilHelHell1.1_Chr16_1057.7	274
exon_ilHelHell1.1_Chr16_1057.8	35
exon_ilHelHell1.1_Chr16_1057.9	647
exon_ilHelHell1.1_Chr16_1058.1	1069
exon_ilHelHell1.1_Chr16_1058.2	176
exon_ilHelHell1.1_Chr16_1058.3	582
exon_ilHelHell1.1_Chr16_1059.2	1399
exon_ilHelHell1.1_Chr16_1059.1	1259
exon_ilHelHell1.1_Chr16_106.1	20
exon_ilHelHell1.1_Chr16_106.2	169
exon_ilHelHell1.1_Chr16_1060.1	753
exon_ilHelHell1.1_Chr16_1061.1	20
exon_ilHelHell1.1_Chr16_1061.2	78
exon_ilHelHell1.1_Chr16_1061.3	271
exon_ilHelHell1.1_Chr16_1061.4	1767
exon_ilHelHell1.1_Chr16_1061.5	1020
exon_ilHelHell1.1_Chr16_1062.4	177
exon_ilHelHell1.1_Chr16_1062.3	149
exon_ilHelHell1.1_Chr16_1062.2	54
exon_ilHelHell1.1_Chr16_1062.1	241
exon_ilHelHell1.1_Chr16_1063.6	200
exon_ilHelHell1.1_Chr16_1063.5	1182
exon_ilHelHell1.1_Chr16_1063.4	105
exon_ilHelHell1.1_Chr16_1063.3	75
exon_ilHelHell1.1_Chr16_1063.2	213
exon_ilHelHell1.1_Chr16_1063.1	52
exon_ilHelHell1.1_Chr16_1064.1	16
exon_ilHelHell1.1_Chr16_1064.2	209
exon_ilHelHell1.1_Chr16_1064.3	107
exon_ilHelHell1.1_Chr16_1064.4	160
exon_ilHelHell1.1_Chr16_1064.5	130
exon_ilHelHell1.1_Chr16_1064.6	233
exon_ilHelHell1.1_Chr16_1065.1	9
exon_ilHelHell1.1_Chr16_1065.2	96
exon_ilHelHell1.1_Chr16_1065.3	107
exon_ilHelHell1.1_Chr16_1065.4	160
exon_ilHelHell1.1_Chr16_1065.5	130
exon_ilHelHell1.1_Chr16_1065.6	226
exon_ilHelHell1.1_Chr16_1065.7	229
exon_ilHelHell1.1_Chr16_1065.8	123
exon_ilHelHell1.1_Chr16_1065.9	149
exon_ilHelHell1.1_Chr16_1065.10	162
exon_ilHelHell1.1_Chr16_1065.11	107
exon_ilHelHell1.1_Chr16_1065.12	134
exon_ilHelHell1.1_Chr16_1066.1	168
exon_ilHelHell1.1_Chr16_1066.2	195
exon_ilHelHell1.1_Chr16_1066.3	453
exon_ilHelHell1.1_Chr16_1067.1	203
exon_ilHelHell1.1_Chr16_1067.2	190
exon_ilHelHell1.1_Chr16_1067.3	259
exon_ilHelHell1.1_Chr16_1067.4	250
exon_ilHelHell1.1_Chr16_1067.5	386
exon_ilHelHell1.1_Chr16_1067.6	179
exon_ilHelHell1.1_Chr16_1067.7	312
exon_ilHelHell1.1_Chr16_1068.1	277
exon_ilHelHell1.1_Chr16_1068.2	62
exon_ilHelHell1.1_Chr16_1068.3	19
exon_ilHelHell1.1_Chr16_1068.4	21
exon_ilHelHell1.1_Chr16_1068.5	23
exon_ilHelHell1.1_Chr16_1068.6	116
exon_ilHelHell1.1_Chr16_1068.7	160
exon_ilHelHell1.1_Chr16_1068.8	130
exon_ilHelHell1.1_Chr16_1068.9	221
exon_ilHelHell1.1_Chr16_1069.1	567
exon_ilHelHell1.1_Chr16_107.2	166
exon_ilHelHell1.1_Chr16_107.1	71
exon_ilHelHell1.1_Chr16_1070.3	403
exon_ilHelHell1.1_Chr16_1070.2	420
exon_ilHelHell1.1_Chr16_1070.1	1052
exon_ilHelHell1.1_Chr16_1071.2	423
exon_ilHelHell1.1_Chr16_1071.1	291
exon_ilHelHell1.1_Chr16_1072.1	1211
exon_ilHelHell1.1_Chr16_1072.2	21
exon_ilHelHell1.1_Chr16_1072.3	49
exon_ilHelHell1.1_Chr16_1073.1	471
exon_ilHelHell1.1_Chr16_1074.2	601
exon_ilHelHell1.1_Chr16_1074.1	275
exon_ilHelHell1.1_Chr16_1075.1	1371
exon_ilHelHell1.1_Chr16_1076.2	56
exon_ilHelHell1.1_Chr16_1076.1	358
exon_ilHelHell1.1_Chr16_1077.1	1371
exon_ilHelHell1.1_Chr16_1078.2	398
exon_ilHelHell1.1_Chr16_1078.1	733
exon_ilHelHell1.1_Chr16_1079.1	1371
exon_ilHelHell1.1_Chr16_108.2	114
exon_ilHelHell1.1_Chr16_108.1	582
exon_ilHelHell1.1_Chr16_1080.1	1211
exon_ilHelHell1.1_Chr16_1080.2	21
exon_ilHelHell1.1_Chr16_1080.3	49
exon_ilHelHell1.1_Chr16_1081.1	471
exon_ilHelHell1.1_Chr16_1082.1	498
exon_ilHelHell1.1_Chr16_1083.1	279
exon_ilHelHell1.1_Chr16_1084.1	1371
exon_ilHelHell1.1_Chr16_1085.1	588
exon_ilHelHell1.1_Chr16_1086.4	601
exon_ilHelHell1.1_Chr16_1086.3	886
exon_ilHelHell1.1_Chr16_1086.2	261
exon_ilHelHell1.1_Chr16_1086.1	7
exon_ilHelHell1.1_Chr16_1087.2	894
exon_ilHelHell1.1_Chr16_1087.1	291
exon_ilHelHell1.1_Chr16_1088.1	543
exon_ilHelHell1.1_Chr16_1089.1	783
exon_ilHelHell1.1_Chr16_109.1	5
exon_ilHelHell1.1_Chr16_109.2	443
exon_ilHelHell1.1_Chr16_109.3	99
exon_ilHelHell1.1_Chr16_109.4	23
exon_ilHelHell1.1_Chr16_109.5	366
exon_ilHelHell1.1_Chr16_1090.1	1791
exon_ilHelHell1.1_Chr16_1090.2	666
exon_ilHelHell1.1_Chr16_1090.3	1179
exon_ilHelHell1.1_Chr16_1091.4	826
exon_ilHelHell1.1_Chr16_1091.3	116
exon_ilHelHell1.1_Chr16_1091.2	23
exon_ilHelHell1.1_Chr16_1091.1	91
exon_ilHelHell1.1_Chr16_1092.2	2105
exon_ilHelHell1.1_Chr16_1092.1	1858
exon_ilHelHell1.1_Chr16_1093.1	1518
exon_ilHelHell1.1_Chr16_1094.1	651
exon_ilHelHell1.1_Chr16_1094.2	1344
exon_ilHelHell1.1_Chr16_1095.2	442
exon_ilHelHell1.1_Chr16_1095.1	266
exon_ilHelHell1.1_Chr16_1096.1	852
exon_ilHelHell1.1_Chr16_1097.4	291
exon_ilHelHell1.1_Chr16_1097.3	1493
exon_ilHelHell1.1_Chr16_1097.2	808
exon_ilHelHell1.1_Chr16_1097.1	30
exon_ilHelHell1.1_Chr16_1098.1	49
exon_ilHelHell1.1_Chr16_1098.2	950
exon_ilHelHell1.1_Chr16_1099.1	2208
exon_ilHelHell1.1_Chr16_1099.2	711
exon_ilHelHell1.1_Chr16_11.1	2712
exon_ilHelHell1.1_Chr16_110.4	52
exon_ilHelHell1.1_Chr16_110.3	98
exon_ilHelHell1.1_Chr16_110.2	162
exon_ilHelHell1.1_Chr16_110.1	186
exon_ilHelHell1.1_Chr16_1100.1	591
exon_ilHelHell1.1_Chr16_1101.3	612
exon_ilHelHell1.1_Chr16_1101.2	1827
exon_ilHelHell1.1_Chr16_1101.1	1023
exon_ilHelHell1.1_Chr16_1102.2	71
exon_ilHelHell1.1_Chr16_1102.1	334
exon_ilHelHell1.1_Chr16_1103.7	30
exon_ilHelHell1.1_Chr16_1103.6	485
exon_ilHelHell1.1_Chr16_1103.5	642
exon_ilHelHell1.1_Chr16_1103.4	2922
exon_ilHelHell1.1_Chr16_1103.3	44
exon_ilHelHell1.1_Chr16_1103.2	46
exon_ilHelHell1.1_Chr16_1103.1	334
exon_ilHelHell1.1_Chr16_1104.1	471
exon_ilHelHell1.1_Chr16_1105.1	507
exon_ilHelHell1.1_Chr16_1106.1	357
exon_ilHelHell1.1_Chr16_1106.2	26
exon_ilHelHell1.1_Chr16_1106.3	260
exon_ilHelHell1.1_Chr16_1106.4	56
exon_ilHelHell1.1_Chr16_1107.1	492
exon_ilHelHell1.1_Chr16_1107.2	15
exon_ilHelHell1.1_Chr16_1108.5	186
exon_ilHelHell1.1_Chr16_1108.4	19
exon_ilHelHell1.1_Chr16_1108.3	1924
exon_ilHelHell1.1_Chr16_1108.2	187
exon_ilHelHell1.1_Chr16_1108.1	549
exon_ilHelHell1.1_Chr16_1109.8	1478
exon_ilHelHell1.1_Chr16_1109.7	451
exon_ilHelHell1.1_Chr16_1109.6	272
exon_ilHelHell1.1_Chr16_1109.5	489
exon_ilHelHell1.1_Chr16_1109.4	772
exon_ilHelHell1.1_Chr16_1109.3	1077
exon_ilHelHell1.1_Chr16_1109.2	512
exon_ilHelHell1.1_Chr16_1109.1	433
exon_ilHelHell1.1_Chr16_111.1	96
exon_ilHelHell1.1_Chr16_111.2	72
exon_ilHelHell1.1_Chr16_111.3	280
exon_ilHelHell1.1_Chr16_111.4	359
exon_ilHelHell1.1_Chr16_111.5	101
exon_ilHelHell1.1_Chr16_111.6	164
exon_ilHelHell1.1_Chr16_111.7	131
exon_ilHelHell1.1_Chr16_1110.1	948
exon_ilHelHell1.1_Chr16_1111.2	369
exon_ilHelHell1.1_Chr16_1111.1	237
exon_ilHelHell1.1_Chr16_1112.1	19
exon_ilHelHell1.1_Chr16_1112.2	860
exon_ilHelHell1.1_Chr16_1113.3	396
exon_ilHelHell1.1_Chr16_1113.2	586
exon_ilHelHell1.1_Chr16_1113.1	629
exon_ilHelHell1.1_Chr16_1114.1	1371
exon_ilHelHell1.1_Chr16_1115.2	701
exon_ilHelHell1.1_Chr16_1115.1	40
exon_ilHelHell1.1_Chr16_1116.1	44
exon_ilHelHell1.1_Chr16_1116.2	946
exon_ilHelHell1.1_Chr16_1117.2	369
exon_ilHelHell1.1_Chr16_1117.1	237
exon_ilHelHell1.1_Chr16_1118.3	339
exon_ilHelHell1.1_Chr16_1118.2	460
exon_ilHelHell1.1_Chr16_1118.1	1445
exon_ilHelHell1.1_Chr16_1119.4	510
exon_ilHelHell1.1_Chr16_1119.3	313
exon_ilHelHell1.1_Chr16_1119.2	227
exon_ilHelHell1.1_Chr16_1119.1	1062
exon_ilHelHell1.1_Chr16_112.1	43
exon_ilHelHell1.1_Chr16_112.2	185
exon_ilHelHell1.1_Chr16_1120.4	1442
exon_ilHelHell1.1_Chr16_1120.3	2053
exon_ilHelHell1.1_Chr16_1120.2	764
exon_ilHelHell1.1_Chr16_1120.1	25
exon_ilHelHell1.1_Chr16_1121.1	92
exon_ilHelHell1.1_Chr16_1121.2	2077
exon_ilHelHell1.1_Chr16_1122.3	234
exon_ilHelHell1.1_Chr16_1122.2	200
exon_ilHelHell1.1_Chr16_1122.1	835
exon_ilHelHell1.1_Chr16_1123.1	154
exon_ilHelHell1.1_Chr16_1123.2	252
exon_ilHelHell1.1_Chr16_1123.3	258
exon_ilHelHell1.1_Chr16_1123.4	165
exon_ilHelHell1.1_Chr16_1123.5	218
exon_ilHelHell1.1_Chr16_1123.6	138
exon_ilHelHell1.1_Chr16_1124.3	3332
exon_ilHelHell1.1_Chr16_1124.2	502
exon_ilHelHell1.1_Chr16_1124.1	480
exon_ilHelHell1.1_Chr16_1125.7	189
exon_ilHelHell1.1_Chr16_1125.6	222
exon_ilHelHell1.1_Chr16_1125.5	267
exon_ilHelHell1.1_Chr16_1125.4	135
exon_ilHelHell1.1_Chr16_1125.3	101
exon_ilHelHell1.1_Chr16_1125.2	202
exon_ilHelHell1.1_Chr16_1125.1	72
exon_ilHelHell1.1_Chr16_1126.1	153
exon_ilHelHell1.1_Chr16_1126.2	156
exon_ilHelHell1.1_Chr16_1126.3	15
exon_ilHelHell1.1_Chr16_1127.1	1371
exon_ilHelHell1.1_Chr16_1128.3	411
exon_ilHelHell1.1_Chr16_1128.2	408
exon_ilHelHell1.1_Chr16_1128.1	54
exon_ilHelHell1.1_Chr16_1129.1	181
exon_ilHelHell1.1_Chr16_1129.2	780
exon_ilHelHell1.1_Chr16_1129.3	118
exon_ilHelHell1.1_Chr16_1129.4	112
exon_ilHelHell1.1_Chr16_1129.5	167
exon_ilHelHell1.1_Chr16_1129.6	61
exon_ilHelHell1.1_Chr16_113.7	182
exon_ilHelHell1.1_Chr16_113.6	416
exon_ilHelHell1.1_Chr16_113.5	223
exon_ilHelHell1.1_Chr16_113.4	25
exon_ilHelHell1.1_Chr16_113.3	2742
exon_ilHelHell1.1_Chr16_113.2	834
exon_ilHelHell1.1_Chr16_113.1	891
