Name	Size(bp)
intron_added-138	427
intron_added-139	1291
intron_added-140	13484
intron_added-141	3315
intron_added-142	1515
intron_added-143	1868
intron_added-144	3907
intron_added-145	1714
intron_added-146	1091
intron_added-147	624
intron_added-148	175
intron_added-149	1712
intron_added-150	744
intron_added-151	1255
intron_added-152	85
intron_added-153	633
intron_added-154	302
intron_added-155	260
intron_added-156	548
intron_added-157	4973
intron_added-158	945
intron_added-159	562
intron_added-160	1583
intron_added-161	3904
intron_added-162	372
intron_added-163	722
intron_added-164	1870
intron_added-165	1065
intron_added-166	459
intron_added-167	314
intron_added-168	335
intron_added-169	292
intron_added-170	890
intron_added-171	820
intron_added-172	154
intron_added-173	331
intron_added-174	258
intron_added-175	1349
intron_added-176	441
intron_added-177	403
intron_added-178	530
intron_added-179	2333
intron_added-180	1217
intron_added-181	1250
intron_added-182	321
intron_added-183	113
intron_added-184	3194
intron_added-185	198
intron_added-186	829
intron_added-187	488
intron_added-188	740
intron_added-189	820
intron_added-190	3483
intron_added-191	1914
intron_added-192	666
intron_added-193	1959
intron_added-194	1835
intron_added-195	3149
intron_added-196	2271
intron_added-197	789
intron_added-198	839
intron_added-199	107
intron_added-200	387
intron_added-201	128
intron_added-202	104
intron_added-203	1103
intron_added-204	543
intron_added-205	292
intron_added-206	440
intron_added-207	553
intron_added-208	191
intron_added-209	476
intron_added-210	151
intron_added-211	230
intron_added-212	1252
intron_added-213	252
intron_added-214	601
intron_added-215	990
intron_added-216	589
intron_added-217	899
intron_added-218	567
intron_added-219	310
intron_added-220	1524
intron_added-221	1515
intron_added-222	2662
intron_added-223	1401
intron_added-224	1992
intron_added-225	1379
intron_added-226	529
intron_added-227	575
intron_added-228	1043
intron_added-229	525
intron_added-230	1796
intron_added-231	872
intron_added-232	8279
intron_added-233	3151
intron_added-234	5133
intron_added-235	6115
intron_added-236	23194
intron_added-237	3420
intron_added-238	6337
intron_added-239	12406
intron_added-240	22376
intron_added-241	2111
intron_added-242	187
intron_added-243	301
intron_added-244	128
intron_added-245	142
intron_added-246	4956
intron_added-247	519
intron_added-248	657
intron_added-249	586
intron_added-250	270
intron_added-251	373
intron_added-252	1837
intron_added-253	1682
intron_added-254	167
intron_added-255	2935
intron_added-256	217
intron_added-257	2359
intron_added-258	1471
intron_added-259	24061
intron_added-260	7585
intron_added-261	9108
intron_added-262	3734
intron_added-263	9667
intron_added-264	8919
intron_added-265	764
intron_added-266	10641
intron_added-267	17464
intron_added-268	20683
intron_added-269	12321
intron_added-270	23199
intron_added-271	21917
intron_added-272	578
intron_added-273	8966
intron_added-274	5601
intron_added-275	441
intron_added-276	424
intron_added-277	25
intron_added-278	8887
intron_added-279	23005
intron_added-280	14929
intron_added-281	1805
intron_added-282	10040
intron_added-283	16200
intron_added-284	1666
intron_added-285	8116
intron_added-286	23200
intron_added-287	14592
intron_added-288	9173
intron_added-289	9565
intron_added-290	1355
intron_added-291	23496
intron_added-292	1000
intron_added-293	827
intron_added-294	804
intron_added-295	600
intron_added-296	1799
intron_added-297	7065
intron_added-298	945
intron_added-299	2589
intron_added-300	13627
intron_added-301	8092
intron_added-302	170
intron_added-303	138
intron_added-304	256
intron_added-305	867
intron_added-306	20456
intron_added-307	13042
intron_added-308	99
intron_added-309	1365
intron_added-310	55
intron_added-311	4465
intron_added-312	2574
intron_added-313	5684
intron_added-314	608
intron_added-315	130
intron_added-316	418
intron_added-317	353
intron_added-318	11561
intron_added-319	20054
intron_added-320	5669
intron_added-321	13619
intron_added-322	16417
intron_added-323	1987
intron_added-324	7474
intron_added-325	406
intron_added-326	2229
intron_added-327	616
intron_added-328	377
intron_added-329	848
intron_added-330	697
intron_added-331	541
intron_added-332	976
intron_added-333	650
intron_added-334	338
intron_added-335	298
intron_added-336	1081
intron_added-337	462
intron_added-338	395
intron_added-339	165
intron_added-340	280
intron_added-341	410
intron_added-342	257
intron_added-343	676
intron_added-344	91
intron_added-345	1395
intron_added-346	563
intron_added-347	2610
intron_added-348	5271
intron_added-349	8568
intron_added-350	3517
intron_added-351	4558
intron_added-352	22317
intron_added-353	12463
intron_added-354	2619
intron_added-355	3553
intron_added-356	4504
intron_added-357	5013
intron_added-358	1972
intron_added-359	5674
intron_added-360	3896
intron_added-361	4143
intron_added-362	13139
intron_added-363	16458
intron_added-364	10933
intron_added-365	121
intron_added-366	96
intron_added-367	133
intron_added-368	594
intron_added-369	99
intron_added-370	2601
intron_added-371	4281
intron_added-372	556
intron_added-373	625
intron_added-374	4353
intron_added-375	1186
intron_added-376	1192
intron_added-377	6746
intron_added-378	1860
intron_added-379	2112
intron_added-380	406
intron_added-381	10962
intron_added-382	1623
intron_added-383	2988
intron_added-384	14593
intron_added-385	21638
intron_added-386	5883
intron_added-387	22682
intron_added-388	3817
intron_added-389	88
intron_added-390	17287
intron_added-391	6489
intron_added-392	6071
intron_added-393	3706
intron_added-394	630
intron_added-395	11827
intron_added-396	101
intron_added-397	182
intron_added-398	985
intron_added-399	1600
intron_added-400	368
intron_added-401	845
intron_added-402	3505
intron_added-403	5832
intron_added-404	448
intron_added-405	5414
intron_added-406	4953
intron_added-407	905
intron_added-408	633
intron_added-409	849
intron_added-410	1642
intron_added-411	319
intron_added-412	569
intron_added-413	1065
intron_added-414	854
intron_added-415	548
intron_added-416	322
intron_added-417	779
intron_added-418	89
intron_added-419	459
intron_added-420	739
intron_added-421	1681
intron_added-422	11396
intron_added-423	4782
intron_added-424	121
intron_added-425	963
intron_added-426	425
intron_added-427	812
intron_added-428	918
intron_added-429	404
intron_added-430	411
intron_added-431	1396
intron_added-432	145
intron_added-433	1289
intron_added-434	188
intron_added-435	599
intron_added-436	235
intron_added-437	392
intron_added-438	1025
intron_added-439	544
intron_added-440	610
intron_added-441	764
intron_added-442	752
intron_added-443	382
intron_added-444	547
intron_added-445	2509
intron_added-446	1530
intron_added-447	2269
intron_added-448	911
intron_added-449	47
intron_added-450	253
intron_added-451	1184
intron_added-452	1089
intron_added-453	538
intron_added-454	547
intron_added-455	1074
intron_added-456	1378
intron_added-457	1098
intron_added-458	2867
intron_added-459	680
intron_added-460	7694
intron_added-461	1066
intron_added-462	2235
intron_added-463	1442
intron_added-464	820
intron_added-465	2246
intron_added-466	520
intron_added-467	1508
intron_added-468	664
intron_added-469	2044
intron_added-470	5564
intron_added-471	2431
intron_added-472	7169
intron_added-473	4488
intron_added-474	6565
intron_added-475	1019
intron_added-476	4647
intron_added-477	9350
intron_added-478	3357
intron_added-479	2164
intron_added-480	65
intron_added-481	481
intron_added-482	14479
intron_added-483	21185
intron_added-484	488
intron_added-485	5851
intron_added-486	16097
intron_added-487	7848
intron_added-488	6286
intron_added-489	1316
intron_added-490	4269
intron_added-491	4079
intron_added-492	3749
intron_added-493	200
intron_added-494	7011
intron_added-495	1170
intron_added-496	992
intron_added-497	417
intron_added-498	422
intron_added-499	1757
intron_added-500	4869
intron_added-501	3207
intron_added-502	1339
intron_added-503	1268
intron_added-504	86
intron_added-505	334
intron_added-506	1454
intron_added-507	1331
intron_added-508	256
intron_added-509	417
intron_added-510	6608
intron_added-511	3777
intron_added-512	1405
intron_added-513	851
intron_added-514	780
intron_added-515	3204
intron_added-516	532
intron_added-517	1214
intron_added-518	753
intron_added-519	583
intron_added-520	5272
intron_added-521	397
intron_added-522	994
intron_added-523	415
intron_added-524	858
intron_added-525	629
intron_added-526	237
intron_added-527	2337
intron_added-528	1424
intron_added-529	715
intron_added-530	306
intron_added-531	605
intron_added-532	530
intron_added-533	981
intron_added-534	14999
intron_added-535	1870
intron_added-536	1303
intron_added-537	48
intron_added-538	876
intron_added-539	1812
intron_added-540	1916
intron_added-541	2332
intron_added-542	273
intron_added-543	1231
intron_added-544	365
intron_added-545	348
intron_added-546	400
intron_added-547	2792
intron_added-548	1622
intron_added-549	479
intron_added-550	224
intron_added-551	242
intron_added-552	4815
intron_added-553	1623
intron_added-554	83
intron_added-555	1922
intron_added-556	268
intron_added-557	413
intron_added-558	190
intron_added-559	574
intron_added-560	709
intron_added-561	437
intron_added-562	1385
intron_added-563	627
intron_added-564	671
intron_added-565	291
intron_added-566	547
intron_added-567	81
intron_added-568	203
intron_added-569	673
intron_added-570	89
intron_added-571	676
intron_added-572	127
intron_added-573	1648
intron_added-574	935
intron_added-575	4852
intron_added-576	2482
intron_added-577	1411
intron_added-578	7239
intron_added-579	1473
intron_added-580	7113
intron_added-581	4851
intron_added-582	488
intron_added-583	609
intron_added-584	1125
intron_added-585	574
intron_added-586	1725
intron_added-587	5979
intron_added-588	1030
intron_added-589	87
intron_added-590	5258
intron_added-591	456
intron_added-592	1757
intron_added-593	122
intron_added-594	48
intron_added-595	332
intron_added-596	20
intron_added-597	1081
intron_added-598	369
intron_added-599	2559
intron_added-600	304
intron_added-601	317
intron_added-602	72
intron_added-603	298
intron_added-604	3272
intron_added-605	2448
intron_added-606	4568
intron_added-607	317
intron_added-608	337
intron_added-609	258
intron_added-610	256
intron_added-611	24
intron_added-612	18
intron_added-613	5015
intron_added-614	657
intron_added-615	21
intron_added-616	2580
intron_added-617	2210
intron_added-618	257
intron_added-619	836
intron_added-620	226
intron_added-621	280
intron_added-622	471
intron_added-623	947
intron_added-624	438
intron_added-625	81
intron_added-626	146
intron_added-627	670
intron_added-628	248
intron_added-629	640
intron_added-630	543
intron_added-631	656
intron_added-632	535
intron_added-633	18615
intron_added-634	2738
intron_added-635	535
intron_added-636	4620
intron_added-637	74
intron_added-638	1729
intron_added-639	450
intron_added-640	988
intron_added-641	588
intron_added-642	797
intron_added-643	682
intron_added-644	428
intron_added-645	213
intron_added-646	315
intron_added-647	143
intron_added-648	577
intron_added-649	344
intron_added-650	757
intron_added-651	144
intron_added-652	247
intron_added-653	352
intron_added-654	435
intron_added-655	234
intron_added-656	242
intron_added-657	2633
intron_added-658	676
intron_added-659	3139
intron_added-660	329
intron_added-661	479
intron_added-662	1110
intron_added-663	552
intron_added-664	807
intron_added-665	992
intron_added-666	875
intron_added-667	321
intron_added-668	371
intron_added-669	1577
intron_added-670	296
intron_added-671	349
intron_added-672	309
intron_added-673	2029
intron_added-674	670
intron_added-675	544
intron_added-676	1748
intron_added-677	991
intron_added-678	630
intron_added-679	498
intron_added-680	2598
intron_added-681	582
intron_added-682	710
intron_added-683	353
intron_added-684	237
intron_added-685	100
intron_added-686	147
intron_added-687	114
intron_added-688	1438
intron_added-689	671
intron_added-690	351
intron_added-691	413
intron_added-692	788
intron_added-693	1073
intron_added-694	310
intron_added-695	654
intron_added-696	16138
intron_added-697	2390
intron_added-698	2693
intron_added-699	670
intron_added-700	13711
intron_added-701	1643
intron_added-702	3436
intron_added-703	3100
intron_added-704	7297
intron_added-705	1118
intron_added-706	5519
intron_added-707	5318
intron_added-708	2347
intron_added-709	11665
intron_added-710	269
intron_added-711	4828
intron_added-712	10256
intron_added-713	1128
intron_added-714	784
intron_added-715	592
intron_added-716	1495
intron_added-717	815
intron_added-718	884
intron_added-719	906
intron_added-720	2034
intron_added-721	1071
intron_added-722	597
intron_added-723	1120
intron_added-724	3734
intron_added-725	2303
intron_added-726	5350
intron_added-727	314
intron_added-728	380
intron_added-729	125
intron_added-730	2223
intron_added-731	15660
intron_added-732	4808
intron_added-733	8648
intron_added-734	20732
intron_added-735	936
intron_added-736	1294
intron_added-737	9528
intron_added-738	1271
intron_added-739	2803
intron_added-740	452
intron_added-741	2299
intron_added-742	951
intron_added-743	999
intron_added-744	1713
intron_added-745	14986
intron_added-746	21301
intron_added-747	1607
intron_added-748	417
intron_added-749	12394
intron_added-750	5548
intron_added-751	4674
intron_added-752	658
intron_added-753	5867
intron_added-754	9486
intron_added-755	3432
intron_added-756	6883
intron_added-757	18769
intron_added-758	3804
intron_added-759	102
intron_added-760	2610
intron_added-761	1992
intron_added-762	15357
intron_added-763	3360
intron_added-764	796
intron_added-765	212
intron_added-766	968
intron_added-767	1114
intron_added-768	514
intron_added-769	1306
intron_added-770	664
intron_added-771	915
intron_added-772	857
intron_added-773	616
intron_added-774	1554
intron_added-775	1401
intron_added-776	3054
intron_added-777	148
intron_added-778	168
intron_added-779	955
intron_added-780	499
intron_added-781	110
intron_added-782	785
intron_added-783	513
intron_added-784	568
intron_added-785	685
intron_added-786	915
intron_added-787	917
intron_added-788	285
intron_added-789	997
intron_added-790	2288
intron_added-791	249
intron_added-792	10263
intron_added-793	9514
intron_added-794	992
intron_added-795	919
intron_added-796	1012
intron_added-797	907
intron_added-798	70
intron_added-799	2370
intron_added-800	3602
intron_added-801	799
intron_added-802	835
intron_added-803	221
intron_added-804	1971
intron_added-805	114
intron_added-806	901
intron_added-807	523
intron_added-808	1333
intron_added-809	172
intron_added-810	1259
intron_added-811	1014
intron_added-812	242
intron_added-813	252
intron_added-814	3632
intron_added-815	287
intron_added-816	264
intron_added-817	250
intron_added-818	2288
intron_added-819	945
intron_added-820	165
intron_added-821	749
intron_added-822	3523
intron_added-823	11499
intron_added-824	1719
intron_added-825	12334
intron_added-826	177
intron_added-827	467
intron_added-828	717
intron_added-829	426
intron_added-830	1170
intron_added-831	248
intron_added-832	2231
intron_added-833	3060
intron_added-834	1486
intron_added-835	569
intron_added-836	249
intron_added-837	384
intron_added-838	362
intron_added-839	283
intron_added-840	959
intron_added-841	512
intron_added-842	1177
intron_added-843	1200
intron_added-844	423
intron_added-845	782
intron_added-846	1352
intron_added-847	842
intron_added-848	1871
intron_added-849	6222
intron_added-850	2985
intron_added-851	1815
intron_added-852	84
intron_added-853	346
intron_added-854	440
intron_added-855	12636
intron_added-856	7596
intron_added-857	22964
intron_added-858	16534
intron_added-859	8901
intron_added-860	376
intron_added-861	608
intron_added-862	858
intron_added-863	2514
intron_added-864	719
intron_added-865	3617
intron_added-866	9263
intron_added-867	16487
intron_added-868	3739
intron_added-869	5782
intron_added-870	2128
intron_added-871	9372
intron_added-872	9700
intron_added-873	10023
intron_added-874	14264
intron_added-875	4433
intron_added-876	3010
intron_added-877	10522
intron_added-878	71
intron_added-879	10906
intron_added-880	16588
intron_added-881	952
intron_added-882	4423
intron_added-883	21163
intron_added-884	17256
intron_added-885	358
intron_added-886	9312
intron_added-887	1345
intron_added-888	409
intron_added-889	392
intron_added-890	576
intron_added-891	633
intron_added-892	973
intron_added-893	102
intron_added-894	145
intron_added-895	165
intron_added-896	81
intron_added-897	9371
intron_added-898	2029
intron_added-899	353
intron_added-900	966
intron_added-901	1253
intron_added-902	376
intron_added-903	688
intron_added-904	1078
intron_added-905	120
intron_added-906	825
intron_added-907	105
intron_added-908	4682
intron_added-909	587
intron_added-910	576
intron_added-911	2589
intron_added-912	3162
intron_added-913	338
intron_added-914	997
intron_added-915	1276
intron_added-916	3479
intron_added-917	78
intron_added-918	197
intron_added-919	486
intron_added-920	48
intron_added-921	5992
intron_added-922	7509
intron_added-923	460
intron_added-924	1600
intron_added-925	657
intron_added-926	331
intron_added-927	490
intron_added-928	81
intron_added-929	927
intron_added-930	1805
intron_added-931	128
intron_added-932	93
intron_added-933	444
intron_added-934	301
intron_added-935	3607
intron_added-936	108
intron_added-937	83
intron_added-938	1950
intron_added-939	953
intron_added-940	1693
intron_added-941	869
intron_added-942	36
intron_added-943	2074
intron_added-944	1005
intron_added-945	5099
intron_added-946	4355
intron_added-947	2011
intron_added-948	1358
intron_added-949	2780
intron_added-950	2206
intron_added-951	758
intron_added-952	5646
intron_added-953	15102
intron_added-954	21760
intron_added-955	15892
intron_added-956	1150
intron_added-957	1228
intron_added-958	481
intron_added-959	366
intron_added-960	83
intron_added-961	2240
intron_added-962	344
intron_added-963	104
intron_added-964	85
intron_added-965	125
intron_added-966	79
intron_added-967	190
intron_added-968	856
intron_added-969	231
intron_added-970	271
intron_added-971	571
intron_added-972	351
intron_added-973	1845
intron_added-974	810
intron_added-975	652
intron_added-976	1084
intron_added-977	573
intron_added-978	897
intron_added-979	186
intron_added-980	2729
intron_added-981	220
intron_added-982	507
intron_added-983	19187
intron_added-984	185
intron_added-985	145
intron_added-986	2094
intron_added-987	4247
intron_added-988	22617
intron_added-989	6097
intron_added-990	265
intron_added-991	5109
intron_added-992	5019
intron_added-993	14660
intron_added-994	1528
intron_added-995	5424
intron_added-996	6302
intron_added-997	10837
intron_added-998	10397
intron_added-999	6419
intron_added-1000	825
intron_added-1001	3330
intron_added-1002	2445
intron_added-1003	786
intron_added-1004	2775
intron_added-1005	186
intron_added-1006	427
intron_added-1007	1105
intron_added-1008	599
intron_added-1009	1212
intron_added-1010	280
intron_added-1011	375
intron_added-1012	120
intron_added-1013	1209
intron_added-1014	1658
intron_added-1015	3167
intron_added-1016	1600
intron_added-1017	13653
intron_added-1018	13673
intron_added-1019	5294
intron_added-1020	10565
intron_added-1021	7183
intron_added-1022	14687
intron_added-1023	2312
intron_added-1024	11836
intron_added-1025	13843
intron_added-1026	159
intron_added-1027	15415
intron_added-1028	459
intron_added-1029	14584
intron_added-1030	12122
intron_added-1031	7534
intron_added-1032	3404
intron_added-1033	18206
intron_added-1034	3744
intron_added-1035	1919
intron_added-1036	3536
intron_added-1037	2025
intron_added-1038	4752
intron_added-1039	1184
intron_added-1040	475
intron_added-1041	566
intron_added-1042	409
intron_added-1043	88
intron_added-1044	171
intron_added-1045	601
intron_added-1046	458
intron_added-1047	522
intron_added-1048	248
intron_added-1049	133
intron_added-1050	142
intron_added-1051	336
intron_added-1052	85
intron_added-1053	83
intron_added-1054	89
intron_added-1055	401
intron_added-1056	1434
intron_added-1057	177
intron_added-1058	219
intron_added-1059	71
intron_added-1060	57
intron_added-1061	2465
intron_added-1062	11605
intron_added-1063	1170
intron_added-1064	462
intron_added-1065	2718
intron_added-1066	590
intron_added-1067	1313
intron_added-1068	990
intron_added-1069	679
intron_added-1070	577
intron_added-1071	1698
intron_added-1072	4960
intron_added-1073	17104
intron_added-1074	466
intron_added-1075	3616
intron_added-1076	262
intron_added-1077	1746
intron_added-1078	712
intron_added-1079	1002
intron_added-1080	529
intron_added-1081	1986
intron_added-1082	319
intron_added-1083	503
intron_added-1084	9856
intron_added-1085	122
intron_added-1086	832
intron_added-1087	556
intron_added-1088	2608
intron_added-1089	1544
intron_added-1090	14022
intron_added-1091	11423
intron_added-1092	1184
intron_added-1093	423
intron_added-1094	8528
intron_added-1095	2412
intron_added-1096	550
intron_added-1097	1751
intron_added-1098	7958
intron_added-1099	21137
intron_added-1100	2756
intron_added-1101	1322
intron_added-1102	1499
intron_added-1103	804
intron_added-1104	665
intron_added-1105	2369
intron_added-1106	146
intron_added-1107	127
intron_added-1108	1617
intron_added-1109	28
intron_added-1110	389
intron_added-1111	73
intron_added-1112	74
intron_added-1113	332
intron_added-1114	15146
intron_added-1115	2020
intron_added-1116	927
intron_added-1117	22389
intron_added-1118	8342
intron_added-1119	41
intron_added-1120	284
intron_added-1121	95
intron_added-1122	300
intron_added-1123	912
intron_added-1124	271
intron_added-1125	161
intron_added-1126	541
intron_added-1127	41
intron_added-1128	1085
intron_added-1129	862
intron_added-1130	537
intron_added-1131	161
intron_added-1132	65
intron_added-1133	97
intron_added-1134	512
intron_added-1135	4283
intron_added-1136	18245
intron_added-1137	7011
intron_added-1138	844
intron_added-1139	380
intron_added-1140	8644
intron_added-1141	10646
intron_added-1142	94
intron_added-1143	237
intron_added-1144	245
intron_added-1145	196
intron_added-1146	422
intron_added-1147	21046
intron_added-1148	10777
intron_added-1149	14961
intron_added-1150	12369
intron_added-1151	678
intron_added-1152	16943
intron_added-1153	307
intron_added-1154	1273
intron_added-1155	7264
intron_added-1156	37
intron_added-1157	14323
intron_added-1158	3302
intron_added-1159	12244
intron_added-1160	10242
intron_added-1161	365
intron_added-1162	492
intron_added-1163	186
intron_added-1164	314
intron_added-1165	7332
intron_added-1166	1211
intron_added-1167	778
intron_added-1168	619
intron_added-1169	910
intron_added-1170	777
intron_added-1171	441
intron_added-1172	880
intron_added-1173	3235
intron_added-1174	799
intron_added-1175	812
intron_added-1176	2142
intron_added-1177	1459
intron_added-1178	714
intron_added-1179	3644
intron_added-1180	3112
intron_added-1181	5550
intron_added-1182	6792
intron_added-1183	1659
intron_added-1184	5344
intron_added-1185	405
intron_added-1186	1526
intron_added-1187	929
intron_added-1188	422
intron_added-1189	2065
intron_added-1190	2754
intron_added-1191	7238
intron_added-1192	1462
intron_added-1193	5485
intron_added-1194	5209
intron_added-1195	2324
intron_added-1196	6935
intron_added-1197	508
intron_added-1198	2366
intron_added-1199	209
intron_added-1200	400
intron_added-1201	17034
intron_added-1202	1169
intron_added-1203	9448
intron_added-1204	4951
intron_added-1205	2163
intron_added-1206	602
intron_added-1207	12130
intron_added-1208	6492
intron_added-1209	71
intron_added-1210	439
intron_added-1211	344
intron_added-1212	515
intron_added-1213	896
intron_added-1214	908
intron_added-1215	601
intron_added-1216	842
intron_added-1217	583
intron_added-1218	1277
intron_added-1219	544
intron_added-1220	187
intron_added-1221	1284
intron_added-1222	863
intron_added-1223	25
intron_added-1224	373
intron_added-1225	459
intron_added-1226	2810
intron_added-1227	883
intron_added-1228	9758
intron_added-1229	10378
intron_added-1230	2216
intron_added-1231	23
intron_added-1232	3889
intron_added-1233	3504
intron_added-1234	2436
intron_added-1235	8048
intron_added-1236	1564
intron_added-1237	284
intron_added-1238	512
intron_added-1239	1293
intron_added-1240	727
intron_added-1241	647
intron_added-1242	457
intron_added-1243	688
intron_added-1244	791
intron_added-1245	830
intron_added-1246	438
intron_added-1247	990
intron_added-1248	142
intron_added-1249	341
intron_added-1250	478
intron_added-1251	92
intron_added-1252	368
intron_added-1253	1511
intron_added-1254	825
intron_added-1255	84
intron_added-1256	6553
intron_added-1257	1609
intron_added-1258	6371
intron_added-1259	1168
intron_added-1260	4262
intron_added-1261	16054
intron_added-1262	7133
intron_added-1263	9062
intron_added-1264	703
intron_added-1265	75
intron_added-1266	629
intron_added-1267	1393
intron_added-1268	938
intron_added-1269	7623
intron_added-1270	264
intron_added-1271	24050
intron_added-1272	5950
intron_added-1273	5513
intron_added-1274	189
intron_added-1275	520
intron_added-1276	2713
intron_added-1277	216
intron_added-1278	125
intron_added-1279	1537
intron_added-1280	216
intron_added-1281	1324
intron_added-1282	347
intron_added-1283	828
intron_added-1284	5960
intron_added-1285	454
intron_added-1286	80
intron_added-1287	69
intron_added-1288	87
intron_added-1289	296
intron_added-1290	931
intron_added-1291	391
intron_added-1292	192
intron_added-1293	6023
intron_added-1294	4987
intron_added-1295	240
intron_added-1296	1155
intron_added-1297	353
intron_added-1298	757
intron_added-1299	841
intron_added-1300	407
intron_added-1301	408
intron_added-1302	288
intron_added-1303	504
intron_added-1304	829
intron_added-1305	593
intron_added-1306	511
intron_added-1307	679
intron_added-1308	2573
intron_added-1309	1042
intron_added-1310	1344
intron_added-1311	918
intron_added-1312	84
intron_added-1313	1282
intron_added-1314	1194
intron_added-1315	216
intron_added-1316	3999
intron_added-1317	96
intron_added-1318	637
intron_added-1319	3420
intron_added-1320	1129
intron_added-1321	442
intron_added-1322	863
intron_added-1323	436
intron_added-1324	485
intron_added-1325	1254
intron_added-1326	574
intron_added-1327	1227
intron_added-1328	442
intron_added-1329	1839
intron_added-1330	1108
intron_added-1331	441
intron_added-1332	1186
intron_added-1333	306
intron_added-1334	3788
intron_added-1335	172
intron_added-1336	442
intron_added-1337	375
intron_added-1338	18926
intron_added-1339	11805
intron_added-1340	7379
intron_added-1341	107
intron_added-1342	3516
intron_added-1343	20295
intron_added-1344	3747
intron_added-1345	17261
intron_added-1346	1572
intron_added-1347	3194
intron_added-1348	6094
intron_added-1349	85
intron_added-1350	2104
intron_added-1351	2298
intron_added-1352	658
intron_added-1353	1647
intron_added-1354	17114
intron_added-1355	915
intron_added-1356	22543
intron_added-1357	22787
intron_added-1358	380
intron_added-1359	1678
intron_added-1360	850
intron_added-1361	917
intron_added-1362	67
intron_added-1363	6898
intron_added-1364	3849
intron_added-1365	14692
intron_added-1366	729
intron_added-1367	9502
intron_added-1368	6872
intron_added-1369	34
intron_added-1370	285
intron_added-1371	19335
intron_added-1372	8845
intron_added-1373	4083
intron_added-1374	5027
intron_added-1375	112
intron_added-1376	13602
intron_added-1377	6385
intron_added-1378	8186
intron_added-1379	8813
intron_added-1380	6522
intron_added-1381	7588
intron_added-1382	6759
intron_added-1383	581
intron_added-1384	9720
intron_added-1385	2114
intron_added-1386	12709
intron_added-1387	5608
intron_added-1388	14787
intron_added-1389	5751
intron_added-1390	2106
intron_added-1391	2922
intron_added-1392	977
intron_added-1393	199
intron_added-1394	9731
intron_added-1395	8674
intron_added-1396	3773
intron_added-1397	5547
intron_added-1398	666
intron_added-1399	850
intron_added-1400	377
intron_added-1401	632
intron_added-1402	1900
intron_added-1403	1204
intron_added-1404	700
intron_added-1405	1535
intron_added-1406	2911
intron_added-1407	1027
intron_added-1408	294
intron_added-1409	787
intron_added-1410	1551
intron_added-1411	177
intron_added-1412	327
intron_added-1413	4734
intron_added-1414	361
intron_added-1415	1768
intron_added-1416	1357
intron_added-1417	82
intron_added-1418	513
intron_added-1419	956
intron_added-1420	2877
intron_added-1421	684
intron_added-1422	864
intron_added-1423	668
intron_added-1424	258
intron_added-1425	522
intron_added-1426	71
intron_added-1427	88
