Name	Size(bp)
intron_added-620	1352
intron_added-621	842
intron_added-622	1871
intron_added-623	6222
intron_added-624	2985
intron_added-625	1815
intron_added-626	2580
intron_added-627	84
intron_added-628	346
intron_added-629	440
intron_added-630	376
intron_added-631	608
intron_added-632	858
intron_added-633	2514
intron_added-634	719
intron_added-635	3617
intron_added-636	9263
intron_added-637	16487
intron_added-638	3739
intron_added-639	5782
intron_added-640	2128
intron_added-641	9372
intron_added-642	9700
intron_added-643	10023
intron_added-644	14264
intron_added-645	4433
intron_added-646	3010
intron_added-647	10522
intron_added-648	71
intron_added-649	10906
intron_added-650	16588
intron_added-651	21163
intron_added-652	17256
intron_added-653	358
intron_added-654	9312
intron_added-655	1345
intron_added-656	409
intron_added-657	392
intron_added-658	576
intron_added-659	633
intron_added-660	973
intron_added-661	102
intron_added-662	145
intron_added-663	165
intron_added-664	81
intron_added-665	11505
intron_added-666	353
intron_added-667	966
intron_added-668	1253
intron_added-669	376
intron_added-670	688
intron_added-671	1078
intron_added-672	120
intron_added-673	825
intron_added-674	105
intron_added-675	4682
intron_added-676	587
intron_added-677	576
intron_added-678	2589
intron_added-679	3162
intron_added-680	338
intron_added-681	997
intron_added-682	1276
intron_added-683	3479
intron_added-684	78
intron_added-685	197
intron_added-686	486
intron_added-687	3436
intron_added-688	3100
intron_added-689	7297
intron_added-690	1118
intron_added-691	3639
intron_added-692	460
intron_added-693	1600
intron_added-694	657
intron_added-695	331
intron_added-696	490
intron_added-697	81
intron_added-698	126
intron_added-699	927
intron_added-700	1805
intron_added-701	128
intron_added-702	93
intron_added-703	444
intron_added-704	301
intron_added-705	3607
intron_added-706	108
intron_added-707	83
intron_added-708	1950
intron_added-709	953
intron_added-710	1693
intron_added-711	869
intron_added-712	2846
intron_added-713	1005
intron_added-714	5099
intron_added-715	4355
intron_added-716	2011
intron_added-717	1358
intron_added-718	2780
intron_added-719	2206
intron_added-720	758
intron_added-721	5646
intron_added-722	15102
intron_added-723	21760
intron_added-724	15892
intron_added-725	1150
intron_added-726	1228
intron_added-727	481
intron_added-728	366
intron_added-729	83
intron_added-730	2240
intron_added-731	344
intron_added-732	104
intron_added-733	85
intron_added-734	125
intron_added-735	79
intron_added-736	190
intron_added-737	856
intron_added-738	231
intron_added-739	271
intron_added-740	571
intron_added-741	351
intron_added-742	1845
intron_added-743	810
intron_added-744	652
intron_added-745	1084
intron_added-746	573
intron_added-747	897
intron_added-748	186
intron_added-749	281
intron_added-750	2729
intron_added-751	220
intron_added-752	507
intron_added-753	12394
intron_added-754	5548
intron_added-755	4674
intron_added-756	19187
intron_added-757	185
intron_added-758	145
intron_added-759	2094
intron_added-760	4247
intron_added-761	5109
intron_added-762	5019
intron_added-763	14660
intron_added-764	1528
intron_added-765	5424
intron_added-766	6302
intron_added-767	10837
intron_added-768	10397
intron_added-769	6419
intron_added-770	825
intron_added-771	3330
intron_added-772	2445
intron_added-773	786
intron_added-774	2775
intron_added-775	186
intron_added-776	427
intron_added-777	1105
intron_added-778	599
intron_added-779	1212
intron_added-780	346
intron_added-781	375
intron_added-782	120
intron_added-783	1209
intron_added-784	1658
intron_added-785	3167
intron_added-786	1600
intron_added-787	13653
intron_added-788	13673
intron_added-789	5294
intron_added-790	2288
intron_added-791	10565
intron_added-792	7183
intron_added-793	14687
intron_added-794	459
intron_added-795	14584
intron_added-796	12122
intron_added-797	7534
intron_added-798	3404
intron_added-799	18206
intron_added-800	3744
intron_added-801	1919
intron_added-802	3536
intron_added-803	2025
intron_added-804	4752
intron_added-805	1184
intron_added-806	475
intron_added-807	566
intron_added-808	409
intron_added-809	88
intron_added-810	171
intron_added-811	601
intron_added-812	458
intron_added-813	522
intron_added-814	248
intron_added-815	133
intron_added-816	142
intron_added-817	336
intron_added-818	85
intron_added-819	83
intron_added-820	89
intron_added-821	401
intron_added-822	1434
intron_added-823	177
intron_added-824	219
intron_added-825	71
intron_added-826	57
intron_added-827	2465
intron_added-828	11605
intron_added-829	1170
intron_added-830	462
intron_added-831	2718
intron_added-832	590
intron_added-833	1313
intron_added-834	990
intron_added-835	679
intron_added-836	577
intron_added-837	1698
intron_added-838	4960
intron_added-839	17104
intron_added-840	466
intron_added-841	3616
intron_added-842	262
intron_added-843	1746
intron_added-844	712
intron_added-845	1002
intron_added-846	529
intron_added-847	1986
intron_added-848	12636
intron_added-849	7596
intron_added-850	22964
intron_added-851	16534
intron_added-852	8901
intron_added-853	319
intron_added-854	503
intron_added-855	2608
intron_added-856	1544
intron_added-857	14022
intron_added-858	11423
intron_added-859	1184
intron_added-860	423
intron_added-861	8528
intron_added-862	2412
intron_added-863	550
intron_added-864	1751
intron_added-865	7958
intron_added-866	21137
intron_added-867	2756
intron_added-868	1322
intron_added-869	1499
intron_added-870	804
intron_added-871	665
intron_added-872	2369
intron_added-873	146
intron_added-874	127
intron_added-875	1617
intron_added-876	28
intron_added-877	389
intron_added-878	73
intron_added-879	74
intron_added-880	332
intron_added-881	15146
intron_added-882	952
intron_added-883	4423
intron_added-884	2020
intron_added-885	927
intron_added-886	41
intron_added-887	284
intron_added-888	95
intron_added-889	300
intron_added-890	912
intron_added-891	271
intron_added-892	161
intron_added-893	541
intron_added-894	41
intron_added-895	1085
intron_added-896	862
intron_added-897	537
intron_added-898	161
intron_added-899	65
intron_added-900	97
intron_added-901	48
intron_added-902	5992
intron_added-903	7509
intron_added-904	512
intron_added-905	380
intron_added-906	36
intron_added-907	22617
intron_added-908	6097
intron_added-909	265
intron_added-910	2312
intron_added-911	11836
intron_added-912	13843
intron_added-913	159
intron_added-914	15415
intron_added-915	9856
intron_added-916	122
intron_added-917	832
intron_added-918	556
intron_added-919	22389
intron_added-920	8342
intron_added-921	4283
intron_added-922	18245
intron_added-923	7011
intron_added-924	844
intron_added-925	8644
intron_added-926	10646
intron_added-927	94
intron_added-928	237
intron_added-929	245
intron_added-930	196
intron_added-931	422
intron_added-932	21046
intron_added-933	10777
intron_added-934	14961
intron_added-935	12369
intron_added-936	678
intron_added-937	16943
intron_added-938	307
intron_added-939	1273
intron_added-940	7264
intron_added-941	37
intron_added-942	14323
intron_added-943	3302
intron_added-944	12244
intron_added-945	10242
intron_added-946	365
intron_added-947	492
intron_added-948	186
intron_added-949	314
intron_added-950	7332
intron_added-951	1211
intron_added-952	778
intron_added-953	619
intron_added-954	910
intron_added-955	777
intron_added-956	441
intron_added-957	880
intron_added-958	3235
intron_added-959	799
intron_added-960	812
intron_added-961	2142
intron_added-962	1459
intron_added-963	714
intron_added-964	3644
intron_added-965	3112
intron_added-966	5550
intron_added-967	6792
intron_added-968	1659
intron_added-969	5344
intron_added-970	405
intron_added-971	1526
intron_added-972	929
intron_added-973	422
intron_added-974	2065
intron_added-975	2754
intron_added-976	7238
intron_added-977	5485
intron_added-978	5209
intron_added-979	9370
intron_added-980	508
intron_added-981	2366
intron_added-982	209
intron_added-983	400
intron_added-984	17034
intron_added-985	1169
intron_added-986	9448
intron_added-987	4951
intron_added-988	2163
intron_added-989	602
intron_added-990	12130
intron_added-991	6492
intron_added-992	71
intron_added-993	439
intron_added-994	344
intron_added-995	896
intron_added-996	908
intron_added-997	601
intron_added-998	842
intron_added-999	583
intron_added-1000	1277
intron_added-1001	544
intron_added-1002	187
intron_added-1003	1284
intron_added-1004	863
intron_added-1005	2469
intron_added-1006	1116
intron_added-1007	400
intron_added-1008	443
intron_added-1009	459
intron_added-1010	515
intron_added-1011	2810
intron_added-1012	883
intron_added-1013	9758
intron_added-1014	10378
intron_added-1015	2216
intron_added-1016	23
intron_added-1017	3889
intron_added-1018	3504
intron_added-1019	2436
intron_added-1020	8048
intron_added-1021	1564
intron_added-1022	284
intron_added-1023	512
intron_added-1024	1293
intron_added-1025	727
intron_added-1026	647
intron_added-1027	457
intron_added-1028	688
intron_added-1029	791
intron_added-1030	830
intron_added-1031	438
intron_added-1032	990
intron_added-1033	142
intron_added-1034	341
intron_added-1035	478
intron_added-1036	92
intron_added-1037	1556
intron_added-1038	825
intron_added-1039	368
intron_added-1040	84
intron_added-1041	6371
intron_added-1042	1168
intron_added-1043	4262
intron_added-1044	16054
intron_added-1045	7133
intron_added-1046	9062
intron_added-1047	703
intron_added-1048	75
intron_added-1049	629
intron_added-1050	1393
intron_added-1051	938
intron_added-1052	7623
intron_added-1053	264
intron_added-1054	24050
intron_added-1055	5950
intron_added-1056	5513
intron_added-1057	189
intron_added-1058	520
intron_added-1059	2713
intron_added-1060	216
intron_added-1061	125
intron_added-1062	1537
intron_added-1063	216
intron_added-1064	1324
intron_added-1065	828
intron_added-1066	5960
intron_added-1067	454
intron_added-1068	80
intron_added-1069	69
intron_added-1070	87
intron_added-1071	296
intron_added-1072	931
intron_added-1073	391
intron_added-1074	192
intron_added-1075	6023
intron_added-1076	4987
intron_added-1077	240
intron_added-1078	1155
intron_added-1079	347
intron_added-1080	353
intron_added-1081	757
intron_added-1082	841
intron_added-1083	407
intron_added-1084	408
intron_added-1085	288
intron_added-1086	504
intron_added-1087	829
intron_added-1088	593
intron_added-1089	511
intron_added-1090	679
intron_added-1091	3786
intron_added-1092	1344
intron_added-1093	918
intron_added-1094	84
intron_added-1095	700
intron_added-1096	1282
intron_added-1097	1194
intron_added-1098	216
intron_added-1099	3999
intron_added-1100	96
intron_added-1101	637
intron_added-1102	3420
intron_added-1103	1129
intron_added-1104	442
intron_added-1105	863
intron_added-1106	436
intron_added-1107	485
intron_added-1108	1254
intron_added-1109	574
intron_added-1110	1227
intron_added-1111	442
intron_added-1112	1839
intron_added-1113	1108
intron_added-1114	441
intron_added-1115	1186
intron_added-1116	306
intron_added-1117	3788
intron_added-1118	172
intron_added-1119	7613
intron_added-1120	10291
intron_added-1121	18926
intron_added-1122	10202
intron_added-1123	3516
intron_added-1124	20295
intron_added-1125	6036
intron_added-1126	18253
intron_added-1127	9744
intron_added-1128	23
intron_added-1129	14286
intron_added-1130	8712
intron_added-1131	648
intron_added-1132	1647
intron_added-1133	17114
intron_added-1134	915
intron_added-1135	22543
intron_added-1136	22787
intron_added-1137	380
intron_added-1138	1678
intron_added-1139	24592
intron_added-1140	67
intron_added-1141	6898
intron_added-1142	4443
intron_added-1143	5980
intron_added-1144	14692
intron_added-1145	729
intron_added-1146	9502
intron_added-1147	6872
intron_added-1148	34
intron_added-1149	285
intron_added-1150	19335
intron_added-1151	8845
intron_added-1152	4083
intron_added-1153	5027
intron_added-1154	112
intron_added-1155	13602
intron_added-1156	8186
intron_added-1157	8813
intron_added-1158	6522
intron_added-1159	7588
intron_added-1160	6759
intron_added-1161	85
intron_added-1162	2104
intron_added-1163	2298
intron_added-1164	658
intron_added-1165	581
intron_added-1166	9720
intron_added-1167	2114
intron_added-1168	12709
intron_added-1169	5608
intron_added-1170	14787
intron_added-1171	5751
intron_added-1172	2106
intron_added-1173	2922
intron_added-1174	977
intron_added-1175	199
intron_added-1176	9731
intron_added-1177	8674
intron_added-1178	3773
intron_added-1179	5547
intron_added-1180	666
intron_added-1181	850
intron_added-1182	377
intron_added-1183	632
intron_added-1184	1900
intron_added-1185	1204
intron_added-1186	700
intron_added-1187	1535
intron_added-1188	2911
intron_added-1189	1027
intron_added-1190	294
intron_added-1191	787
intron_added-1192	1551
intron_added-1193	177
intron_added-1194	327
intron_added-1195	142
intron_added-1196	4734
intron_added-1197	6385
intron_added-1198	778
intron_added-1199	956
intron_added-1200	2877
intron_added-1201	684
intron_added-1202	864
intron_added-1203	668
intron_added-1204	258
intron_added-1205	71
intron_added-1206	88
intron_added-1207	302
intron_added-1208	235
intron_added-1209	325
intron_added-1210	183
intron_added-1211	422
intron_added-1212	204
intron_added-1213	140
intron_added-1214	597
intron_added-1215	707
intron_added-1216	255
intron_added-1217	982
intron_added-1218	1001
intron_added-1219	424
intron_added-1220	867
intron_added-1221	272
intron_added-1222	388
intron_added-1223	95
intron_added-1224	80
intron_added-1225	3465
intron_added-1226	1071
intron_added-1227	210
intron_added-1228	4120
intron_added-1229	692
intron_added-1230	1641
intron_added-1231	1922
intron_added-1232	7827
intron_added-1233	12796
intron_added-1234	3293
intron_added-1235	292
intron_added-1236	4658
intron_added-1237	181
intron_added-1238	241
intron_added-1239	211
intron_added-1240	675
intron_added-1241	1495
intron_added-1242	505
intron_added-1243	81
intron_added-1244	628
intron_added-1245	770
intron_added-1246	1118
intron_added-1247	817
intron_added-1248	354
intron_added-1249	186
intron_added-1250	217
intron_added-1251	583
intron_added-1252	361
intron_added-1253	1768
intron_added-1254	1357
intron_added-1255	162
intron_added-1256	4219
intron_added-1257	584
intron_added-1258	554
intron_added-1259	2499
intron_added-1260	1168
intron_added-1261	1204
intron_added-1262	564
intron_added-1263	1057
intron_added-1264	1150
intron_added-1265	1178
intron_added-1266	703
intron_added-1267	663
intron_added-1268	240
intron_added-1269	553
intron_added-1270	1741
intron_added-1271	2496
intron_added-1272	4514
intron_added-1273	856
intron_added-1274	2329
intron_added-1275	742
intron_added-1276	8154
intron_added-1277	46
intron_added-1278	110
intron_added-1279	224
intron_added-1280	93
intron_added-1281	57
intron_added-1282	313
intron_added-1283	585
intron_added-1284	1847
intron_added-1285	456
intron_added-1286	16307
intron_added-1287	1912
intron_added-1288	12484
intron_added-1289	9258
intron_added-1290	942
intron_added-1291	111
intron_added-1292	953
intron_added-1293	6373
intron_added-1294	271
intron_added-1295	16121
intron_added-1296	4942
intron_added-1297	4897
intron_added-1298	3306
intron_added-1299	880
intron_added-1300	22449
intron_added-1301	13923
intron_added-1302	7849
intron_added-1303	1438
intron_added-1304	1457
intron_added-1305	1455
intron_added-1306	15457
intron_added-1307	8629
intron_added-1308	190
intron_added-1309	239
intron_added-1310	832
intron_added-1311	6774
intron_added-1312	11856
intron_added-1313	16467
intron_added-1314	8354
intron_added-1315	11009
intron_added-1316	13813
intron_added-1317	1352
intron_added-1318	6061
intron_added-1319	11033
intron_added-1320	98
intron_added-1321	62
intron_added-1322	293
intron_added-1323	204
intron_added-1324	69
intron_added-1325	1458
intron_added-1326	1373
intron_added-1327	74
intron_added-1328	1330
intron_added-1329	199
intron_added-1330	2132
intron_added-1331	248
intron_added-1332	5980
intron_added-1333	794
intron_added-1334	330
intron_added-1335	1361
intron_added-1336	1208
intron_added-1337	2312
intron_added-1338	55
intron_added-1339	15698
intron_added-1340	406
intron_added-1341	8780
intron_added-1342	1211
intron_added-1343	3933
intron_added-1344	485
intron_added-1345	361
intron_added-1346	43
intron_added-1347	28
intron_added-1348	3960
intron_added-1349	3602
intron_added-1350	654
intron_added-1351	330
intron_added-1352	918
intron_added-1353	467
intron_added-1354	681
intron_added-1355	4201
intron_added-1356	1820
intron_added-1357	5812
intron_added-1358	4975
intron_added-1359	568
intron_added-1360	4266
intron_added-1361	2517
intron_added-1362	111
intron_added-1363	3590
intron_added-1364	602
intron_added-1365	171
intron_added-1366	721
intron_added-1367	1764
intron_added-1368	1139
intron_added-1369	869
intron_added-1370	532
intron_added-1371	296
intron_added-1372	499
intron_added-1373	170
intron_added-1374	3729
intron_added-1375	5354
intron_added-1376	1011
intron_added-1377	1966
intron_added-1378	302
intron_added-1379	352
intron_added-1380	2107
intron_added-1381	3430
intron_added-1382	336
intron_added-1383	567
intron_added-1384	386
intron_added-1385	715
intron_added-1386	641
intron_added-1387	799
intron_added-1388	2419
intron_added-1389	7946
intron_added-1390	8794
intron_added-1391	20136
intron_added-1392	848
intron_added-1393	768
intron_added-1394	698
intron_added-1395	568
intron_added-1396	448
intron_added-1397	670
intron_added-1398	358
intron_added-1399	723
intron_added-1400	2428
intron_added-1401	1806
intron_added-1402	239
intron_added-1403	549
intron_added-1404	3619
intron_added-1405	3635
intron_added-1406	1256
intron_added-1407	521
intron_added-1408	344
intron_added-1409	3793
intron_added-1410	3804
intron_added-1411	225
intron_added-1412	200
intron_added-1413	416
intron_added-1414	677
intron_added-1415	532
intron_added-1416	2064
intron_added-1417	544
intron_added-1418	1865
intron_added-1419	2848
intron_added-1420	10065
intron_added-1421	39
intron_added-1422	162
intron_added-1423	9069
intron_added-1424	16
intron_added-1425	2690
intron_added-1426	10731
intron_added-1427	423
intron_added-1428	22620
