Name	Size(bp)
cds_ilHelHell1.1_Chr16_1104	471
cds_ilHelHell1.1_Chr16_1105	507
cds_ilHelHell1.1_Chr16_1106	699
cds_ilHelHell1.1_Chr16_1107	507
cds_ilHelHell1.1_Chr16_1108	2865
cds_ilHelHell1.1_Chr16_1109	5484
cds_ilHelHell1.1_Chr16_111	1203
cds_ilHelHell1.1_Chr16_1110	948
cds_ilHelHell1.1_Chr16_1111	606
cds_ilHelHell1.1_Chr16_1112	879
cds_ilHelHell1.1_Chr16_1113	1611
cds_ilHelHell1.1_Chr16_1114	1371
cds_ilHelHell1.1_Chr16_1115	741
cds_ilHelHell1.1_Chr16_1116	990
cds_ilHelHell1.1_Chr16_1117	606
cds_ilHelHell1.1_Chr16_1118	2244
cds_ilHelHell1.1_Chr16_1119	2112
cds_ilHelHell1.1_Chr16_112	228
cds_ilHelHell1.1_Chr16_1120	4284
cds_ilHelHell1.1_Chr16_1121	2169
cds_ilHelHell1.1_Chr16_1122	1269
cds_ilHelHell1.1_Chr16_1123	1185
cds_ilHelHell1.1_Chr16_1124	4314
cds_ilHelHell1.1_Chr16_1125	1188
cds_ilHelHell1.1_Chr16_1126	324
cds_ilHelHell1.1_Chr16_1127	1371
cds_ilHelHell1.1_Chr16_1128	873
cds_ilHelHell1.1_Chr16_1129	1419
cds_ilHelHell1.1_Chr16_113	5313
cds_ilHelHell1.1_Chr16_1130	1428
cds_ilHelHell1.1_Chr16_1131	711
cds_ilHelHell1.1_Chr16_1132	4110
cds_ilHelHell1.1_Chr16_1133	570
cds_ilHelHell1.1_Chr16_1134	546
cds_ilHelHell1.1_Chr16_1135	1089
cds_ilHelHell1.1_Chr16_1136	1197
cds_ilHelHell1.1_Chr16_1137	1215
cds_ilHelHell1.1_Chr16_1138	840
cds_ilHelHell1.1_Chr16_1139	114
cds_ilHelHell1.1_Chr16_114	1116
cds_ilHelHell1.1_Chr16_1140	2175
cds_ilHelHell1.1_Chr16_1141	1500
cds_ilHelHell1.1_Chr16_1142	1032
cds_ilHelHell1.1_Chr16_1143	969
cds_ilHelHell1.1_Chr16_1144	216
cds_ilHelHell1.1_Chr16_1145	1440
cds_ilHelHell1.1_Chr16_1146	1248
cds_ilHelHell1.1_Chr16_1147	2316
cds_ilHelHell1.1_Chr16_1148	516
cds_ilHelHell1.1_Chr16_1149	2028
cds_ilHelHell1.1_Chr16_115	4866
cds_ilHelHell1.1_Chr16_1150	5058
cds_ilHelHell1.1_Chr16_1151	1647
cds_ilHelHell1.1_Chr16_1152	3033
cds_ilHelHell1.1_Chr16_1153	738
cds_ilHelHell1.1_Chr16_1154	771
cds_ilHelHell1.1_Chr16_1155	2181
cds_ilHelHell1.1_Chr16_1156	321
cds_ilHelHell1.1_Chr16_1157	957
cds_ilHelHell1.1_Chr16_1158	666
cds_ilHelHell1.1_Chr16_1159	771
cds_ilHelHell1.1_Chr16_116	480
cds_ilHelHell1.1_Chr16_1160	1866
cds_ilHelHell1.1_Chr16_1161	1776
cds_ilHelHell1.1_Chr16_1162	228
cds_ilHelHell1.1_Chr16_1163	933
cds_ilHelHell1.1_Chr16_1164	1143
cds_ilHelHell1.1_Chr16_1165	7509
cds_ilHelHell1.1_Chr16_1166	2352
cds_ilHelHell1.1_Chr16_1167	465
cds_ilHelHell1.1_Chr16_1168	1029
cds_ilHelHell1.1_Chr16_1169	1620
cds_ilHelHell1.1_Chr16_117	999
cds_ilHelHell1.1_Chr16_1170	1275
cds_ilHelHell1.1_Chr16_1171	1923
cds_ilHelHell1.1_Chr16_1172	525
cds_ilHelHell1.1_Chr16_1173	1368
cds_ilHelHell1.1_Chr16_1174	1023
cds_ilHelHell1.1_Chr16_1175	1617
cds_ilHelHell1.1_Chr16_1176	321
cds_ilHelHell1.1_Chr16_1177	1515
cds_ilHelHell1.1_Chr16_1178	1668
cds_ilHelHell1.1_Chr16_1179	804
cds_ilHelHell1.1_Chr16_118	450
cds_ilHelHell1.1_Chr16_1180	765
cds_ilHelHell1.1_Chr16_1181	1146
cds_ilHelHell1.1_Chr16_1182	1221
cds_ilHelHell1.1_Chr16_1183	219
cds_ilHelHell1.1_Chr16_1184	822
cds_ilHelHell1.1_Chr16_1185	411
cds_ilHelHell1.1_Chr16_1186	1590
cds_ilHelHell1.1_Chr16_1187	771
cds_ilHelHell1.1_Chr16_1188	351
cds_ilHelHell1.1_Chr16_1189	240
cds_ilHelHell1.1_Chr16_119	312
cds_ilHelHell1.1_Chr16_1190	780
cds_ilHelHell1.1_Chr16_1191	1491
cds_ilHelHell1.1_Chr16_1192	864
cds_ilHelHell1.1_Chr16_1193	2313
cds_ilHelHell1.1_Chr16_1194	693
cds_ilHelHell1.1_Chr16_1195	471
cds_ilHelHell1.1_Chr16_1196	3603
cds_ilHelHell1.1_Chr16_1197	1851
cds_ilHelHell1.1_Chr16_1198	1131
cds_ilHelHell1.1_Chr16_1199	1752
cds_ilHelHell1.1_Chr16_12	1383
cds_ilHelHell1.1_Chr16_120	561
cds_ilHelHell1.1_Chr16_1200	1290
cds_ilHelHell1.1_Chr16_1201	480
cds_ilHelHell1.1_Chr16_1202	1431
cds_ilHelHell1.1_Chr16_1203	393
cds_ilHelHell1.1_Chr16_1204	864
cds_ilHelHell1.1_Chr16_1205	2682
cds_ilHelHell1.1_Chr16_1206	1827
cds_ilHelHell1.1_Chr16_1207	2421
cds_ilHelHell1.1_Chr16_1208	1215
cds_ilHelHell1.1_Chr16_1209	795
cds_ilHelHell1.1_Chr16_121	378
cds_ilHelHell1.1_Chr16_1210	6753
cds_ilHelHell1.1_Chr16_1211	1191
cds_ilHelHell1.1_Chr16_1212	252
cds_ilHelHell1.1_Chr16_1213	429
cds_ilHelHell1.1_Chr16_1214	639
cds_ilHelHell1.1_Chr16_1215	3822
cds_ilHelHell1.1_Chr16_1216	3423
cds_ilHelHell1.1_Chr16_1217	273
cds_ilHelHell1.1_Chr16_1218	3336
cds_ilHelHell1.1_Chr16_1219	429
cds_ilHelHell1.1_Chr16_122	336
cds_ilHelHell1.1_Chr16_1220	4485
cds_ilHelHell1.1_Chr16_1221	501
cds_ilHelHell1.1_Chr16_1222	564
cds_ilHelHell1.1_Chr16_1223	741
cds_ilHelHell1.1_Chr16_1224	939
cds_ilHelHell1.1_Chr16_1225	570
cds_ilHelHell1.1_Chr16_1226	3159
cds_ilHelHell1.1_Chr16_1227	7089
cds_ilHelHell1.1_Chr16_1228	3105
cds_ilHelHell1.1_Chr16_1229	390
cds_ilHelHell1.1_Chr16_123	1116
cds_ilHelHell1.1_Chr16_1230	228
cds_ilHelHell1.1_Chr16_1231	7011
cds_ilHelHell1.1_Chr16_1232	8475
cds_ilHelHell1.1_Chr16_1233	345
cds_ilHelHell1.1_Chr16_1234	1440
cds_ilHelHell1.1_Chr16_1235	564
cds_ilHelHell1.1_Chr16_1236	1584
cds_ilHelHell1.1_Chr16_1237	198
cds_ilHelHell1.1_Chr16_1238	507
cds_ilHelHell1.1_Chr16_1239	456
cds_ilHelHell1.1_Chr16_124	1032
cds_ilHelHell1.1_Chr16_1240	2277
cds_ilHelHell1.1_Chr16_1241	1398
cds_ilHelHell1.1_Chr16_1242	4488
cds_ilHelHell1.1_Chr16_1243	261
cds_ilHelHell1.1_Chr16_1244	360
cds_ilHelHell1.1_Chr16_1245	1029
cds_ilHelHell1.1_Chr16_1246	546
cds_ilHelHell1.1_Chr16_1247	3675
cds_ilHelHell1.1_Chr16_1248	1050
cds_ilHelHell1.1_Chr16_1249	2538
cds_ilHelHell1.1_Chr16_125	609
cds_ilHelHell1.1_Chr16_1250	2325
cds_ilHelHell1.1_Chr16_1251	2928
cds_ilHelHell1.1_Chr16_1252	552
cds_ilHelHell1.1_Chr16_1253	2298
cds_ilHelHell1.1_Chr16_1254	3081
cds_ilHelHell1.1_Chr16_1255	3123
cds_ilHelHell1.1_Chr16_1256	3147
cds_ilHelHell1.1_Chr16_1257	987
cds_ilHelHell1.1_Chr16_1258	1788
cds_ilHelHell1.1_Chr16_1259	4818
cds_ilHelHell1.1_Chr16_126	1059
cds_ilHelHell1.1_Chr16_1260	2091
cds_ilHelHell1.1_Chr16_1261	1335
cds_ilHelHell1.1_Chr16_127	1083
cds_ilHelHell1.1_Chr16_128	1416
cds_ilHelHell1.1_Chr16_129	951
cds_ilHelHell1.1_Chr16_13	1377
cds_ilHelHell1.1_Chr16_130	4326
cds_ilHelHell1.1_Chr16_131	984
cds_ilHelHell1.1_Chr16_132	978
cds_ilHelHell1.1_Chr16_133	4104
cds_ilHelHell1.1_Chr16_134	498
cds_ilHelHell1.1_Chr16_135	249
cds_ilHelHell1.1_Chr16_136	105
cds_ilHelHell1.1_Chr16_137	1098
cds_ilHelHell1.1_Chr16_138	1299
cds_ilHelHell1.1_Chr16_139	1029
cds_ilHelHell1.1_Chr16_14	2250
cds_ilHelHell1.1_Chr16_140	1806
cds_ilHelHell1.1_Chr16_141	3294
cds_ilHelHell1.1_Chr16_142	564
cds_ilHelHell1.1_Chr16_143	1716
cds_ilHelHell1.1_Chr16_144	1062
cds_ilHelHell1.1_Chr16_145	1248
cds_ilHelHell1.1_Chr16_146	2334
cds_ilHelHell1.1_Chr16_147	4473
cds_ilHelHell1.1_Chr16_148	591
cds_ilHelHell1.1_Chr16_149	198
cds_ilHelHell1.1_Chr16_15	1419
cds_ilHelHell1.1_Chr16_150	1098
cds_ilHelHell1.1_Chr16_151	1908
cds_ilHelHell1.1_Chr16_152	1107
cds_ilHelHell1.1_Chr16_153	1998
cds_ilHelHell1.1_Chr16_154	822
cds_ilHelHell1.1_Chr16_155	1803
cds_ilHelHell1.1_Chr16_156	252
cds_ilHelHell1.1_Chr16_157	1854
cds_ilHelHell1.1_Chr16_158	1971
cds_ilHelHell1.1_Chr16_159	798
cds_ilHelHell1.1_Chr16_16	1068
cds_ilHelHell1.1_Chr16_160	3576
cds_ilHelHell1.1_Chr16_161	1839
cds_ilHelHell1.1_Chr16_162	201
cds_ilHelHell1.1_Chr16_163	939
cds_ilHelHell1.1_Chr16_164	1467
cds_ilHelHell1.1_Chr16_165	1152
cds_ilHelHell1.1_Chr16_166	1797
cds_ilHelHell1.1_Chr16_167	426
cds_ilHelHell1.1_Chr16_168	1563
cds_ilHelHell1.1_Chr16_169	3012
cds_ilHelHell1.1_Chr16_17	4788
cds_ilHelHell1.1_Chr16_170	450
cds_ilHelHell1.1_Chr16_171	921
cds_ilHelHell1.1_Chr16_172	3195
cds_ilHelHell1.1_Chr16_173	1128
cds_ilHelHell1.1_Chr16_174	2073
cds_ilHelHell1.1_Chr16_175	1053
cds_ilHelHell1.1_Chr16_176	495
cds_ilHelHell1.1_Chr16_177	528
cds_ilHelHell1.1_Chr16_178	4005
cds_ilHelHell1.1_Chr16_179	3888
cds_ilHelHell1.1_Chr16_18	4764
cds_ilHelHell1.1_Chr16_180	2469
cds_ilHelHell1.1_Chr16_181	1518
cds_ilHelHell1.1_Chr16_182	2469
cds_ilHelHell1.1_Chr16_183	609
cds_ilHelHell1.1_Chr16_184	2790
cds_ilHelHell1.1_Chr16_185	495
cds_ilHelHell1.1_Chr16_186	3819
cds_ilHelHell1.1_Chr16_187	1590
cds_ilHelHell1.1_Chr16_188	987
cds_ilHelHell1.1_Chr16_189	339
cds_ilHelHell1.1_Chr16_19	2934
cds_ilHelHell1.1_Chr16_190	918
cds_ilHelHell1.1_Chr16_191	1677
cds_ilHelHell1.1_Chr16_192	561
cds_ilHelHell1.1_Chr16_193	4998
cds_ilHelHell1.1_Chr16_194	591
cds_ilHelHell1.1_Chr16_195	2505
cds_ilHelHell1.1_Chr16_196	2004
cds_ilHelHell1.1_Chr16_197	864
cds_ilHelHell1.1_Chr16_198	435
cds_ilHelHell1.1_Chr16_199	324
cds_ilHelHell1.1_Chr16_2	2373
cds_ilHelHell1.1_Chr16_20	1458
cds_ilHelHell1.1_Chr16_200	624
cds_ilHelHell1.1_Chr16_201	486
cds_ilHelHell1.1_Chr16_202	333
cds_ilHelHell1.1_Chr16_203	1020
cds_ilHelHell1.1_Chr16_204	1806
cds_ilHelHell1.1_Chr16_205	1350
cds_ilHelHell1.1_Chr16_206	1311
cds_ilHelHell1.1_Chr16_207	672
cds_ilHelHell1.1_Chr16_208	555
cds_ilHelHell1.1_Chr16_209	1527
cds_ilHelHell1.1_Chr16_21	1134
cds_ilHelHell1.1_Chr16_210	1629
cds_ilHelHell1.1_Chr16_211	387
cds_ilHelHell1.1_Chr16_212	840
cds_ilHelHell1.1_Chr16_213	2295
cds_ilHelHell1.1_Chr16_214	1104
cds_ilHelHell1.1_Chr16_215	750
cds_ilHelHell1.1_Chr16_216	1647
cds_ilHelHell1.1_Chr16_217	1233
cds_ilHelHell1.1_Chr16_218	1254
cds_ilHelHell1.1_Chr16_219	5388
cds_ilHelHell1.1_Chr16_22	2115
cds_ilHelHell1.1_Chr16_220	1068
cds_ilHelHell1.1_Chr16_221	1773
cds_ilHelHell1.1_Chr16_222	648
cds_ilHelHell1.1_Chr16_223	2976
cds_ilHelHell1.1_Chr16_224	3228
cds_ilHelHell1.1_Chr16_225	2259
cds_ilHelHell1.1_Chr16_226	948
cds_ilHelHell1.1_Chr16_227	576
cds_ilHelHell1.1_Chr16_228	411
cds_ilHelHell1.1_Chr16_229	1650
cds_ilHelHell1.1_Chr16_23	1875
cds_ilHelHell1.1_Chr16_230	2259
cds_ilHelHell1.1_Chr16_231	1065
cds_ilHelHell1.1_Chr16_232	1923
cds_ilHelHell1.1_Chr16_233	405
cds_ilHelHell1.1_Chr16_234	699
cds_ilHelHell1.1_Chr16_235	288
cds_ilHelHell1.1_Chr16_236	1431
cds_ilHelHell1.1_Chr16_237	840
cds_ilHelHell1.1_Chr16_238	1377
cds_ilHelHell1.1_Chr16_239	1038
cds_ilHelHell1.1_Chr16_24	1482
cds_ilHelHell1.1_Chr16_240	381
cds_ilHelHell1.1_Chr16_241	1461
cds_ilHelHell1.1_Chr16_242	1008
cds_ilHelHell1.1_Chr16_243	411
cds_ilHelHell1.1_Chr16_244	804
cds_ilHelHell1.1_Chr16_245	1290
cds_ilHelHell1.1_Chr16_246	1917
cds_ilHelHell1.1_Chr16_247	1353
cds_ilHelHell1.1_Chr16_248	2331
cds_ilHelHell1.1_Chr16_249	2331
cds_ilHelHell1.1_Chr16_25	2010
cds_ilHelHell1.1_Chr16_250	3633
cds_ilHelHell1.1_Chr16_251	525
cds_ilHelHell1.1_Chr16_252	999
cds_ilHelHell1.1_Chr16_253	1443
cds_ilHelHell1.1_Chr16_254	426
cds_ilHelHell1.1_Chr16_255	396
cds_ilHelHell1.1_Chr16_256	5196
cds_ilHelHell1.1_Chr16_257	459
cds_ilHelHell1.1_Chr16_258	2844
cds_ilHelHell1.1_Chr16_259	3012
cds_ilHelHell1.1_Chr16_26	798
cds_ilHelHell1.1_Chr16_260	2646
cds_ilHelHell1.1_Chr16_261	750
cds_ilHelHell1.1_Chr16_262	1320
cds_ilHelHell1.1_Chr16_263	1587
cds_ilHelHell1.1_Chr16_264	1869
cds_ilHelHell1.1_Chr16_265	975
cds_ilHelHell1.1_Chr16_266	663
cds_ilHelHell1.1_Chr16_267	642
cds_ilHelHell1.1_Chr16_268	2577
cds_ilHelHell1.1_Chr16_269	2751
cds_ilHelHell1.1_Chr16_27	681
cds_ilHelHell1.1_Chr16_270	771
cds_ilHelHell1.1_Chr16_271	1968
cds_ilHelHell1.1_Chr16_272	3390
cds_ilHelHell1.1_Chr16_273	363
cds_ilHelHell1.1_Chr16_274	1767
cds_ilHelHell1.1_Chr16_275	858
cds_ilHelHell1.1_Chr16_276	1137
cds_ilHelHell1.1_Chr16_277	3786
cds_ilHelHell1.1_Chr16_278	1350
cds_ilHelHell1.1_Chr16_279	1317
cds_ilHelHell1.1_Chr16_28	1101
cds_ilHelHell1.1_Chr16_280	900
cds_ilHelHell1.1_Chr16_281	30
cds_ilHelHell1.1_Chr16_282	321
cds_ilHelHell1.1_Chr16_283	123
cds_ilHelHell1.1_Chr16_284	393
cds_ilHelHell1.1_Chr16_285	309
cds_ilHelHell1.1_Chr16_286	1215
cds_ilHelHell1.1_Chr16_287	7698
cds_ilHelHell1.1_Chr16_288	6618
cds_ilHelHell1.1_Chr16_289	1383
cds_ilHelHell1.1_Chr16_29	639
cds_ilHelHell1.1_Chr16_290	273
cds_ilHelHell1.1_Chr16_291	819
cds_ilHelHell1.1_Chr16_292	2076
cds_ilHelHell1.1_Chr16_293	690
cds_ilHelHell1.1_Chr16_294	396
cds_ilHelHell1.1_Chr16_295	498
cds_ilHelHell1.1_Chr16_296	663
cds_ilHelHell1.1_Chr16_297	963
cds_ilHelHell1.1_Chr16_298	1137
cds_ilHelHell1.1_Chr16_299	1554
cds_ilHelHell1.1_Chr16_3	1377
cds_ilHelHell1.1_Chr16_30	1218
cds_ilHelHell1.1_Chr16_300	1893
cds_ilHelHell1.1_Chr16_301	585
cds_ilHelHell1.1_Chr16_302	1017
cds_ilHelHell1.1_Chr16_303	1257
cds_ilHelHell1.1_Chr16_304	2502
cds_ilHelHell1.1_Chr16_305	3954
cds_ilHelHell1.1_Chr16_306	1275
cds_ilHelHell1.1_Chr16_307	5649
cds_ilHelHell1.1_Chr16_308	279
cds_ilHelHell1.1_Chr16_309	2169
cds_ilHelHell1.1_Chr16_31	720
cds_ilHelHell1.1_Chr16_310	5211
cds_ilHelHell1.1_Chr16_311	393
cds_ilHelHell1.1_Chr16_312	912
cds_ilHelHell1.1_Chr16_313	291
cds_ilHelHell1.1_Chr16_314	495
cds_ilHelHell1.1_Chr16_315	5175
cds_ilHelHell1.1_Chr16_316	456
cds_ilHelHell1.1_Chr16_317	399
cds_ilHelHell1.1_Chr16_318	2922
cds_ilHelHell1.1_Chr16_319	621
cds_ilHelHell1.1_Chr16_32	801
cds_ilHelHell1.1_Chr16_320	852
cds_ilHelHell1.1_Chr16_321	555
cds_ilHelHell1.1_Chr16_322	360
cds_ilHelHell1.1_Chr16_323	1002
cds_ilHelHell1.1_Chr16_324	1179
cds_ilHelHell1.1_Chr16_325	429
cds_ilHelHell1.1_Chr16_326	1014
cds_ilHelHell1.1_Chr16_327	834
cds_ilHelHell1.1_Chr16_328	2562
cds_ilHelHell1.1_Chr16_329	1110
cds_ilHelHell1.1_Chr16_33	699
cds_ilHelHell1.1_Chr16_330	3120
cds_ilHelHell1.1_Chr16_331	1248
cds_ilHelHell1.1_Chr16_332	2781
cds_ilHelHell1.1_Chr16_333	831
cds_ilHelHell1.1_Chr16_334	1926
cds_ilHelHell1.1_Chr16_335	1632
cds_ilHelHell1.1_Chr16_336	4734
cds_ilHelHell1.1_Chr16_337	966
cds_ilHelHell1.1_Chr16_338	1698
cds_ilHelHell1.1_Chr16_339	888
cds_ilHelHell1.1_Chr16_34	1455
cds_ilHelHell1.1_Chr16_340	5238
cds_ilHelHell1.1_Chr16_341	300
cds_ilHelHell1.1_Chr16_342	606
cds_ilHelHell1.1_Chr16_343	300
cds_ilHelHell1.1_Chr16_344	225
cds_ilHelHell1.1_Chr16_345	249
cds_ilHelHell1.1_Chr16_346	7698
cds_ilHelHell1.1_Chr16_347	1947
cds_ilHelHell1.1_Chr16_348	3219
cds_ilHelHell1.1_Chr16_349	633
cds_ilHelHell1.1_Chr16_35	1500
cds_ilHelHell1.1_Chr16_350	990
cds_ilHelHell1.1_Chr16_351	375
cds_ilHelHell1.1_Chr16_352	6972
cds_ilHelHell1.1_Chr16_353	1194
cds_ilHelHell1.1_Chr16_354	1635
cds_ilHelHell1.1_Chr16_355	3165
cds_ilHelHell1.1_Chr16_356	2622
cds_ilHelHell1.1_Chr16_357	288
cds_ilHelHell1.1_Chr16_358	1236
cds_ilHelHell1.1_Chr16_359	2232
cds_ilHelHell1.1_Chr16_36	846
cds_ilHelHell1.1_Chr16_360	153
cds_ilHelHell1.1_Chr16_361	999
cds_ilHelHell1.1_Chr16_362	3390
cds_ilHelHell1.1_Chr16_363	147
cds_ilHelHell1.1_Chr16_364	492
cds_ilHelHell1.1_Chr16_365	513
cds_ilHelHell1.1_Chr16_366	1449
cds_ilHelHell1.1_Chr16_367	1260
cds_ilHelHell1.1_Chr16_368	225
cds_ilHelHell1.1_Chr16_369	1470
cds_ilHelHell1.1_Chr16_37	918
cds_ilHelHell1.1_Chr16_370	5004
cds_ilHelHell1.1_Chr16_371	1530
cds_ilHelHell1.1_Chr16_372	1587
cds_ilHelHell1.1_Chr16_373	2298
cds_ilHelHell1.1_Chr16_374	1293
cds_ilHelHell1.1_Chr16_375	651
cds_ilHelHell1.1_Chr16_376	1209
cds_ilHelHell1.1_Chr16_377	543
cds_ilHelHell1.1_Chr16_378	1686
cds_ilHelHell1.1_Chr16_379	1350
cds_ilHelHell1.1_Chr16_38	894
cds_ilHelHell1.1_Chr16_380	672
cds_ilHelHell1.1_Chr16_381	630
cds_ilHelHell1.1_Chr16_382	1200
cds_ilHelHell1.1_Chr16_383	312
cds_ilHelHell1.1_Chr16_384	1587
cds_ilHelHell1.1_Chr16_385	1575
cds_ilHelHell1.1_Chr16_386	966
cds_ilHelHell1.1_Chr16_387	1017
cds_ilHelHell1.1_Chr16_388	1362
cds_ilHelHell1.1_Chr16_389	1134
cds_ilHelHell1.1_Chr16_39	1068
cds_ilHelHell1.1_Chr16_390	369
cds_ilHelHell1.1_Chr16_391	420
cds_ilHelHell1.1_Chr16_392	1176
cds_ilHelHell1.1_Chr16_393	219
cds_ilHelHell1.1_Chr16_394	237
cds_ilHelHell1.1_Chr16_395	1083
cds_ilHelHell1.1_Chr16_396	2178
cds_ilHelHell1.1_Chr16_397	2760
cds_ilHelHell1.1_Chr16_398	2394
cds_ilHelHell1.1_Chr16_399	1005
cds_ilHelHell1.1_Chr16_4	4473
cds_ilHelHell1.1_Chr16_40	1851
cds_ilHelHell1.1_Chr16_400	717
cds_ilHelHell1.1_Chr16_401	1284
cds_ilHelHell1.1_Chr16_402	4326
cds_ilHelHell1.1_Chr16_403	708
cds_ilHelHell1.1_Chr16_404	996
cds_ilHelHell1.1_Chr16_405	489
cds_ilHelHell1.1_Chr16_406	1629
cds_ilHelHell1.1_Chr16_407	3420
cds_ilHelHell1.1_Chr16_408	1164
cds_ilHelHell1.1_Chr16_409	360
