Name	Size(bp)
HEHEL1A000219T1.exon21	125
HEHEL1A000219T1.exon20	83
HEHEL1A000219T1.exon19	161
HEHEL1A000219T1.exon18	145
HEHEL1A000219T1.exon17	331
HEHEL1A000219T1.exon16	112
HEHEL1A000219T1.exon15	156
HEHEL1A000219T1.exon14	123
HEHEL1A000219T1.exon13	154
HEHEL1A000219T1.exon12	104
HEHEL1A000219T1.exon11	92
HEHEL1A000219T1.exon10	126
HEHEL1A000219T1.exon9	185
HEHEL1A000219T1.exon8	165
HEHEL1A000219T1.exon7	117
HEHEL1A000219T1.exon6	136
HEHEL1A000219T1.exon5	153
HEHEL1A000219T1.exon4	392
HEHEL1A000219T1.exon3	293
HEHEL1A000219T1.exon2	133
HEHEL1A000219T1.exon1	97
HEHEL1A000226T1.exon14	40
HEHEL1A000226T1.exon13	170
HEHEL1A000226T1.exon12	147
HEHEL1A000226T1.exon11	180
HEHEL1A000226T1.exon10	92
HEHEL1A000226T1.exon9	136
HEHEL1A000226T1.exon8	72
HEHEL1A000226T1.exon7	216
HEHEL1A000226T1.exon6	103
HEHEL1A000226T1.exon5	135
HEHEL1A000226T1.exon4	283
HEHEL1A000226T1.exon3	207
HEHEL1A000226T1.exon2	214
HEHEL1A000226T1.exon1	21
HEHEL1A000226T2.exon13	173
HEHEL1A000226T2.exon12	147
HEHEL1A000226T2.exon11	180
HEHEL1A000226T2.exon10	92
HEHEL1A000226T2.exon9	136
HEHEL1A000226T2.exon8	72
HEHEL1A000226T2.exon7	216
HEHEL1A000226T2.exon6	103
HEHEL1A000226T2.exon5	135
HEHEL1A000226T2.exon4	283
HEHEL1A000226T2.exon3	207
HEHEL1A000226T2.exon2	214
HEHEL1A000226T2.exon1	21
HEHEL1A000314T1.exon2	131
HEHEL1A000314T1.exon1	322
HEHEL1A000316T1.exon4	248
HEHEL1A000316T1.exon3	453
HEHEL1A000316T1.exon2	126
HEHEL1A000316T1.exon1	136
HEHEL1A000334T1.exon1	2835
HEHEL1A000334T1.exon2	377
HEHEL1A000334T1.exon3	234
HEHEL1A000334T1.exon4	4631
HEHEL1A000334T2.exon1	7
HEHEL1A000334T2.exon2	377
HEHEL1A000334T2.exon3	234
HEHEL1A000334T2.exon4	300
HEHEL1A000376T1.exon8	3660
HEHEL1A000376T1.exon7	160
HEHEL1A000376T1.exon6	209
HEHEL1A000376T1.exon5	134
HEHEL1A000376T1.exon4	74
HEHEL1A000376T1.exon3	113
HEHEL1A000376T1.exon2	167
HEHEL1A000376T1.exon1	269
HEHEL1A000425T1.exon2	1364
HEHEL1A000425T1.exon1	562
HEHEL1A000479T1.exon1	579
HEHEL1A000482T1.exon11	152
HEHEL1A000482T1.exon10	84
HEHEL1A000482T1.exon9	174
HEHEL1A000482T1.exon8	227
HEHEL1A000482T1.exon7	181
HEHEL1A000482T1.exon6	313
HEHEL1A000482T1.exon5	156
HEHEL1A000482T1.exon4	188
HEHEL1A000482T1.exon3	182
HEHEL1A000482T1.exon2	380
HEHEL1A000482T1.exon1	194
HEHEL1A000492T1.exon1	57
HEHEL1A000492T1.exon2	106
HEHEL1A000492T1.exon3	111
HEHEL1A000492T1.exon4	132
HEHEL1A000492T1.exon5	180
HEHEL1A000492T1.exon6	195
HEHEL1A000492T1.exon7	111
HEHEL1A000492T1.exon8	126
HEHEL1A000492T1.exon9	150
HEHEL1A000492T1.exon10	134
HEHEL1A000492T1.exon11	151
HEHEL1A000492T1.exon12	24
HEHEL1A000492T1.exon13	101
HEHEL1A000492T1.exon14	63
HEHEL1A000492T1.exon15	130
HEHEL1A000492T1.exon16	151
HEHEL1A000492T1.exon17	137
HEHEL1A000492T1.exon18	297
HEHEL1A000492T1.exon19	140
HEHEL1A000492T1.exon20	203
HEHEL1A000492T1.exon21	3130
HEHEL1A000492T1.exon22	111
HEHEL1A000492T1.exon23	170
HEHEL1A000492T1.exon24	136
HEHEL1A000492T1.exon25	69
HEHEL1A000500T1.exon1	153
HEHEL1A000500T1.exon2	670
HEHEL1A000500T1.exon3	148
HEHEL1A000500T1.exon4	119
HEHEL1A000500T1.exon5	237
HEHEL1A000500T1.exon6	157
HEHEL1A000500T1.exon7	140
HEHEL1A000500T1.exon8	100
HEHEL1A000500T1.exon9	93
HEHEL1A000500T1.exon10	735
HEHEL1A000500T2.exon1	627
HEHEL1A000500T2.exon2	148
HEHEL1A000500T2.exon3	119
HEHEL1A000500T2.exon4	237
HEHEL1A000500T2.exon5	157
HEHEL1A000500T2.exon6	140
HEHEL1A000500T2.exon7	100
HEHEL1A000500T2.exon8	93
HEHEL1A000500T2.exon9	302
HEHEL1A000501T1.exon1	218
HEHEL1A000501T1.exon2	2145
HEHEL1A000525T1.exon15	470
HEHEL1A000525T1.exon14	80
HEHEL1A000525T1.exon13	118
HEHEL1A000525T1.exon12	88
HEHEL1A000525T1.exon11	163
HEHEL1A000525T1.exon10	81
HEHEL1A000525T1.exon9	212
HEHEL1A000525T1.exon8	145
HEHEL1A000525T1.exon7	182
HEHEL1A000525T1.exon6	148
HEHEL1A000525T1.exon5	151
HEHEL1A000525T1.exon4	139
HEHEL1A000525T1.exon3	123
HEHEL1A000525T1.exon2	158
HEHEL1A000525T1.exon1	1542
HEHEL1A000540T1.exon1	651
HEHEL1A000628T1.exon4	129
HEHEL1A000628T1.exon3	213
HEHEL1A000628T1.exon2	209
HEHEL1A000628T1.exon1	166
HEHEL1A000674T1.exon1	127
HEHEL1A000674T1.exon2	1178
HEHEL1A000674T1.exon3	30
HEHEL1A000721T1.exon1	144
HEHEL1A000721T1.exon2	291
HEHEL1A000721T1.exon3	170
HEHEL1A000721T1.exon4	152
HEHEL1A000721T1.exon5	149
HEHEL1A000721T1.exon6	119
HEHEL1A000721T1.exon7	124
HEHEL1A000721T1.exon8	149
HEHEL1A000721T1.exon9	227
HEHEL1A000721T2.exon1	16
HEHEL1A000721T2.exon2	291
HEHEL1A000721T2.exon3	170
HEHEL1A000721T2.exon4	152
HEHEL1A000721T2.exon5	149
HEHEL1A000721T2.exon6	119
HEHEL1A000721T2.exon7	124
HEHEL1A000721T2.exon8	149
HEHEL1A000721T2.exon9	198
HEHEL1A000726T1.exon1	28
HEHEL1A000726T1.exon2	105
HEHEL1A000726T1.exon3	158
HEHEL1A000726T1.exon4	47
HEHEL1A000726T1.exon5	85
HEHEL1A000726T1.exon6	139
HEHEL1A000726T1.exon7	110
HEHEL1A000726T1.exon8	174
HEHEL1A000726T1.exon9	153
HEHEL1A000726T1.exon10	153
HEHEL1A000726T1.exon11	159
HEHEL1A000726T1.exon12	146
HEHEL1A000726T1.exon13	61
HEHEL1A000726T1.exon14	75
HEHEL1A000756T1.exon1	167
HEHEL1A000756T1.exon2	393
HEHEL1A000773T1.exon5	158
HEHEL1A000773T1.exon4	178
HEHEL1A000773T1.exon3	183
HEHEL1A000773T1.exon2	990
HEHEL1A000773T1.exon1	156
HEHEL1A000775T1.exon3	140
HEHEL1A000775T1.exon2	227
HEHEL1A000775T1.exon1	80
HEHEL1A000808T1.exon2	1135
HEHEL1A000808T1.exon1	274
HEHEL1A000811T1.exon4	105
HEHEL1A000811T1.exon3	185
HEHEL1A000811T1.exon2	159
HEHEL1A000811T1.exon1	484
HEHEL1A000813T1.exon1	79
HEHEL1A000813T1.exon2	203
HEHEL1A000886T1.exon1	165
HEHEL1A000891T1.exon1	160
HEHEL1A000891T1.exon2	132
HEHEL1A000891T1.exon3	109
HEHEL1A000891T1.exon4	164
HEHEL1A000891T1.exon5	255
HEHEL1A000891T1.exon6	177
HEHEL1A000891T1.exon7	236
HEHEL1A000891T1.exon8	270
HEHEL1A000891T1.exon9	1606
HEHEL1A000891T1.exon10	260
HEHEL1A000891T1.exon11	153
HEHEL1A000891T1.exon12	151
HEHEL1A000891T1.exon13	187
HEHEL1A000891T1.exon14	104
HEHEL1A000891T1.exon15	1182
HEHEL1A000891T1.exon16	105
HEHEL1A000891T1.exon17	346
HEHEL1A000891T1.exon18	5940
HEHEL1A000891T1.exon19	159
HEHEL1A000891T1.exon20	227
HEHEL1A000891T1.exon21	220
HEHEL1A000891T1.exon22	842
HEHEL1A000891T1.exon23	238
HEHEL1A000891T1.exon24	171
HEHEL1A000891T1.exon25	237
HEHEL1A000891T1.exon26	1869
HEHEL1A000911T1.exon1	186
HEHEL1A000940T1.exon2	380
HEHEL1A000940T1.exon1	604
HEHEL1A000982T1.exon1	724
HEHEL1A000982T1.exon2	96
HEHEL1A000982T1.exon3	165
HEHEL1A000982T1.exon4	224
HEHEL1A000982T1.exon5	133
HEHEL1A000982T1.exon6	141
HEHEL1A000982T1.exon7	288
HEHEL1A000982T1.exon8	186
HEHEL1A000982T1.exon9	234
HEHEL1A000982T1.exon10	198
HEHEL1A000993T1.exon5	224
HEHEL1A000993T1.exon4	54
HEHEL1A000993T1.exon3	72
HEHEL1A000993T1.exon2	263
HEHEL1A000993T1.exon1	44
HEHEL1A001003T1.exon1	19
HEHEL1A001003T1.exon2	148
HEHEL1A001003T1.exon3	364
HEHEL1A001132T1.exon1	369
HEHEL1A001132T1.exon2	163
HEHEL1A001132T1.exon3	75
HEHEL1A001132T1.exon4	263
HEHEL1A001170T1.exon1	239
HEHEL1A001170T1.exon2	313
HEHEL1A001170T1.exon3	192
HEHEL1A001170T1.exon4	201
HEHEL1A001170T1.exon5	102
HEHEL1A001170T1.exon6	204
HEHEL1A001170T1.exon7	186
HEHEL1A001170T1.exon8	1614
HEHEL1A001175T1.exon1	324
HEHEL1A001175T1.exon2	199
HEHEL1A001175T1.exon3	214
HEHEL1A001175T1.exon4	31
HEHEL1A001175T1.exon5	166
HEHEL1A001175T1.exon6	212
HEHEL1A001184T1.exon1	669
HEHEL1A001184T1.exon2	162
HEHEL1A001184T1.exon3	201
HEHEL1A001184T1.exon4	220
HEHEL1A001184T1.exon5	123
HEHEL1A001184T1.exon6	190
HEHEL1A001184T1.exon7	2953
HEHEL1A001184T2.exon1	162
HEHEL1A001184T2.exon2	162
HEHEL1A001184T2.exon3	201
HEHEL1A001184T2.exon4	220
HEHEL1A001184T2.exon5	123
HEHEL1A001184T2.exon6	190
HEHEL1A001184T2.exon7	85
HEHEL1A001186T1.exon1	454
HEHEL1A001186T1.exon2	1429
HEHEL1A001197T1.exon1	249
HEHEL1A001310T1.exon1	380
HEHEL1A001310T1.exon2	260
HEHEL1A001310T1.exon3	779
HEHEL1A001310T1.exon4	18
HEHEL1A001328T1.exon1	272
HEHEL1A001328T1.exon2	76
HEHEL1A001355T1.exon3	243
HEHEL1A001355T1.exon2	797
HEHEL1A001355T1.exon1	895
HEHEL1A001355T2.exon4	243
HEHEL1A001355T2.exon3	797
HEHEL1A001355T2.exon2	414
HEHEL1A001355T2.exon1	285
HEHEL1A001384T1.exon1	279
HEHEL1A001431T1.exon1	835
HEHEL1A001497T1.exon1	91
HEHEL1A001497T1.exon2	61
HEHEL1A001497T1.exon3	91
HEHEL1A001532T1.exon1	156
HEHEL1A001532T1.exon2	114
HEHEL1A001532T1.exon3	123
HEHEL1A001532T1.exon4	149
HEHEL1A001532T1.exon5	162
HEHEL1A001532T1.exon6	107
HEHEL1A001532T1.exon7	112
HEHEL1A001532T1.exon8	151
HEHEL1A001532T1.exon9	224
HEHEL1A001594T1.exon1	936
HEHEL1A001682T1.exon1	148
HEHEL1A001682T1.exon2	216
HEHEL1A001682T1.exon3	140
HEHEL1A001682T1.exon4	89
HEHEL1A001682T1.exon5	217
HEHEL1A001682T1.exon6	139
HEHEL1A001682T1.exon7	157
HEHEL1A001682T1.exon8	125
HEHEL1A001682T1.exon9	155
HEHEL1A001682T1.exon10	1012
HEHEL1A001695T1.exon1	295
HEHEL1A001695T1.exon2	212
HEHEL1A001697T1.exon1	121
HEHEL1A001697T1.exon2	408
HEHEL1A001697T1.exon3	110
HEHEL1A001697T1.exon4	217
HEHEL1A001697T1.exon5	188
HEHEL1A001697T1.exon6	140
HEHEL1A001697T1.exon7	180
HEHEL1A001697T1.exon8	116
HEHEL1A001697T1.exon9	1122
HEHEL1A001703T1.exon1	1935
HEHEL1A001710T1.exon1	107
HEHEL1A001710T1.exon2	687
HEHEL1A001710T1.exon3	515
HEHEL1A001710T1.exon4	325
HEHEL1A001710T1.exon5	250
HEHEL1A001710T1.exon6	161
HEHEL1A001710T1.exon7	304
HEHEL1A001722T1.exon3	911
HEHEL1A001722T1.exon2	843
HEHEL1A001722T1.exon1	85
HEHEL1A001737T1.exon1	112
HEHEL1A001737T1.exon2	1816
HEHEL1A001737T1.exon3	2064
HEHEL1A001737T1.exon4	278
HEHEL1A001737T1.exon5	207
HEHEL1A001737T1.exon6	290
HEHEL1A001737T1.exon7	112
HEHEL1A001737T1.exon8	264
HEHEL1A001737T1.exon9	1604
HEHEL1A001787T1.exon6	1132
HEHEL1A001787T1.exon5	1962
HEHEL1A001787T1.exon4	172
HEHEL1A001787T1.exon3	232
HEHEL1A001787T1.exon2	106
HEHEL1A001787T1.exon1	217
HEHEL1A001826T1.exon1	162
HEHEL1A001826T1.exon2	202
HEHEL1A001826T1.exon3	371
HEHEL1A001826T1.exon4	159
HEHEL1A001826T1.exon5	393
HEHEL1A001852T1.exon6	217
HEHEL1A001852T1.exon5	98
HEHEL1A001852T1.exon4	163
HEHEL1A001852T1.exon3	100
HEHEL1A001852T1.exon2	225
HEHEL1A001852T1.exon1	121
HEHEL1A001857T1.exon4	258
HEHEL1A001857T1.exon3	181
HEHEL1A001857T1.exon2	98
HEHEL1A001857T1.exon1	9
HEHEL1A001869T1.exon1	760
HEHEL1A001870T1.exon1	3
HEHEL1A001870T1.exon2	87
HEHEL1A001870T1.exon3	262
HEHEL1A001870T1.exon4	200
HEHEL1A001883T1.exon1	366
HEHEL1A001946T1.exon10	1308
HEHEL1A001946T1.exon9	190
HEHEL1A001946T1.exon8	185
HEHEL1A001946T1.exon7	182
HEHEL1A001946T1.exon6	91
HEHEL1A001946T1.exon5	129
HEHEL1A001946T1.exon4	183
HEHEL1A001946T1.exon3	201
HEHEL1A001946T1.exon2	252
HEHEL1A001946T1.exon1	1077
HEHEL1A001947T1.exon1	237
HEHEL1A002035T1.exon8	131
HEHEL1A002035T1.exon7	237
HEHEL1A002035T1.exon6	72
HEHEL1A002035T1.exon5	177
HEHEL1A002035T1.exon4	152
HEHEL1A002035T1.exon3	94
HEHEL1A002035T1.exon2	122
HEHEL1A002035T1.exon1	483
HEHEL1A002041T1.exon2	190
HEHEL1A002041T1.exon1	167
HEHEL1A002103T1.exon7	614
HEHEL1A002103T1.exon6	222
HEHEL1A002103T1.exon5	267
HEHEL1A002103T1.exon4	135
HEHEL1A002103T1.exon3	101
HEHEL1A002103T1.exon2	202
HEHEL1A002103T1.exon1	302
HEHEL1A002131T1.exon1	367
HEHEL1A002131T1.exon2	96
HEHEL1A002131T1.exon3	106
HEHEL1A002131T1.exon4	58
HEHEL1A002132T1.exon1	243
HEHEL1A002172T1.exon4	2839
HEHEL1A002172T1.exon3	171
HEHEL1A002172T1.exon2	339
HEHEL1A002172T1.exon1	489
HEHEL1A002197T1.exon1	207
HEHEL1A002231T1.exon1	312
HEHEL1A002231T1.exon2	133
HEHEL1A002246T1.exon1	174
HEHEL1A002246T1.exon2	258
HEHEL1A002246T1.exon3	214
HEHEL1A002246T1.exon4	72
HEHEL1A002246T1.exon5	503
HEHEL1A002254T1.exon2	420
HEHEL1A002254T1.exon1	101
HEHEL1A002261T1.exon1	93
HEHEL1A002261T1.exon2	115
HEHEL1A002261T1.exon3	132
HEHEL1A002261T1.exon4	218
HEHEL1A002310T1.exon1	591
HEHEL1A002357T1.exon1	303
HEHEL1A002396T1.exon5	243
HEHEL1A002396T1.exon4	246
HEHEL1A002396T1.exon3	158
HEHEL1A002396T1.exon2	168
HEHEL1A002396T1.exon1	129
HEHEL1A002490T1.exon1	618
HEHEL1A002493T1.exon12	117
HEHEL1A002493T1.exon11	165
HEHEL1A002493T1.exon10	179
HEHEL1A002493T1.exon9	160
HEHEL1A002493T1.exon8	90
HEHEL1A002493T1.exon7	187
HEHEL1A002493T1.exon6	137
HEHEL1A002493T1.exon5	171
HEHEL1A002493T1.exon4	107
HEHEL1A002493T1.exon3	180
HEHEL1A002493T1.exon2	122
HEHEL1A002493T1.exon1	53
HEHEL1A002513T1.exon6	1424
HEHEL1A002513T1.exon5	330
HEHEL1A002513T1.exon4	226
HEHEL1A002513T1.exon3	167
HEHEL1A002513T1.exon2	205
HEHEL1A002513T1.exon1	111
HEHEL1A002521T1.exon13	2878
HEHEL1A002521T1.exon12	60
HEHEL1A002521T1.exon11	88
HEHEL1A002521T1.exon10	94
HEHEL1A002521T1.exon9	63
HEHEL1A002521T1.exon8	74
HEHEL1A002521T1.exon7	149
HEHEL1A002521T1.exon6	147
HEHEL1A002521T1.exon5	99
HEHEL1A002521T1.exon4	96
HEHEL1A002521T1.exon3	108
HEHEL1A002521T1.exon2	248
HEHEL1A002521T1.exon1	141
HEHEL1A002550T1.exon1	430
HEHEL1A002550T1.exon2	5
HEHEL1A002563T1.exon1	101
HEHEL1A002563T1.exon2	273
HEHEL1A002563T1.exon3	514
HEHEL1A002595T1.exon1	375
HEHEL1A002595T1.exon2	177
HEHEL1A002595T1.exon3	156
HEHEL1A002595T1.exon4	274
HEHEL1A002595T1.exon5	125
HEHEL1A002631T1.exon1	222
HEHEL1A002649T1.exon6	267
HEHEL1A002649T1.exon5	167
HEHEL1A002649T1.exon4	107
HEHEL1A002649T1.exon3	151
HEHEL1A002649T1.exon2	222
HEHEL1A002649T1.exon1	234
HEHEL1A002661T1.exon1	53
HEHEL1A002661T1.exon2	157
HEHEL1A002661T1.exon3	100
HEHEL1A002661T1.exon4	284
HEHEL1A002661T1.exon5	387
HEHEL1A002661T1.exon6	417
HEHEL1A002661T1.exon7	109
HEHEL1A002661T1.exon8	168
HEHEL1A002661T1.exon9	357
HEHEL1A002661T1.exon10	59
HEHEL1A002676T1.exon14	193
HEHEL1A002676T1.exon13	126
HEHEL1A002676T1.exon12	176
HEHEL1A002676T1.exon11	163
HEHEL1A002676T1.exon10	142
HEHEL1A002676T1.exon9	156
HEHEL1A002676T1.exon8	169
HEHEL1A002676T1.exon7	153
HEHEL1A002676T1.exon6	228
HEHEL1A002676T1.exon5	166
HEHEL1A002676T1.exon4	122
HEHEL1A002676T1.exon3	299
HEHEL1A002676T1.exon2	290
HEHEL1A002676T1.exon1	89
HEHEL1A002685T1.exon1	411
HEHEL1A002692T1.exon3	1974
HEHEL1A002692T1.exon2	115
HEHEL1A002692T1.exon1	213
HEHEL1A002728T1.exon1	192
HEHEL1A002787T1.exon1	177
HEHEL1A002787T1.exon2	204
HEHEL1A002868T1.exon1	222
HEHEL1A002871T1.exon1	888
HEHEL1A002896T1.exon7	2871
HEHEL1A002896T1.exon6	188
HEHEL1A002896T1.exon5	254
HEHEL1A002896T1.exon4	211
HEHEL1A002896T1.exon3	138
HEHEL1A002896T1.exon2	83
HEHEL1A002896T1.exon1	234
HEHEL1A002916T1.exon6	171
HEHEL1A002916T1.exon5	135
HEHEL1A002916T1.exon4	147
HEHEL1A002916T1.exon3	78
HEHEL1A002916T1.exon2	178
HEHEL1A002916T1.exon1	95
HEHEL1A002946T1.exon1	241
HEHEL1A002946T1.exon2	104
HEHEL1A002946T1.exon3	130
HEHEL1A002946T1.exon4	883
HEHEL1A002973T1.exon1	449
HEHEL1A002973T1.exon2	171
HEHEL1A002973T1.exon3	77
HEHEL1A002973T1.exon4	432
HEHEL1A002973T1.exon5	216
HEHEL1A002973T1.exon6	86
HEHEL1A002973T1.exon7	190
HEHEL1A002973T1.exon8	274
HEHEL1A002973T1.exon9	184
HEHEL1A002973T1.exon10	27
HEHEL1A002996T1.exon1	663
HEHEL1A003003T1.exon2	123
HEHEL1A003003T1.exon1	123
HEHEL1A003017T1.exon1	106
HEHEL1A003017T1.exon2	116
HEHEL1A003045T1.exon10	96
HEHEL1A003045T1.exon9	123
HEHEL1A003045T1.exon8	176
HEHEL1A003045T1.exon7	161
HEHEL1A003045T1.exon6	139
HEHEL1A003045T1.exon5	288
HEHEL1A003045T1.exon4	212
HEHEL1A003045T1.exon3	1373
HEHEL1A003045T1.exon2	142
HEHEL1A003045T1.exon1	131
HEHEL1A003045T2.exon5	1220
HEHEL1A003045T2.exon4	212
HEHEL1A003045T2.exon3	1373
HEHEL1A003045T2.exon2	142
HEHEL1A003045T2.exon1	248
HEHEL1A003158T1.exon1	432
HEHEL1A003172T1.exon3	1883
HEHEL1A003172T1.exon2	404
HEHEL1A003172T1.exon1	5
HEHEL1A003181T1.exon1	177
HEHEL1A003185T1.exon1	144
HEHEL1A003185T1.exon2	164
HEHEL1A003185T1.exon3	61
HEHEL1A003185T1.exon4	261
HEHEL1A003190T1.exon1	804
HEHEL1A003226T1.exon2	138
HEHEL1A003226T1.exon1	84
HEHEL1A003245T1.exon1	378
HEHEL1A003245T1.exon2	167
HEHEL1A003245T1.exon3	169
HEHEL1A003245T1.exon4	201
HEHEL1A003245T1.exon5	106
HEHEL1A003245T1.exon6	125
HEHEL1A003245T1.exon7	179
HEHEL1A003245T2.exon1	378
HEHEL1A003245T2.exon2	65
HEHEL1A003245T2.exon3	120
HEHEL1A003245T2.exon4	167
HEHEL1A003245T2.exon5	169
HEHEL1A003245T2.exon6	201
HEHEL1A003245T2.exon7	106
HEHEL1A003245T2.exon8	125
HEHEL1A003245T2.exon9	179
HEHEL1A003245T3.exon1	378
HEHEL1A003245T3.exon2	65
HEHEL1A003245T3.exon3	167
HEHEL1A003245T3.exon4	169
HEHEL1A003245T3.exon5	201
HEHEL1A003245T3.exon6	106
HEHEL1A003245T3.exon7	125
HEHEL1A003245T3.exon8	179
HEHEL1A003245T4.exon1	512
HEHEL1A003245T4.exon2	167
HEHEL1A003245T4.exon3	169
HEHEL1A003245T4.exon4	201
HEHEL1A003245T4.exon5	106
HEHEL1A003245T4.exon6	125
HEHEL1A003245T4.exon7	179
HEHEL1A003245T5.exon1	288
HEHEL1A003245T5.exon2	167
HEHEL1A003245T5.exon3	169
HEHEL1A003245T5.exon4	201
HEHEL1A003245T5.exon5	106
HEHEL1A003245T5.exon6	125
HEHEL1A003245T5.exon7	179
HEHEL1A003245T6.exon1	34
HEHEL1A003245T6.exon2	167
HEHEL1A003245T6.exon3	169
HEHEL1A003245T6.exon4	205
HEHEL1A003245T6.exon5	102
HEHEL1A003245T6.exon6	125
HEHEL1A003245T6.exon7	101
HEHEL1A003245T7.exon1	516
HEHEL1A003245T7.exon2	167
HEHEL1A003245T7.exon3	169
HEHEL1A003245T7.exon4	201
HEHEL1A003245T7.exon5	106
HEHEL1A003245T7.exon6	125
HEHEL1A003245T7.exon7	179
HEHEL1A003251T1.exon1	82
HEHEL1A003251T1.exon2	226
HEHEL1A003251T1.exon3	174
HEHEL1A003251T1.exon4	177
HEHEL1A003251T1.exon5	236
HEHEL1A003251T1.exon6	195
HEHEL1A003251T1.exon7	65
HEHEL1A003261T1.exon10	291
HEHEL1A003261T1.exon9	133
HEHEL1A003261T1.exon8	208
HEHEL1A003261T1.exon7	183
HEHEL1A003261T1.exon6	108
HEHEL1A003261T1.exon5	232
HEHEL1A003261T1.exon4	196
HEHEL1A003261T1.exon3	1980
HEHEL1A003261T1.exon2	127
HEHEL1A003261T1.exon1	144
HEHEL1A003261T2.exon10	136
HEHEL1A003261T2.exon9	133
HEHEL1A003261T2.exon8	208
HEHEL1A003261T2.exon7	183
HEHEL1A003261T2.exon6	108
HEHEL1A003261T2.exon5	232
HEHEL1A003261T2.exon4	196
HEHEL1A003261T2.exon3	1980
HEHEL1A003261T2.exon2	127
HEHEL1A003261T2.exon1	18
HEHEL1A003264T1.exon1	486
HEHEL1A003305T1.exon1	261
HEHEL1A003308T1.exon1	159
HEHEL1A003342T1.exon1	411
HEHEL1A003367T1.exon1	70
HEHEL1A003367T1.exon2	889
HEHEL1A003379T1.exon11	1634
HEHEL1A003379T1.exon10	989
HEHEL1A003379T1.exon9	478
HEHEL1A003379T1.exon8	85
HEHEL1A003379T1.exon7	68
HEHEL1A003379T1.exon6	83
HEHEL1A003379T1.exon5	202
HEHEL1A003379T1.exon4	227
HEHEL1A003379T1.exon3	166
HEHEL1A003379T1.exon2	163
HEHEL1A003379T1.exon1	306
HEHEL1A003379T2.exon7	149
HEHEL1A003379T2.exon6	85
HEHEL1A003379T2.exon5	236
HEHEL1A003379T2.exon4	202
HEHEL1A003379T2.exon3	227
HEHEL1A003379T2.exon2	166
HEHEL1A003379T2.exon1	162
HEHEL1A003379T3.exon9	1666
HEHEL1A003379T3.exon8	85
HEHEL1A003379T3.exon7	68
HEHEL1A003379T3.exon6	83
HEHEL1A003379T3.exon5	202
HEHEL1A003379T3.exon4	227
HEHEL1A003379T3.exon3	166
HEHEL1A003379T3.exon2	163
HEHEL1A003379T3.exon1	306
HEHEL1A003401T1.exon1	22
