Name	Size(bp)
cds_ilHelHell1.1_Chr16_1104	4284
cds_ilHelHell1.1_Chr16_1105	2169
cds_ilHelHell1.1_Chr16_1106	1269
cds_ilHelHell1.1_Chr16_1107	1185
cds_ilHelHell1.1_Chr16_1108	4314
cds_ilHelHell1.1_Chr16_1109	1188
cds_ilHelHell1.1_Chr16_111	1128
cds_ilHelHell1.1_Chr16_1110	324
cds_ilHelHell1.1_Chr16_1111	1371
cds_ilHelHell1.1_Chr16_1112	873
cds_ilHelHell1.1_Chr16_1113	1419
cds_ilHelHell1.1_Chr16_1114	1428
cds_ilHelHell1.1_Chr16_1115	711
cds_ilHelHell1.1_Chr16_1116	4110
cds_ilHelHell1.1_Chr16_1117	570
cds_ilHelHell1.1_Chr16_1118	546
cds_ilHelHell1.1_Chr16_1119	1089
cds_ilHelHell1.1_Chr16_112	228
cds_ilHelHell1.1_Chr16_1120	1197
cds_ilHelHell1.1_Chr16_1121	1215
cds_ilHelHell1.1_Chr16_1122	840
cds_ilHelHell1.1_Chr16_1123	114
cds_ilHelHell1.1_Chr16_1124	2175
cds_ilHelHell1.1_Chr16_1125	1500
cds_ilHelHell1.1_Chr16_1126	696
cds_ilHelHell1.1_Chr16_1127	1011
cds_ilHelHell1.1_Chr16_1128	216
cds_ilHelHell1.1_Chr16_1129	1440
cds_ilHelHell1.1_Chr16_113	5106
cds_ilHelHell1.1_Chr16_1130	1248
cds_ilHelHell1.1_Chr16_1131	2316
cds_ilHelHell1.1_Chr16_1132	516
cds_ilHelHell1.1_Chr16_1133	2028
cds_ilHelHell1.1_Chr16_1134	5058
cds_ilHelHell1.1_Chr16_1135	1647
cds_ilHelHell1.1_Chr16_1136	3033
cds_ilHelHell1.1_Chr16_1137	738
cds_ilHelHell1.1_Chr16_1138	771
cds_ilHelHell1.1_Chr16_1139	2181
cds_ilHelHell1.1_Chr16_114	1116
cds_ilHelHell1.1_Chr16_1140	321
cds_ilHelHell1.1_Chr16_1141	957
cds_ilHelHell1.1_Chr16_1142	666
cds_ilHelHell1.1_Chr16_1143	771
cds_ilHelHell1.1_Chr16_1144	1866
cds_ilHelHell1.1_Chr16_1145	1776
cds_ilHelHell1.1_Chr16_1146	228
cds_ilHelHell1.1_Chr16_1147	933
cds_ilHelHell1.1_Chr16_1148	1143
cds_ilHelHell1.1_Chr16_1149	7509
cds_ilHelHell1.1_Chr16_115	4866
cds_ilHelHell1.1_Chr16_1150	2352
cds_ilHelHell1.1_Chr16_1151	465
cds_ilHelHell1.1_Chr16_1152	1029
cds_ilHelHell1.1_Chr16_1153	1620
cds_ilHelHell1.1_Chr16_1154	1275
cds_ilHelHell1.1_Chr16_1155	1923
cds_ilHelHell1.1_Chr16_1156	525
cds_ilHelHell1.1_Chr16_1157	1368
cds_ilHelHell1.1_Chr16_1158	1023
cds_ilHelHell1.1_Chr16_1159	1617
cds_ilHelHell1.1_Chr16_116	480
cds_ilHelHell1.1_Chr16_1160	321
cds_ilHelHell1.1_Chr16_1161	1515
cds_ilHelHell1.1_Chr16_1162	1668
cds_ilHelHell1.1_Chr16_1163	804
cds_ilHelHell1.1_Chr16_1164	765
cds_ilHelHell1.1_Chr16_1165	1146
cds_ilHelHell1.1_Chr16_1166	1221
cds_ilHelHell1.1_Chr16_1167	219
cds_ilHelHell1.1_Chr16_1168	822
cds_ilHelHell1.1_Chr16_1169	411
cds_ilHelHell1.1_Chr16_117	999
cds_ilHelHell1.1_Chr16_1170	1590
cds_ilHelHell1.1_Chr16_1171	771
cds_ilHelHell1.1_Chr16_1172	351
cds_ilHelHell1.1_Chr16_1173	240
cds_ilHelHell1.1_Chr16_1174	780
cds_ilHelHell1.1_Chr16_1175	1491
cds_ilHelHell1.1_Chr16_1176	864
cds_ilHelHell1.1_Chr16_1177	2313
cds_ilHelHell1.1_Chr16_1178	693
cds_ilHelHell1.1_Chr16_1179	576
cds_ilHelHell1.1_Chr16_118	450
cds_ilHelHell1.1_Chr16_1180	3603
cds_ilHelHell1.1_Chr16_1181	1851
cds_ilHelHell1.1_Chr16_1182	1131
cds_ilHelHell1.1_Chr16_1183	1752
cds_ilHelHell1.1_Chr16_1184	1290
cds_ilHelHell1.1_Chr16_1185	480
cds_ilHelHell1.1_Chr16_1186	1431
cds_ilHelHell1.1_Chr16_1187	393
cds_ilHelHell1.1_Chr16_1188	864
cds_ilHelHell1.1_Chr16_1189	2682
cds_ilHelHell1.1_Chr16_119	312
cds_ilHelHell1.1_Chr16_1190	1827
cds_ilHelHell1.1_Chr16_1191	2421
cds_ilHelHell1.1_Chr16_1192	1215
cds_ilHelHell1.1_Chr16_1193	795
cds_ilHelHell1.1_Chr16_1194	6753
cds_ilHelHell1.1_Chr16_1195	1191
cds_ilHelHell1.1_Chr16_1196	252
cds_ilHelHell1.1_Chr16_1197	429
cds_ilHelHell1.1_Chr16_1198	639
cds_ilHelHell1.1_Chr16_1199	3822
cds_ilHelHell1.1_Chr16_12	1383
cds_ilHelHell1.1_Chr16_120	561
cds_ilHelHell1.1_Chr16_1200	3423
cds_ilHelHell1.1_Chr16_1201	273
cds_ilHelHell1.1_Chr16_1202	2838
cds_ilHelHell1.1_Chr16_1203	429
cds_ilHelHell1.1_Chr16_1204	4485
cds_ilHelHell1.1_Chr16_1205	501
cds_ilHelHell1.1_Chr16_1206	564
cds_ilHelHell1.1_Chr16_1207	741
cds_ilHelHell1.1_Chr16_1208	939
cds_ilHelHell1.1_Chr16_1209	570
cds_ilHelHell1.1_Chr16_121	378
cds_ilHelHell1.1_Chr16_1210	3159
cds_ilHelHell1.1_Chr16_1211	7155
cds_ilHelHell1.1_Chr16_1212	3105
cds_ilHelHell1.1_Chr16_1213	390
cds_ilHelHell1.1_Chr16_1214	228
cds_ilHelHell1.1_Chr16_1215	7011
cds_ilHelHell1.1_Chr16_1216	8475
cds_ilHelHell1.1_Chr16_1217	345
cds_ilHelHell1.1_Chr16_1218	1440
cds_ilHelHell1.1_Chr16_1219	564
cds_ilHelHell1.1_Chr16_122	336
cds_ilHelHell1.1_Chr16_1220	1584
cds_ilHelHell1.1_Chr16_1221	198
cds_ilHelHell1.1_Chr16_1222	507
cds_ilHelHell1.1_Chr16_1223	456
cds_ilHelHell1.1_Chr16_1224	2277
cds_ilHelHell1.1_Chr16_1225	1398
cds_ilHelHell1.1_Chr16_1226	4488
cds_ilHelHell1.1_Chr16_1227	261
cds_ilHelHell1.1_Chr16_1228	360
cds_ilHelHell1.1_Chr16_1229	1029
cds_ilHelHell1.1_Chr16_123	1116
cds_ilHelHell1.1_Chr16_1230	546
cds_ilHelHell1.1_Chr16_1231	3675
cds_ilHelHell1.1_Chr16_1232	1050
cds_ilHelHell1.1_Chr16_1233	2538
cds_ilHelHell1.1_Chr16_1234	2325
cds_ilHelHell1.1_Chr16_1235	2928
cds_ilHelHell1.1_Chr16_1236	552
cds_ilHelHell1.1_Chr16_1237	2298
cds_ilHelHell1.1_Chr16_1238	3081
cds_ilHelHell1.1_Chr16_1239	3123
cds_ilHelHell1.1_Chr16_124	1032
cds_ilHelHell1.1_Chr16_1240	3147
cds_ilHelHell1.1_Chr16_1241	987
cds_ilHelHell1.1_Chr16_1242	1788
cds_ilHelHell1.1_Chr16_1243	4818
cds_ilHelHell1.1_Chr16_1244	2091
cds_ilHelHell1.1_Chr16_1245	1335
cds_ilHelHell1.1_Chr16_125	609
cds_ilHelHell1.1_Chr16_126	1059
cds_ilHelHell1.1_Chr16_127	1083
cds_ilHelHell1.1_Chr16_128	1416
cds_ilHelHell1.1_Chr16_129	951
cds_ilHelHell1.1_Chr16_13	1377
cds_ilHelHell1.1_Chr16_130	4326
cds_ilHelHell1.1_Chr16_131	984
cds_ilHelHell1.1_Chr16_132	978
cds_ilHelHell1.1_Chr16_133	4104
cds_ilHelHell1.1_Chr16_134	498
cds_ilHelHell1.1_Chr16_135	249
cds_ilHelHell1.1_Chr16_136	105
cds_ilHelHell1.1_Chr16_137	1098
cds_ilHelHell1.1_Chr16_138	1299
cds_ilHelHell1.1_Chr16_139	1029
cds_ilHelHell1.1_Chr16_14	2250
cds_ilHelHell1.1_Chr16_140	1806
cds_ilHelHell1.1_Chr16_141	3294
cds_ilHelHell1.1_Chr16_142	564
cds_ilHelHell1.1_Chr16_143	1716
cds_ilHelHell1.1_Chr16_144	1062
cds_ilHelHell1.1_Chr16_145	1248
cds_ilHelHell1.1_Chr16_146	2334
cds_ilHelHell1.1_Chr16_147	4473
cds_ilHelHell1.1_Chr16_148	591
cds_ilHelHell1.1_Chr16_149	198
cds_ilHelHell1.1_Chr16_15	1419
cds_ilHelHell1.1_Chr16_150	1209
cds_ilHelHell1.1_Chr16_151	1908
cds_ilHelHell1.1_Chr16_152	1107
cds_ilHelHell1.1_Chr16_153	1998
cds_ilHelHell1.1_Chr16_154	822
cds_ilHelHell1.1_Chr16_155	1803
cds_ilHelHell1.1_Chr16_156	252
cds_ilHelHell1.1_Chr16_157	1854
cds_ilHelHell1.1_Chr16_158	1971
cds_ilHelHell1.1_Chr16_159	609
cds_ilHelHell1.1_Chr16_16	1068
cds_ilHelHell1.1_Chr16_160	3576
cds_ilHelHell1.1_Chr16_161	1839
cds_ilHelHell1.1_Chr16_162	201
cds_ilHelHell1.1_Chr16_163	939
cds_ilHelHell1.1_Chr16_164	1467
cds_ilHelHell1.1_Chr16_165	1152
cds_ilHelHell1.1_Chr16_166	1797
cds_ilHelHell1.1_Chr16_167	426
cds_ilHelHell1.1_Chr16_168	1647
cds_ilHelHell1.1_Chr16_169	3012
cds_ilHelHell1.1_Chr16_17	4788
cds_ilHelHell1.1_Chr16_170	450
cds_ilHelHell1.1_Chr16_171	921
cds_ilHelHell1.1_Chr16_172	3195
cds_ilHelHell1.1_Chr16_173	1128
cds_ilHelHell1.1_Chr16_174	2073
cds_ilHelHell1.1_Chr16_175	1053
cds_ilHelHell1.1_Chr16_176	495
cds_ilHelHell1.1_Chr16_177	528
cds_ilHelHell1.1_Chr16_178	4005
cds_ilHelHell1.1_Chr16_179	3888
cds_ilHelHell1.1_Chr16_18	4764
cds_ilHelHell1.1_Chr16_180	2469
cds_ilHelHell1.1_Chr16_181	1518
cds_ilHelHell1.1_Chr16_182	2469
cds_ilHelHell1.1_Chr16_183	609
cds_ilHelHell1.1_Chr16_184	2790
cds_ilHelHell1.1_Chr16_185	495
cds_ilHelHell1.1_Chr16_186	3819
cds_ilHelHell1.1_Chr16_187	1590
cds_ilHelHell1.1_Chr16_188	987
cds_ilHelHell1.1_Chr16_189	339
cds_ilHelHell1.1_Chr16_19	2934
cds_ilHelHell1.1_Chr16_190	918
cds_ilHelHell1.1_Chr16_191	1677
cds_ilHelHell1.1_Chr16_192	561
cds_ilHelHell1.1_Chr16_193	4998
cds_ilHelHell1.1_Chr16_194	591
cds_ilHelHell1.1_Chr16_195	2505
cds_ilHelHell1.1_Chr16_196	2004
cds_ilHelHell1.1_Chr16_197	864
cds_ilHelHell1.1_Chr16_198	435
cds_ilHelHell1.1_Chr16_199	324
cds_ilHelHell1.1_Chr16_2	2373
cds_ilHelHell1.1_Chr16_20	1458
cds_ilHelHell1.1_Chr16_200	624
cds_ilHelHell1.1_Chr16_201	486
cds_ilHelHell1.1_Chr16_202	333
cds_ilHelHell1.1_Chr16_203	1020
cds_ilHelHell1.1_Chr16_204	1806
cds_ilHelHell1.1_Chr16_205	2349
cds_ilHelHell1.1_Chr16_206	666
cds_ilHelHell1.1_Chr16_207	555
cds_ilHelHell1.1_Chr16_208	1527
cds_ilHelHell1.1_Chr16_209	1701
cds_ilHelHell1.1_Chr16_21	1134
cds_ilHelHell1.1_Chr16_210	666
cds_ilHelHell1.1_Chr16_211	2283
cds_ilHelHell1.1_Chr16_212	1104
cds_ilHelHell1.1_Chr16_213	756
cds_ilHelHell1.1_Chr16_214	1647
cds_ilHelHell1.1_Chr16_215	1233
cds_ilHelHell1.1_Chr16_216	1254
cds_ilHelHell1.1_Chr16_217	5388
cds_ilHelHell1.1_Chr16_218	1068
cds_ilHelHell1.1_Chr16_219	1773
cds_ilHelHell1.1_Chr16_22	2115
cds_ilHelHell1.1_Chr16_220	648
cds_ilHelHell1.1_Chr16_221	2976
cds_ilHelHell1.1_Chr16_222	3228
cds_ilHelHell1.1_Chr16_223	2259
cds_ilHelHell1.1_Chr16_224	948
cds_ilHelHell1.1_Chr16_225	576
cds_ilHelHell1.1_Chr16_226	411
cds_ilHelHell1.1_Chr16_227	1650
cds_ilHelHell1.1_Chr16_228	2259
cds_ilHelHell1.1_Chr16_229	1065
cds_ilHelHell1.1_Chr16_23	1875
cds_ilHelHell1.1_Chr16_230	1923
cds_ilHelHell1.1_Chr16_231	405
cds_ilHelHell1.1_Chr16_232	699
cds_ilHelHell1.1_Chr16_233	288
cds_ilHelHell1.1_Chr16_234	1431
cds_ilHelHell1.1_Chr16_235	840
cds_ilHelHell1.1_Chr16_236	1377
cds_ilHelHell1.1_Chr16_237	1038
cds_ilHelHell1.1_Chr16_238	381
cds_ilHelHell1.1_Chr16_239	1461
cds_ilHelHell1.1_Chr16_24	1482
cds_ilHelHell1.1_Chr16_240	1008
cds_ilHelHell1.1_Chr16_241	411
cds_ilHelHell1.1_Chr16_242	804
cds_ilHelHell1.1_Chr16_243	1290
cds_ilHelHell1.1_Chr16_244	1917
cds_ilHelHell1.1_Chr16_245	1353
cds_ilHelHell1.1_Chr16_246	2331
cds_ilHelHell1.1_Chr16_247	2331
cds_ilHelHell1.1_Chr16_248	3633
cds_ilHelHell1.1_Chr16_249	525
cds_ilHelHell1.1_Chr16_25	2010
cds_ilHelHell1.1_Chr16_250	999
cds_ilHelHell1.1_Chr16_251	1443
cds_ilHelHell1.1_Chr16_252	426
cds_ilHelHell1.1_Chr16_253	396
cds_ilHelHell1.1_Chr16_254	5196
cds_ilHelHell1.1_Chr16_255	459
cds_ilHelHell1.1_Chr16_256	2844
cds_ilHelHell1.1_Chr16_257	3012
cds_ilHelHell1.1_Chr16_258	2646
cds_ilHelHell1.1_Chr16_259	750
cds_ilHelHell1.1_Chr16_26	798
cds_ilHelHell1.1_Chr16_260	1320
cds_ilHelHell1.1_Chr16_261	1587
cds_ilHelHell1.1_Chr16_262	1869
cds_ilHelHell1.1_Chr16_263	975
cds_ilHelHell1.1_Chr16_264	663
cds_ilHelHell1.1_Chr16_265	642
cds_ilHelHell1.1_Chr16_266	2484
cds_ilHelHell1.1_Chr16_267	2751
cds_ilHelHell1.1_Chr16_268	771
cds_ilHelHell1.1_Chr16_269	1968
cds_ilHelHell1.1_Chr16_27	681
cds_ilHelHell1.1_Chr16_270	3390
cds_ilHelHell1.1_Chr16_271	363
cds_ilHelHell1.1_Chr16_272	1767
cds_ilHelHell1.1_Chr16_273	858
cds_ilHelHell1.1_Chr16_274	1137
cds_ilHelHell1.1_Chr16_275	3786
cds_ilHelHell1.1_Chr16_276	1350
cds_ilHelHell1.1_Chr16_277	1317
cds_ilHelHell1.1_Chr16_278	900
cds_ilHelHell1.1_Chr16_279	30
cds_ilHelHell1.1_Chr16_28	1101
cds_ilHelHell1.1_Chr16_280	321
cds_ilHelHell1.1_Chr16_281	123
cds_ilHelHell1.1_Chr16_282	393
cds_ilHelHell1.1_Chr16_283	309
cds_ilHelHell1.1_Chr16_284	1215
cds_ilHelHell1.1_Chr16_285	7698
cds_ilHelHell1.1_Chr16_286	6618
cds_ilHelHell1.1_Chr16_287	1383
cds_ilHelHell1.1_Chr16_288	273
cds_ilHelHell1.1_Chr16_289	819
cds_ilHelHell1.1_Chr16_29	639
cds_ilHelHell1.1_Chr16_290	2076
cds_ilHelHell1.1_Chr16_291	690
cds_ilHelHell1.1_Chr16_292	396
cds_ilHelHell1.1_Chr16_293	498
cds_ilHelHell1.1_Chr16_294	663
cds_ilHelHell1.1_Chr16_295	963
cds_ilHelHell1.1_Chr16_296	1137
cds_ilHelHell1.1_Chr16_297	1554
cds_ilHelHell1.1_Chr16_298	1893
cds_ilHelHell1.1_Chr16_299	585
cds_ilHelHell1.1_Chr16_3	1377
cds_ilHelHell1.1_Chr16_30	1218
cds_ilHelHell1.1_Chr16_300	1017
cds_ilHelHell1.1_Chr16_301	1257
cds_ilHelHell1.1_Chr16_302	2502
cds_ilHelHell1.1_Chr16_303	3954
cds_ilHelHell1.1_Chr16_304	1275
cds_ilHelHell1.1_Chr16_305	5649
cds_ilHelHell1.1_Chr16_306	279
cds_ilHelHell1.1_Chr16_307	2169
cds_ilHelHell1.1_Chr16_308	5211
cds_ilHelHell1.1_Chr16_309	393
cds_ilHelHell1.1_Chr16_31	720
cds_ilHelHell1.1_Chr16_310	912
cds_ilHelHell1.1_Chr16_311	291
cds_ilHelHell1.1_Chr16_312	495
cds_ilHelHell1.1_Chr16_313	5175
cds_ilHelHell1.1_Chr16_314	456
cds_ilHelHell1.1_Chr16_315	399
cds_ilHelHell1.1_Chr16_316	2922
cds_ilHelHell1.1_Chr16_317	621
cds_ilHelHell1.1_Chr16_318	852
cds_ilHelHell1.1_Chr16_319	555
cds_ilHelHell1.1_Chr16_32	801
cds_ilHelHell1.1_Chr16_320	360
cds_ilHelHell1.1_Chr16_321	1002
cds_ilHelHell1.1_Chr16_322	1179
cds_ilHelHell1.1_Chr16_323	429
cds_ilHelHell1.1_Chr16_324	1014
cds_ilHelHell1.1_Chr16_325	834
cds_ilHelHell1.1_Chr16_326	2481
cds_ilHelHell1.1_Chr16_327	762
cds_ilHelHell1.1_Chr16_328	3120
cds_ilHelHell1.1_Chr16_329	1248
cds_ilHelHell1.1_Chr16_33	699
cds_ilHelHell1.1_Chr16_330	2781
cds_ilHelHell1.1_Chr16_331	831
cds_ilHelHell1.1_Chr16_332	1926
cds_ilHelHell1.1_Chr16_333	1632
cds_ilHelHell1.1_Chr16_334	4734
cds_ilHelHell1.1_Chr16_335	966
cds_ilHelHell1.1_Chr16_336	1392
cds_ilHelHell1.1_Chr16_337	888
cds_ilHelHell1.1_Chr16_338	5238
cds_ilHelHell1.1_Chr16_339	300
cds_ilHelHell1.1_Chr16_34	1455
cds_ilHelHell1.1_Chr16_340	606
cds_ilHelHell1.1_Chr16_341	300
cds_ilHelHell1.1_Chr16_342	225
cds_ilHelHell1.1_Chr16_343	249
cds_ilHelHell1.1_Chr16_344	7698
cds_ilHelHell1.1_Chr16_345	1947
cds_ilHelHell1.1_Chr16_346	3219
cds_ilHelHell1.1_Chr16_347	633
cds_ilHelHell1.1_Chr16_348	990
cds_ilHelHell1.1_Chr16_349	375
cds_ilHelHell1.1_Chr16_35	1500
cds_ilHelHell1.1_Chr16_350	6972
cds_ilHelHell1.1_Chr16_351	1194
cds_ilHelHell1.1_Chr16_352	1635
cds_ilHelHell1.1_Chr16_353	3165
cds_ilHelHell1.1_Chr16_354	2622
cds_ilHelHell1.1_Chr16_355	288
cds_ilHelHell1.1_Chr16_356	1236
cds_ilHelHell1.1_Chr16_357	2232
cds_ilHelHell1.1_Chr16_358	153
cds_ilHelHell1.1_Chr16_359	999
cds_ilHelHell1.1_Chr16_36	846
cds_ilHelHell1.1_Chr16_360	3390
cds_ilHelHell1.1_Chr16_361	147
cds_ilHelHell1.1_Chr16_362	492
cds_ilHelHell1.1_Chr16_363	513
cds_ilHelHell1.1_Chr16_364	1449
cds_ilHelHell1.1_Chr16_365	1260
cds_ilHelHell1.1_Chr16_366	225
cds_ilHelHell1.1_Chr16_367	1470
cds_ilHelHell1.1_Chr16_368	5004
cds_ilHelHell1.1_Chr16_369	1530
cds_ilHelHell1.1_Chr16_37	918
cds_ilHelHell1.1_Chr16_370	1587
cds_ilHelHell1.1_Chr16_371	2793
cds_ilHelHell1.1_Chr16_372	1293
cds_ilHelHell1.1_Chr16_373	651
cds_ilHelHell1.1_Chr16_374	1209
cds_ilHelHell1.1_Chr16_375	543
cds_ilHelHell1.1_Chr16_376	1686
cds_ilHelHell1.1_Chr16_377	1350
cds_ilHelHell1.1_Chr16_378	672
cds_ilHelHell1.1_Chr16_379	630
cds_ilHelHell1.1_Chr16_38	894
cds_ilHelHell1.1_Chr16_380	1200
cds_ilHelHell1.1_Chr16_381	312
cds_ilHelHell1.1_Chr16_382	1587
cds_ilHelHell1.1_Chr16_383	1575
cds_ilHelHell1.1_Chr16_384	966
cds_ilHelHell1.1_Chr16_385	1017
cds_ilHelHell1.1_Chr16_386	1362
cds_ilHelHell1.1_Chr16_387	1134
cds_ilHelHell1.1_Chr16_388	369
cds_ilHelHell1.1_Chr16_389	420
cds_ilHelHell1.1_Chr16_39	1068
cds_ilHelHell1.1_Chr16_390	1176
cds_ilHelHell1.1_Chr16_391	219
cds_ilHelHell1.1_Chr16_392	237
cds_ilHelHell1.1_Chr16_393	987
cds_ilHelHell1.1_Chr16_394	2178
cds_ilHelHell1.1_Chr16_395	2733
cds_ilHelHell1.1_Chr16_396	2394
cds_ilHelHell1.1_Chr16_397	1005
cds_ilHelHell1.1_Chr16_398	717
cds_ilHelHell1.1_Chr16_399	1284
cds_ilHelHell1.1_Chr16_4	4473
cds_ilHelHell1.1_Chr16_40	1851
cds_ilHelHell1.1_Chr16_400	4326
cds_ilHelHell1.1_Chr16_401	708
cds_ilHelHell1.1_Chr16_402	996
cds_ilHelHell1.1_Chr16_403	489
cds_ilHelHell1.1_Chr16_404	1629
cds_ilHelHell1.1_Chr16_405	3117
cds_ilHelHell1.1_Chr16_406	1164
cds_ilHelHell1.1_Chr16_407	360
cds_ilHelHell1.1_Chr16_408	249
cds_ilHelHell1.1_Chr16_409	2847
cds_ilHelHell1.1_Chr16_41	4425
cds_ilHelHell1.1_Chr16_410	969
cds_ilHelHell1.1_Chr16_411	2184
cds_ilHelHell1.1_Chr16_412	1161
cds_ilHelHell1.1_Chr16_413	150
cds_ilHelHell1.1_Chr16_414	822
cds_ilHelHell1.1_Chr16_415	510
cds_ilHelHell1.1_Chr16_416	231
cds_ilHelHell1.1_Chr16_417	4929
cds_ilHelHell1.1_Chr16_418	588
cds_ilHelHell1.1_Chr16_419	1170
cds_ilHelHell1.1_Chr16_42	3318
cds_ilHelHell1.1_Chr16_420	2382
cds_ilHelHell1.1_Chr16_421	972
cds_ilHelHell1.1_Chr16_422	660
cds_ilHelHell1.1_Chr16_423	1179
cds_ilHelHell1.1_Chr16_424	675
