Name	Size(bp)
mRNA_ilHelHell1.1_Chr16_1056	5695
mRNA_ilHelHell1.1_Chr16_1057	471
mRNA_ilHelHell1.1_Chr16_1058	1355
mRNA_ilHelHell1.1_Chr16_1059	1371
mRNA_ilHelHell1.1_Chr16_106	1554
mRNA_ilHelHell1.1_Chr16_1060	638
mRNA_ilHelHell1.1_Chr16_1061	1371
mRNA_ilHelHell1.1_Chr16_1062	1373
mRNA_ilHelHell1.1_Chr16_1063	1371
mRNA_ilHelHell1.1_Chr16_1064	7719
mRNA_ilHelHell1.1_Chr16_1065	471
mRNA_ilHelHell1.1_Chr16_1066	498
mRNA_ilHelHell1.1_Chr16_1067	279
mRNA_ilHelHell1.1_Chr16_1068	1371
mRNA_ilHelHell1.1_Chr16_1069	588
mRNA_ilHelHell1.1_Chr16_107	632
mRNA_ilHelHell1.1_Chr16_1070	4358
mRNA_ilHelHell1.1_Chr16_1071	1375
mRNA_ilHelHell1.1_Chr16_1072	543
mRNA_ilHelHell1.1_Chr16_1073	783
mRNA_ilHelHell1.1_Chr16_1074	4919
mRNA_ilHelHell1.1_Chr16_1075	3739
mRNA_ilHelHell1.1_Chr16_1076	4254
mRNA_ilHelHell1.1_Chr16_1077	1518
mRNA_ilHelHell1.1_Chr16_1078	2542
mRNA_ilHelHell1.1_Chr16_1079	789
mRNA_ilHelHell1.1_Chr16_108	5049
mRNA_ilHelHell1.1_Chr16_1080	852
mRNA_ilHelHell1.1_Chr16_1081	3587
mRNA_ilHelHell1.1_Chr16_1082	1675
mRNA_ilHelHell1.1_Chr16_1083	3046
mRNA_ilHelHell1.1_Chr16_1084	591
mRNA_ilHelHell1.1_Chr16_1085	6045
mRNA_ilHelHell1.1_Chr16_1086	5257
mRNA_ilHelHell1.1_Chr16_1087	29072
mRNA_ilHelHell1.1_Chr16_1088	471
mRNA_ilHelHell1.1_Chr16_1089	507
mRNA_ilHelHell1.1_Chr16_109	6575
mRNA_ilHelHell1.1_Chr16_1090	2921
mRNA_ilHelHell1.1_Chr16_1091	1081
mRNA_ilHelHell1.1_Chr16_1092	11686
mRNA_ilHelHell1.1_Chr16_1093	13477
mRNA_ilHelHell1.1_Chr16_1094	948
mRNA_ilHelHell1.1_Chr16_1095	923
mRNA_ilHelHell1.1_Chr16_1096	951
mRNA_ilHelHell1.1_Chr16_1097	5181
mRNA_ilHelHell1.1_Chr16_1098	1371
mRNA_ilHelHell1.1_Chr16_1099	3189
mRNA_ilHelHell1.1_Chr16_11	2712
mRNA_ilHelHell1.1_Chr16_110	4860
mRNA_ilHelHell1.1_Chr16_1100	5558
mRNA_ilHelHell1.1_Chr16_1101	923
mRNA_ilHelHell1.1_Chr16_1102	2839
mRNA_ilHelHell1.1_Chr16_1103	2410
mRNA_ilHelHell1.1_Chr16_1104	9977
mRNA_ilHelHell1.1_Chr16_1105	4379
mRNA_ilHelHell1.1_Chr16_1106	2362
mRNA_ilHelHell1.1_Chr16_1107	4381
mRNA_ilHelHell1.1_Chr16_1108	4541
mRNA_ilHelHell1.1_Chr16_1109	4480
mRNA_ilHelHell1.1_Chr16_111	4331
mRNA_ilHelHell1.1_Chr16_1110	21677
mRNA_ilHelHell1.1_Chr16_1111	1371
mRNA_ilHelHell1.1_Chr16_1112	6028
mRNA_ilHelHell1.1_Chr16_1113	5248
mRNA_ilHelHell1.1_Chr16_1114	6075
mRNA_ilHelHell1.1_Chr16_1115	1498
mRNA_ilHelHell1.1_Chr16_1116	24392
mRNA_ilHelHell1.1_Chr16_1117	2191
mRNA_ilHelHell1.1_Chr16_1118	4934
mRNA_ilHelHell1.1_Chr16_1119	1442
mRNA_ilHelHell1.1_Chr16_112	4875
mRNA_ilHelHell1.1_Chr16_1120	1534
mRNA_ilHelHell1.1_Chr16_1121	4349
mRNA_ilHelHell1.1_Chr16_1122	3665
mRNA_ilHelHell1.1_Chr16_1123	114
mRNA_ilHelHell1.1_Chr16_1124	24066
mRNA_ilHelHell1.1_Chr16_1125	16854
mRNA_ilHelHell1.1_Chr16_1126	696
mRNA_ilHelHell1.1_Chr16_1127	27703
mRNA_ilHelHell1.1_Chr16_1128	5044
mRNA_ilHelHell1.1_Chr16_1129	18300
mRNA_ilHelHell1.1_Chr16_113	9126
mRNA_ilHelHell1.1_Chr16_1130	1248
mRNA_ilHelHell1.1_Chr16_1131	13175
mRNA_ilHelHell1.1_Chr16_1132	6180
mRNA_ilHelHell1.1_Chr16_1133	2408
mRNA_ilHelHell1.1_Chr16_1134	5058
mRNA_ilHelHell1.1_Chr16_1135	1647
mRNA_ilHelHell1.1_Chr16_1136	3158
mRNA_ilHelHell1.1_Chr16_1137	18621
mRNA_ilHelHell1.1_Chr16_1138	34959
mRNA_ilHelHell1.1_Chr16_1139	13939
mRNA_ilHelHell1.1_Chr16_114	1199
mRNA_ilHelHell1.1_Chr16_1140	321
mRNA_ilHelHell1.1_Chr16_1141	2228
mRNA_ilHelHell1.1_Chr16_1142	6220
mRNA_ilHelHell1.1_Chr16_1143	1722
mRNA_ilHelHell1.1_Chr16_1144	42472
mRNA_ilHelHell1.1_Chr16_1145	2193
mRNA_ilHelHell1.1_Chr16_1146	6753
mRNA_ilHelHell1.1_Chr16_1147	933
mRNA_ilHelHell1.1_Chr16_1148	10629
mRNA_ilHelHell1.1_Chr16_1149	79669
mRNA_ilHelHell1.1_Chr16_115	10653
mRNA_ilHelHell1.1_Chr16_1150	10305
mRNA_ilHelHell1.1_Chr16_1151	22402
mRNA_ilHelHell1.1_Chr16_1152	2948
mRNA_ilHelHell1.1_Chr16_1153	9517
mRNA_ilHelHell1.1_Chr16_1154	6289
mRNA_ilHelHell1.1_Chr16_1155	9123
mRNA_ilHelHell1.1_Chr16_1156	1635
mRNA_ilHelHell1.1_Chr16_1157	1368
mRNA_ilHelHell1.1_Chr16_1158	30847
mRNA_ilHelHell1.1_Chr16_1159	7053
mRNA_ilHelHell1.1_Chr16_116	480
mRNA_ilHelHell1.1_Chr16_1160	3381
mRNA_ilHelHell1.1_Chr16_1161	4848
mRNA_ilHelHell1.1_Chr16_1162	19993
mRNA_ilHelHell1.1_Chr16_1163	2619
mRNA_ilHelHell1.1_Chr16_1164	849
mRNA_ilHelHell1.1_Chr16_1165	1932
mRNA_ilHelHell1.1_Chr16_1166	1597
mRNA_ilHelHell1.1_Chr16_1167	219
mRNA_ilHelHell1.1_Chr16_1168	18401
mRNA_ilHelHell1.1_Chr16_1169	28547
mRNA_ilHelHell1.1_Chr16_117	5312
mRNA_ilHelHell1.1_Chr16_1170	44949
mRNA_ilHelHell1.1_Chr16_1171	5204
mRNA_ilHelHell1.1_Chr16_1172	351
mRNA_ilHelHell1.1_Chr16_1173	13772
mRNA_ilHelHell1.1_Chr16_1174	851
mRNA_ilHelHell1.1_Chr16_1175	28985
mRNA_ilHelHell1.1_Chr16_1176	48953
mRNA_ilHelHell1.1_Chr16_1177	6888
mRNA_ilHelHell1.1_Chr16_1178	858
mRNA_ilHelHell1.1_Chr16_1179	12057
mRNA_ilHelHell1.1_Chr16_118	3030
mRNA_ilHelHell1.1_Chr16_1180	9262
mRNA_ilHelHell1.1_Chr16_1181	19642
mRNA_ilHelHell1.1_Chr16_1182	1131
mRNA_ilHelHell1.1_Chr16_1183	2513
mRNA_ilHelHell1.1_Chr16_1184	1290
mRNA_ilHelHell1.1_Chr16_1185	480
mRNA_ilHelHell1.1_Chr16_1186	7787
mRNA_ilHelHell1.1_Chr16_1187	724
mRNA_ilHelHell1.1_Chr16_1188	1561
mRNA_ilHelHell1.1_Chr16_1189	3609
mRNA_ilHelHell1.1_Chr16_119	312
mRNA_ilHelHell1.1_Chr16_1190	3760
mRNA_ilHelHell1.1_Chr16_1191	2421
mRNA_ilHelHell1.1_Chr16_1192	5768
mRNA_ilHelHell1.1_Chr16_1193	878
mRNA_ilHelHell1.1_Chr16_1194	8703
mRNA_ilHelHell1.1_Chr16_1195	4706
mRNA_ilHelHell1.1_Chr16_1196	9202
mRNA_ilHelHell1.1_Chr16_1197	8153
mRNA_ilHelHell1.1_Chr16_1198	6383
mRNA_ilHelHell1.1_Chr16_1199	68697
mRNA_ilHelHell1.1_Chr16_12	1383
mRNA_ilHelHell1.1_Chr16_120	15512
mRNA_ilHelHell1.1_Chr16_1200	9010
mRNA_ilHelHell1.1_Chr16_1201	273
mRNA_ilHelHell1.1_Chr16_1202	5773
mRNA_ilHelHell1.1_Chr16_1203	936
mRNA_ilHelHell1.1_Chr16_1204	30343
mRNA_ilHelHell1.1_Chr16_1205	501
mRNA_ilHelHell1.1_Chr16_1206	10692
mRNA_ilHelHell1.1_Chr16_1207	16929
mRNA_ilHelHell1.1_Chr16_1208	40318
mRNA_ilHelHell1.1_Chr16_1209	1395
mRNA_ilHelHell1.1_Chr16_121	378
mRNA_ilHelHell1.1_Chr16_1210	13108
mRNA_ilHelHell1.1_Chr16_1211	16880
mRNA_ilHelHell1.1_Chr16_1212	37325
mRNA_ilHelHell1.1_Chr16_1213	390
mRNA_ilHelHell1.1_Chr16_1214	32663
mRNA_ilHelHell1.1_Chr16_1215	84629
mRNA_ilHelHell1.1_Chr16_1216	11091
mRNA_ilHelHell1.1_Chr16_1217	2810
mRNA_ilHelHell1.1_Chr16_1218	21544
mRNA_ilHelHell1.1_Chr16_1219	2262
mRNA_ilHelHell1.1_Chr16_122	22952
mRNA_ilHelHell1.1_Chr16_1220	33967
mRNA_ilHelHell1.1_Chr16_1221	198
mRNA_ilHelHell1.1_Chr16_1222	507
mRNA_ilHelHell1.1_Chr16_1223	456
mRNA_ilHelHell1.1_Chr16_1224	3099
mRNA_ilHelHell1.1_Chr16_1225	32179
mRNA_ilHelHell1.1_Chr16_1226	16401
mRNA_ilHelHell1.1_Chr16_1227	2012
mRNA_ilHelHell1.1_Chr16_1228	8318
mRNA_ilHelHell1.1_Chr16_1229	26244
mRNA_ilHelHell1.1_Chr16_123	3404
mRNA_ilHelHell1.1_Chr16_1230	2045
mRNA_ilHelHell1.1_Chr16_1231	7786
mRNA_ilHelHell1.1_Chr16_1232	2667
mRNA_ilHelHell1.1_Chr16_1233	18580
mRNA_ilHelHell1.1_Chr16_1234	5272
mRNA_ilHelHell1.1_Chr16_1235	3253
mRNA_ilHelHell1.1_Chr16_1236	647
mRNA_ilHelHell1.1_Chr16_1237	2598
mRNA_ilHelHell1.1_Chr16_1238	3993
mRNA_ilHelHell1.1_Chr16_1239	3555
mRNA_ilHelHell1.1_Chr16_124	69663
mRNA_ilHelHell1.1_Chr16_1240	3688
mRNA_ilHelHell1.1_Chr16_1241	987
mRNA_ilHelHell1.1_Chr16_1242	4474
mRNA_ilHelHell1.1_Chr16_1243	4980
mRNA_ilHelHell1.1_Chr16_1244	2603
mRNA_ilHelHell1.1_Chr16_1245	1715
mRNA_ilHelHell1.1_Chr16_125	5984
mRNA_ilHelHell1.1_Chr16_126	14608
mRNA_ilHelHell1.1_Chr16_127	1119
mRNA_ilHelHell1.1_Chr16_128	30395
mRNA_ilHelHell1.1_Chr16_129	44516
mRNA_ilHelHell1.1_Chr16_13	1377
mRNA_ilHelHell1.1_Chr16_130	15692
mRNA_ilHelHell1.1_Chr16_131	31715
mRNA_ilHelHell1.1_Chr16_132	31361
mRNA_ilHelHell1.1_Chr16_133	24588
mRNA_ilHelHell1.1_Chr16_134	21544
mRNA_ilHelHell1.1_Chr16_135	11026
mRNA_ilHelHell1.1_Chr16_136	15066
mRNA_ilHelHell1.1_Chr16_137	13467
mRNA_ilHelHell1.1_Chr16_138	42124
mRNA_ilHelHell1.1_Chr16_139	16575
mRNA_ilHelHell1.1_Chr16_14	2250
mRNA_ilHelHell1.1_Chr16_140	12905
mRNA_ilHelHell1.1_Chr16_141	3794
mRNA_ilHelHell1.1_Chr16_142	564
mRNA_ilHelHell1.1_Chr16_143	9048
mRNA_ilHelHell1.1_Chr16_144	1062
mRNA_ilHelHell1.1_Chr16_145	1248
mRNA_ilHelHell1.1_Chr16_146	36209
mRNA_ilHelHell1.1_Chr16_147	19577
mRNA_ilHelHell1.1_Chr16_148	7829
mRNA_ilHelHell1.1_Chr16_149	5683
mRNA_ilHelHell1.1_Chr16_15	1419
mRNA_ilHelHell1.1_Chr16_150	18551
mRNA_ilHelHell1.1_Chr16_151	2517
mRNA_ilHelHell1.1_Chr16_152	35872
mRNA_ilHelHell1.1_Chr16_153	2600
mRNA_ilHelHell1.1_Chr16_154	19444
mRNA_ilHelHell1.1_Chr16_155	1874
mRNA_ilHelHell1.1_Chr16_156	691
mRNA_ilHelHell1.1_Chr16_157	2198
mRNA_ilHelHell1.1_Chr16_158	12425
mRNA_ilHelHell1.1_Chr16_159	3157
mRNA_ilHelHell1.1_Chr16_16	1583
mRNA_ilHelHell1.1_Chr16_160	29621
mRNA_ilHelHell1.1_Chr16_161	5751
mRNA_ilHelHell1.1_Chr16_162	6141
mRNA_ilHelHell1.1_Chr16_163	8987
mRNA_ilHelHell1.1_Chr16_164	8430
mRNA_ilHelHell1.1_Chr16_165	4463
mRNA_ilHelHell1.1_Chr16_166	1797
mRNA_ilHelHell1.1_Chr16_167	426
mRNA_ilHelHell1.1_Chr16_168	6921
mRNA_ilHelHell1.1_Chr16_169	3012
mRNA_ilHelHell1.1_Chr16_17	5156
mRNA_ilHelHell1.1_Chr16_170	534
mRNA_ilHelHell1.1_Chr16_171	7292
mRNA_ilHelHell1.1_Chr16_172	4363
mRNA_ilHelHell1.1_Chr16_173	28577
mRNA_ilHelHell1.1_Chr16_174	58273
mRNA_ilHelHell1.1_Chr16_175	1242
mRNA_ilHelHell1.1_Chr16_176	1015
mRNA_ilHelHell1.1_Chr16_177	6659
mRNA_ilHelHell1.1_Chr16_178	12710
mRNA_ilHelHell1.1_Chr16_179	16876
mRNA_ilHelHell1.1_Chr16_18	5111
mRNA_ilHelHell1.1_Chr16_180	2469
mRNA_ilHelHell1.1_Chr16_181	1871
mRNA_ilHelHell1.1_Chr16_182	2469
mRNA_ilHelHell1.1_Chr16_183	609
mRNA_ilHelHell1.1_Chr16_184	14739
mRNA_ilHelHell1.1_Chr16_185	1195
mRNA_ilHelHell1.1_Chr16_186	30183
mRNA_ilHelHell1.1_Chr16_187	38592
mRNA_ilHelHell1.1_Chr16_188	987
mRNA_ilHelHell1.1_Chr16_189	68385
mRNA_ilHelHell1.1_Chr16_19	2934
mRNA_ilHelHell1.1_Chr16_190	918
mRNA_ilHelHell1.1_Chr16_191	26993
mRNA_ilHelHell1.1_Chr16_192	63920
mRNA_ilHelHell1.1_Chr16_193	49036
mRNA_ilHelHell1.1_Chr16_194	32386
mRNA_ilHelHell1.1_Chr16_195	2539
mRNA_ilHelHell1.1_Chr16_196	2289
mRNA_ilHelHell1.1_Chr16_197	33127
mRNA_ilHelHell1.1_Chr16_198	19176
mRNA_ilHelHell1.1_Chr16_199	38192
mRNA_ilHelHell1.1_Chr16_2	4562
mRNA_ilHelHell1.1_Chr16_20	4414
mRNA_ilHelHell1.1_Chr16_200	46143
mRNA_ilHelHell1.1_Chr16_201	6237
mRNA_ilHelHell1.1_Chr16_202	6338
mRNA_ilHelHell1.1_Chr16_203	1020
mRNA_ilHelHell1.1_Chr16_204	35359
mRNA_ilHelHell1.1_Chr16_205	15775
mRNA_ilHelHell1.1_Chr16_206	1170
mRNA_ilHelHell1.1_Chr16_207	5289
mRNA_ilHelHell1.1_Chr16_208	1527
mRNA_ilHelHell1.1_Chr16_209	15675
mRNA_ilHelHell1.1_Chr16_21	7519
mRNA_ilHelHell1.1_Chr16_210	1409
mRNA_ilHelHell1.1_Chr16_211	7844
mRNA_ilHelHell1.1_Chr16_212	5850
mRNA_ilHelHell1.1_Chr16_213	29748
mRNA_ilHelHell1.1_Chr16_214	13198
mRNA_ilHelHell1.1_Chr16_215	1314
mRNA_ilHelHell1.1_Chr16_216	2652
mRNA_ilHelHell1.1_Chr16_217	8663
mRNA_ilHelHell1.1_Chr16_218	6033
mRNA_ilHelHell1.1_Chr16_219	5994
mRNA_ilHelHell1.1_Chr16_22	5601
mRNA_ilHelHell1.1_Chr16_220	648
mRNA_ilHelHell1.1_Chr16_221	22224
mRNA_ilHelHell1.1_Chr16_222	12654
mRNA_ilHelHell1.1_Chr16_223	5460
mRNA_ilHelHell1.1_Chr16_224	17255
mRNA_ilHelHell1.1_Chr16_225	576
mRNA_ilHelHell1.1_Chr16_226	411
mRNA_ilHelHell1.1_Chr16_227	25304
mRNA_ilHelHell1.1_Chr16_228	9585
mRNA_ilHelHell1.1_Chr16_229	1065
mRNA_ilHelHell1.1_Chr16_23	2928
mRNA_ilHelHell1.1_Chr16_230	2194
mRNA_ilHelHell1.1_Chr16_231	405
mRNA_ilHelHell1.1_Chr16_232	30845
mRNA_ilHelHell1.1_Chr16_233	288
mRNA_ilHelHell1.1_Chr16_234	23880
mRNA_ilHelHell1.1_Chr16_235	22612
mRNA_ilHelHell1.1_Chr16_236	4272
mRNA_ilHelHell1.1_Chr16_237	26579
mRNA_ilHelHell1.1_Chr16_238	381
mRNA_ilHelHell1.1_Chr16_239	2532
mRNA_ilHelHell1.1_Chr16_24	1672
mRNA_ilHelHell1.1_Chr16_240	70633
mRNA_ilHelHell1.1_Chr16_241	411
mRNA_ilHelHell1.1_Chr16_242	6865
mRNA_ilHelHell1.1_Chr16_243	1290
mRNA_ilHelHell1.1_Chr16_244	13110
mRNA_ilHelHell1.1_Chr16_245	1353
mRNA_ilHelHell1.1_Chr16_246	2331
mRNA_ilHelHell1.1_Chr16_247	2331
mRNA_ilHelHell1.1_Chr16_248	5006
mRNA_ilHelHell1.1_Chr16_249	525
mRNA_ilHelHell1.1_Chr16_25	4034
mRNA_ilHelHell1.1_Chr16_250	999
mRNA_ilHelHell1.1_Chr16_251	3046
mRNA_ilHelHell1.1_Chr16_252	2558
mRNA_ilHelHell1.1_Chr16_253	396
mRNA_ilHelHell1.1_Chr16_254	12218
mRNA_ilHelHell1.1_Chr16_255	459
mRNA_ilHelHell1.1_Chr16_256	5743
mRNA_ilHelHell1.1_Chr16_257	3012
mRNA_ilHelHell1.1_Chr16_258	33214
mRNA_ilHelHell1.1_Chr16_259	1111
mRNA_ilHelHell1.1_Chr16_26	3110
mRNA_ilHelHell1.1_Chr16_260	1363
mRNA_ilHelHell1.1_Chr16_261	1615
mRNA_ilHelHell1.1_Chr16_262	12481
mRNA_ilHelHell1.1_Chr16_263	6996
mRNA_ilHelHell1.1_Chr16_264	6475
mRNA_ilHelHell1.1_Chr16_265	5617
mRNA_ilHelHell1.1_Chr16_266	10039
mRNA_ilHelHell1.1_Chr16_267	13104
mRNA_ilHelHell1.1_Chr16_268	5498
mRNA_ilHelHell1.1_Chr16_269	19207
mRNA_ilHelHell1.1_Chr16_27	10775
mRNA_ilHelHell1.1_Chr16_270	41635
mRNA_ilHelHell1.1_Chr16_271	1151
mRNA_ilHelHell1.1_Chr16_272	18739
mRNA_ilHelHell1.1_Chr16_273	1283
mRNA_ilHelHell1.1_Chr16_274	20148
mRNA_ilHelHell1.1_Chr16_275	3987
mRNA_ilHelHell1.1_Chr16_276	13125
mRNA_ilHelHell1.1_Chr16_277	74683
mRNA_ilHelHell1.1_Chr16_278	32257
mRNA_ilHelHell1.1_Chr16_279	13977
mRNA_ilHelHell1.1_Chr16_28	8523
mRNA_ilHelHell1.1_Chr16_280	20284
mRNA_ilHelHell1.1_Chr16_281	3136
mRNA_ilHelHell1.1_Chr16_282	99783
mRNA_ilHelHell1.1_Chr16_283	12048
mRNA_ilHelHell1.1_Chr16_284	7427
mRNA_ilHelHell1.1_Chr16_285	115949
mRNA_ilHelHell1.1_Chr16_286	7566
mRNA_ilHelHell1.1_Chr16_287	7083
mRNA_ilHelHell1.1_Chr16_288	273
mRNA_ilHelHell1.1_Chr16_289	819
mRNA_ilHelHell1.1_Chr16_29	1109
mRNA_ilHelHell1.1_Chr16_290	8376
mRNA_ilHelHell1.1_Chr16_291	1325
mRNA_ilHelHell1.1_Chr16_292	1318
mRNA_ilHelHell1.1_Chr16_293	498
mRNA_ilHelHell1.1_Chr16_294	1020
mRNA_ilHelHell1.1_Chr16_295	963
mRNA_ilHelHell1.1_Chr16_296	6198
mRNA_ilHelHell1.1_Chr16_297	1867
mRNA_ilHelHell1.1_Chr16_298	2694
mRNA_ilHelHell1.1_Chr16_299	585
mRNA_ilHelHell1.1_Chr16_3	1377
mRNA_ilHelHell1.1_Chr16_30	5174
mRNA_ilHelHell1.1_Chr16_300	1394
mRNA_ilHelHell1.1_Chr16_301	2565
mRNA_ilHelHell1.1_Chr16_302	8635
mRNA_ilHelHell1.1_Chr16_303	20088
mRNA_ilHelHell1.1_Chr16_304	1792
mRNA_ilHelHell1.1_Chr16_305	39255
mRNA_ilHelHell1.1_Chr16_306	279
mRNA_ilHelHell1.1_Chr16_307	20393
mRNA_ilHelHell1.1_Chr16_308	46638
mRNA_ilHelHell1.1_Chr16_309	393
mRNA_ilHelHell1.1_Chr16_31	5128
mRNA_ilHelHell1.1_Chr16_310	8347
mRNA_ilHelHell1.1_Chr16_311	18899
mRNA_ilHelHell1.1_Chr16_312	495
mRNA_ilHelHell1.1_Chr16_313	5175
mRNA_ilHelHell1.1_Chr16_314	456
mRNA_ilHelHell1.1_Chr16_315	399
mRNA_ilHelHell1.1_Chr16_316	8781
mRNA_ilHelHell1.1_Chr16_317	1231
mRNA_ilHelHell1.1_Chr16_318	18062
mRNA_ilHelHell1.1_Chr16_319	4047
mRNA_ilHelHell1.1_Chr16_32	2227
mRNA_ilHelHell1.1_Chr16_320	5196
mRNA_ilHelHell1.1_Chr16_321	1002
mRNA_ilHelHell1.1_Chr16_322	2160
mRNA_ilHelHell1.1_Chr16_323	36416
mRNA_ilHelHell1.1_Chr16_324	1057
mRNA_ilHelHell1.1_Chr16_325	1685
mRNA_ilHelHell1.1_Chr16_326	16057
mRNA_ilHelHell1.1_Chr16_327	3944
mRNA_ilHelHell1.1_Chr16_328	54066
mRNA_ilHelHell1.1_Chr16_329	1248
mRNA_ilHelHell1.1_Chr16_33	4323
mRNA_ilHelHell1.1_Chr16_330	3072
mRNA_ilHelHell1.1_Chr16_331	17261
mRNA_ilHelHell1.1_Chr16_332	2283
mRNA_ilHelHell1.1_Chr16_333	19534
mRNA_ilHelHell1.1_Chr16_334	16630
mRNA_ilHelHell1.1_Chr16_335	4215
mRNA_ilHelHell1.1_Chr16_336	4656
mRNA_ilHelHell1.1_Chr16_337	888
mRNA_ilHelHell1.1_Chr16_338	67164
mRNA_ilHelHell1.1_Chr16_339	300
mRNA_ilHelHell1.1_Chr16_34	1455
mRNA_ilHelHell1.1_Chr16_340	606
mRNA_ilHelHell1.1_Chr16_341	42387
mRNA_ilHelHell1.1_Chr16_342	16197
mRNA_ilHelHell1.1_Chr16_343	1075
mRNA_ilHelHell1.1_Chr16_344	73885
mRNA_ilHelHell1.1_Chr16_345	2792
mRNA_ilHelHell1.1_Chr16_346	27525
mRNA_ilHelHell1.1_Chr16_347	633
mRNA_ilHelHell1.1_Chr16_348	12234
mRNA_ilHelHell1.1_Chr16_349	375
mRNA_ilHelHell1.1_Chr16_35	1544
mRNA_ilHelHell1.1_Chr16_350	91236
mRNA_ilHelHell1.1_Chr16_351	5477
mRNA_ilHelHell1.1_Chr16_352	1635
mRNA_ilHelHell1.1_Chr16_353	71171
mRNA_ilHelHell1.1_Chr16_354	32466
mRNA_ilHelHell1.1_Chr16_355	288
mRNA_ilHelHell1.1_Chr16_356	21895
mRNA_ilHelHell1.1_Chr16_357	16034
mRNA_ilHelHell1.1_Chr16_358	153
mRNA_ilHelHell1.1_Chr16_359	24299
mRNA_ilHelHell1.1_Chr16_36	846
mRNA_ilHelHell1.1_Chr16_360	88998
mRNA_ilHelHell1.1_Chr16_361	147
mRNA_ilHelHell1.1_Chr16_362	74897
mRNA_ilHelHell1.1_Chr16_363	19722
mRNA_ilHelHell1.1_Chr16_364	45715
mRNA_ilHelHell1.1_Chr16_365	11828
mRNA_ilHelHell1.1_Chr16_366	225
mRNA_ilHelHell1.1_Chr16_367	11760
mRNA_ilHelHell1.1_Chr16_368	195173
mRNA_ilHelHell1.1_Chr16_369	13880
mRNA_ilHelHell1.1_Chr16_37	918
mRNA_ilHelHell1.1_Chr16_370	4481
mRNA_ilHelHell1.1_Chr16_371	57394
mRNA_ilHelHell1.1_Chr16_372	2399
mRNA_ilHelHell1.1_Chr16_373	651
mRNA_ilHelHell1.1_Chr16_374	1209
mRNA_ilHelHell1.1_Chr16_375	27109
