Name	Size(bp)
mRNA_ilHelHell1.1_Chr16_1056	3602
mRNA_ilHelHell1.1_Chr16_1057	45702
mRNA_ilHelHell1.1_Chr16_1058	1005
mRNA_ilHelHell1.1_Chr16_1059	3806
mRNA_ilHelHell1.1_Chr16_106	17871
mRNA_ilHelHell1.1_Chr16_1060	19801
mRNA_ilHelHell1.1_Chr16_1061	30153
mRNA_ilHelHell1.1_Chr16_1062	1917
mRNA_ilHelHell1.1_Chr16_1063	144093
mRNA_ilHelHell1.1_Chr16_1064	28300
mRNA_ilHelHell1.1_Chr16_1065	57350
mRNA_ilHelHell1.1_Chr16_1066	10084
mRNA_ilHelHell1.1_Chr16_1067	28584
mRNA_ilHelHell1.1_Chr16_1068	2729
mRNA_ilHelHell1.1_Chr16_1069	3461
mRNA_ilHelHell1.1_Chr16_107	2541
mRNA_ilHelHell1.1_Chr16_1070	1653
mRNA_ilHelHell1.1_Chr16_1071	8628
mRNA_ilHelHell1.1_Chr16_1072	25403
mRNA_ilHelHell1.1_Chr16_1073	1620
mRNA_ilHelHell1.1_Chr16_1074	22328
mRNA_ilHelHell1.1_Chr16_1075	14344
mRNA_ilHelHell1.1_Chr16_1076	13993
mRNA_ilHelHell1.1_Chr16_1077	2488
mRNA_ilHelHell1.1_Chr16_1078	1053
mRNA_ilHelHell1.1_Chr16_1079	527
mRNA_ilHelHell1.1_Chr16_108	1633
mRNA_ilHelHell1.1_Chr16_1080	67780
mRNA_ilHelHell1.1_Chr16_1081	15312
mRNA_ilHelHell1.1_Chr16_1082	3600
mRNA_ilHelHell1.1_Chr16_1083	6114
mRNA_ilHelHell1.1_Chr16_1084	465
mRNA_ilHelHell1.1_Chr16_1085	2598
mRNA_ilHelHell1.1_Chr16_1086	4337
mRNA_ilHelHell1.1_Chr16_1087	1316
mRNA_ilHelHell1.1_Chr16_1088	86469
mRNA_ilHelHell1.1_Chr16_1089	636
mRNA_ilHelHell1.1_Chr16_109	632
mRNA_ilHelHell1.1_Chr16_1090	4613
mRNA_ilHelHell1.1_Chr16_1091	45771
mRNA_ilHelHell1.1_Chr16_1092	14023
mRNA_ilHelHell1.1_Chr16_1093	176
mRNA_ilHelHell1.1_Chr16_1094	10299
mRNA_ilHelHell1.1_Chr16_1095	123180
mRNA_ilHelHell1.1_Chr16_1096	225
mRNA_ilHelHell1.1_Chr16_1097	14149
mRNA_ilHelHell1.1_Chr16_1098	516
mRNA_ilHelHell1.1_Chr16_1099	5099
mRNA_ilHelHell1.1_Chr16_11	2712
mRNA_ilHelHell1.1_Chr16_110	20418
mRNA_ilHelHell1.1_Chr16_1100	10664
mRNA_ilHelHell1.1_Chr16_1101	38160
mRNA_ilHelHell1.1_Chr16_1102	11474
mRNA_ilHelHell1.1_Chr16_1103	2002
mRNA_ilHelHell1.1_Chr16_1104	6282
mRNA_ilHelHell1.1_Chr16_1105	12194
mRNA_ilHelHell1.1_Chr16_1106	21641
mRNA_ilHelHell1.1_Chr16_1107	1882
mRNA_ilHelHell1.1_Chr16_1108	4585
mRNA_ilHelHell1.1_Chr16_1109	18428
mRNA_ilHelHell1.1_Chr16_111	5554
mRNA_ilHelHell1.1_Chr16_1110	7884
mRNA_ilHelHell1.1_Chr16_1111	12940
mRNA_ilHelHell1.1_Chr16_1112	1487
mRNA_ilHelHell1.1_Chr16_1113	9893
mRNA_ilHelHell1.1_Chr16_1114	3585
mRNA_ilHelHell1.1_Chr16_1115	2448
mRNA_ilHelHell1.1_Chr16_1116	330
mRNA_ilHelHell1.1_Chr16_1117	36733
mRNA_ilHelHell1.1_Chr16_1118	2042
mRNA_ilHelHell1.1_Chr16_1119	51115
mRNA_ilHelHell1.1_Chr16_112	4998
mRNA_ilHelHell1.1_Chr16_1120	9038
mRNA_ilHelHell1.1_Chr16_1121	3828
mRNA_ilHelHell1.1_Chr16_1122	753
mRNA_ilHelHell1.1_Chr16_1123	14328
mRNA_ilHelHell1.1_Chr16_1124	1938
mRNA_ilHelHell1.1_Chr16_1125	5619
mRNA_ilHelHell1.1_Chr16_1126	14276
mRNA_ilHelHell1.1_Chr16_1127	16483
mRNA_ilHelHell1.1_Chr16_1128	3390
mRNA_ilHelHell1.1_Chr16_1129	6340
mRNA_ilHelHell1.1_Chr16_113	2820
mRNA_ilHelHell1.1_Chr16_1130	26185
mRNA_ilHelHell1.1_Chr16_1131	567
mRNA_ilHelHell1.1_Chr16_1132	3379
mRNA_ilHelHell1.1_Chr16_1133	1114
mRNA_ilHelHell1.1_Chr16_1134	5695
mRNA_ilHelHell1.1_Chr16_1135	471
mRNA_ilHelHell1.1_Chr16_1136	1355
mRNA_ilHelHell1.1_Chr16_1137	1371
mRNA_ilHelHell1.1_Chr16_1138	638
mRNA_ilHelHell1.1_Chr16_1139	1371
mRNA_ilHelHell1.1_Chr16_114	5880
mRNA_ilHelHell1.1_Chr16_1140	1373
mRNA_ilHelHell1.1_Chr16_1141	1371
mRNA_ilHelHell1.1_Chr16_1142	7719
mRNA_ilHelHell1.1_Chr16_1143	471
mRNA_ilHelHell1.1_Chr16_1144	498
mRNA_ilHelHell1.1_Chr16_1145	279
mRNA_ilHelHell1.1_Chr16_1146	1371
mRNA_ilHelHell1.1_Chr16_1147	588
mRNA_ilHelHell1.1_Chr16_1148	4358
mRNA_ilHelHell1.1_Chr16_1149	1375
mRNA_ilHelHell1.1_Chr16_115	2007
mRNA_ilHelHell1.1_Chr16_1150	543
mRNA_ilHelHell1.1_Chr16_1151	783
mRNA_ilHelHell1.1_Chr16_1152	4919
mRNA_ilHelHell1.1_Chr16_1153	3739
mRNA_ilHelHell1.1_Chr16_1154	4254
mRNA_ilHelHell1.1_Chr16_1155	1518
mRNA_ilHelHell1.1_Chr16_1156	2542
mRNA_ilHelHell1.1_Chr16_1157	789
mRNA_ilHelHell1.1_Chr16_1158	852
mRNA_ilHelHell1.1_Chr16_1159	3587
mRNA_ilHelHell1.1_Chr16_116	5858
mRNA_ilHelHell1.1_Chr16_1160	1675
mRNA_ilHelHell1.1_Chr16_1161	3046
mRNA_ilHelHell1.1_Chr16_1162	591
mRNA_ilHelHell1.1_Chr16_1163	6045
mRNA_ilHelHell1.1_Chr16_1164	5257
mRNA_ilHelHell1.1_Chr16_1165	29072
mRNA_ilHelHell1.1_Chr16_1166	471
mRNA_ilHelHell1.1_Chr16_1167	507
mRNA_ilHelHell1.1_Chr16_1168	2921
mRNA_ilHelHell1.1_Chr16_1169	1081
mRNA_ilHelHell1.1_Chr16_117	480
mRNA_ilHelHell1.1_Chr16_1170	11686
mRNA_ilHelHell1.1_Chr16_1171	13477
mRNA_ilHelHell1.1_Chr16_1172	948
mRNA_ilHelHell1.1_Chr16_1173	923
mRNA_ilHelHell1.1_Chr16_1174	951
mRNA_ilHelHell1.1_Chr16_1175	5181
mRNA_ilHelHell1.1_Chr16_1176	1371
mRNA_ilHelHell1.1_Chr16_1177	3189
mRNA_ilHelHell1.1_Chr16_1178	5558
mRNA_ilHelHell1.1_Chr16_1179	923
mRNA_ilHelHell1.1_Chr16_118	7622
mRNA_ilHelHell1.1_Chr16_1180	2839
mRNA_ilHelHell1.1_Chr16_1181	2410
mRNA_ilHelHell1.1_Chr16_1182	9977
mRNA_ilHelHell1.1_Chr16_1183	4573
mRNA_ilHelHell1.1_Chr16_1184	2362
mRNA_ilHelHell1.1_Chr16_1185	3961
mRNA_ilHelHell1.1_Chr16_1186	4541
mRNA_ilHelHell1.1_Chr16_1187	5134
mRNA_ilHelHell1.1_Chr16_1188	21677
mRNA_ilHelHell1.1_Chr16_1189	1371
mRNA_ilHelHell1.1_Chr16_119	3030
mRNA_ilHelHell1.1_Chr16_1190	6028
mRNA_ilHelHell1.1_Chr16_1191	5248
mRNA_ilHelHell1.1_Chr16_1192	6075
mRNA_ilHelHell1.1_Chr16_1193	1498
mRNA_ilHelHell1.1_Chr16_1194	24392
mRNA_ilHelHell1.1_Chr16_1195	2191
mRNA_ilHelHell1.1_Chr16_1196	4934
mRNA_ilHelHell1.1_Chr16_1197	1442
mRNA_ilHelHell1.1_Chr16_1198	1313
mRNA_ilHelHell1.1_Chr16_1199	1534
mRNA_ilHelHell1.1_Chr16_12	1383
mRNA_ilHelHell1.1_Chr16_120	312
mRNA_ilHelHell1.1_Chr16_1200	4349
mRNA_ilHelHell1.1_Chr16_1201	4187
mRNA_ilHelHell1.1_Chr16_1202	114
mRNA_ilHelHell1.1_Chr16_1203	770
mRNA_ilHelHell1.1_Chr16_1204	24066
mRNA_ilHelHell1.1_Chr16_1205	16854
mRNA_ilHelHell1.1_Chr16_1206	4407
mRNA_ilHelHell1.1_Chr16_1207	26087
mRNA_ilHelHell1.1_Chr16_1208	5044
mRNA_ilHelHell1.1_Chr16_1209	18300
mRNA_ilHelHell1.1_Chr16_121	15512
mRNA_ilHelHell1.1_Chr16_1210	1248
mRNA_ilHelHell1.1_Chr16_1211	13175
mRNA_ilHelHell1.1_Chr16_1212	6180
mRNA_ilHelHell1.1_Chr16_1213	2408
mRNA_ilHelHell1.1_Chr16_1214	5058
mRNA_ilHelHell1.1_Chr16_1215	1647
mRNA_ilHelHell1.1_Chr16_1216	3158
mRNA_ilHelHell1.1_Chr16_1217	18621
mRNA_ilHelHell1.1_Chr16_1218	34959
mRNA_ilHelHell1.1_Chr16_1219	13939
mRNA_ilHelHell1.1_Chr16_122	378
mRNA_ilHelHell1.1_Chr16_1220	321
mRNA_ilHelHell1.1_Chr16_1221	2228
mRNA_ilHelHell1.1_Chr16_1222	6220
mRNA_ilHelHell1.1_Chr16_1223	1722
mRNA_ilHelHell1.1_Chr16_1224	42472
mRNA_ilHelHell1.1_Chr16_1225	2193
mRNA_ilHelHell1.1_Chr16_1226	6753
mRNA_ilHelHell1.1_Chr16_1227	933
mRNA_ilHelHell1.1_Chr16_1228	10629
mRNA_ilHelHell1.1_Chr16_1229	79669
mRNA_ilHelHell1.1_Chr16_123	22952
mRNA_ilHelHell1.1_Chr16_1230	10305
mRNA_ilHelHell1.1_Chr16_1231	23728
mRNA_ilHelHell1.1_Chr16_1232	3642
mRNA_ilHelHell1.1_Chr16_1233	9517
mRNA_ilHelHell1.1_Chr16_1234	6289
mRNA_ilHelHell1.1_Chr16_1235	9123
mRNA_ilHelHell1.1_Chr16_1236	1896
mRNA_ilHelHell1.1_Chr16_1237	1368
mRNA_ilHelHell1.1_Chr16_1238	30847
mRNA_ilHelHell1.1_Chr16_1239	7096
mRNA_ilHelHell1.1_Chr16_124	3404
mRNA_ilHelHell1.1_Chr16_1240	3381
mRNA_ilHelHell1.1_Chr16_1241	4848
mRNA_ilHelHell1.1_Chr16_1242	19993
mRNA_ilHelHell1.1_Chr16_1243	2619
mRNA_ilHelHell1.1_Chr16_1244	849
mRNA_ilHelHell1.1_Chr16_1245	1932
mRNA_ilHelHell1.1_Chr16_1246	1597
mRNA_ilHelHell1.1_Chr16_1247	219
mRNA_ilHelHell1.1_Chr16_1248	18401
mRNA_ilHelHell1.1_Chr16_1249	28547
mRNA_ilHelHell1.1_Chr16_125	69663
mRNA_ilHelHell1.1_Chr16_1250	44949
mRNA_ilHelHell1.1_Chr16_1251	5204
mRNA_ilHelHell1.1_Chr16_1252	351
mRNA_ilHelHell1.1_Chr16_1253	13772
mRNA_ilHelHell1.1_Chr16_1254	851
mRNA_ilHelHell1.1_Chr16_1255	28985
mRNA_ilHelHell1.1_Chr16_1256	48953
mRNA_ilHelHell1.1_Chr16_1257	6888
mRNA_ilHelHell1.1_Chr16_1258	858
mRNA_ilHelHell1.1_Chr16_1259	13492
mRNA_ilHelHell1.1_Chr16_126	5984
mRNA_ilHelHell1.1_Chr16_1260	9262
mRNA_ilHelHell1.1_Chr16_1261	20269
mRNA_ilHelHell1.1_Chr16_1262	1131
mRNA_ilHelHell1.1_Chr16_1263	2641
mRNA_ilHelHell1.1_Chr16_1264	1290
mRNA_ilHelHell1.1_Chr16_1265	480
mRNA_ilHelHell1.1_Chr16_1266	4334
mRNA_ilHelHell1.1_Chr16_1267	799
mRNA_ilHelHell1.1_Chr16_1268	1837
mRNA_ilHelHell1.1_Chr16_1269	3609
mRNA_ilHelHell1.1_Chr16_127	14608
mRNA_ilHelHell1.1_Chr16_1270	3760
mRNA_ilHelHell1.1_Chr16_1271	2421
mRNA_ilHelHell1.1_Chr16_1272	5768
mRNA_ilHelHell1.1_Chr16_1273	1086
mRNA_ilHelHell1.1_Chr16_1274	8703
mRNA_ilHelHell1.1_Chr16_1275	19799
mRNA_ilHelHell1.1_Chr16_1276	17112
mRNA_ilHelHell1.1_Chr16_1277	6383
mRNA_ilHelHell1.1_Chr16_1278	70217
mRNA_ilHelHell1.1_Chr16_1279	9010
mRNA_ilHelHell1.1_Chr16_128	1119
mRNA_ilHelHell1.1_Chr16_1280	273
mRNA_ilHelHell1.1_Chr16_1281	9568
mRNA_ilHelHell1.1_Chr16_1282	936
mRNA_ilHelHell1.1_Chr16_1283	30343
mRNA_ilHelHell1.1_Chr16_1284	501
mRNA_ilHelHell1.1_Chr16_1285	10692
mRNA_ilHelHell1.1_Chr16_1286	16929
mRNA_ilHelHell1.1_Chr16_1287	40318
mRNA_ilHelHell1.1_Chr16_1288	1395
mRNA_ilHelHell1.1_Chr16_1289	13108
mRNA_ilHelHell1.1_Chr16_129	30395
mRNA_ilHelHell1.1_Chr16_1290	16939
mRNA_ilHelHell1.1_Chr16_1291	37325
mRNA_ilHelHell1.1_Chr16_1292	390
mRNA_ilHelHell1.1_Chr16_1293	32663
mRNA_ilHelHell1.1_Chr16_1294	84629
mRNA_ilHelHell1.1_Chr16_1295	11091
mRNA_ilHelHell1.1_Chr16_1296	2810
mRNA_ilHelHell1.1_Chr16_1297	21544
mRNA_ilHelHell1.1_Chr16_1298	2262
mRNA_ilHelHell1.1_Chr16_1299	33967
mRNA_ilHelHell1.1_Chr16_13	1377
mRNA_ilHelHell1.1_Chr16_130	44516
mRNA_ilHelHell1.1_Chr16_1300	198
mRNA_ilHelHell1.1_Chr16_1301	507
mRNA_ilHelHell1.1_Chr16_1302	456
mRNA_ilHelHell1.1_Chr16_1303	3099
mRNA_ilHelHell1.1_Chr16_1304	32179
mRNA_ilHelHell1.1_Chr16_1305	16401
mRNA_ilHelHell1.1_Chr16_1306	2012
mRNA_ilHelHell1.1_Chr16_1307	8318
mRNA_ilHelHell1.1_Chr16_1308	26244
mRNA_ilHelHell1.1_Chr16_1309	2045
mRNA_ilHelHell1.1_Chr16_131	15692
mRNA_ilHelHell1.1_Chr16_1310	7786
mRNA_ilHelHell1.1_Chr16_1311	2667
mRNA_ilHelHell1.1_Chr16_1312	18580
mRNA_ilHelHell1.1_Chr16_1313	5272
mRNA_ilHelHell1.1_Chr16_1314	3253
mRNA_ilHelHell1.1_Chr16_1315	647
mRNA_ilHelHell1.1_Chr16_1316	2598
mRNA_ilHelHell1.1_Chr16_1317	3993
mRNA_ilHelHell1.1_Chr16_1318	3555
mRNA_ilHelHell1.1_Chr16_1319	3688
mRNA_ilHelHell1.1_Chr16_132	31715
mRNA_ilHelHell1.1_Chr16_1320	987
mRNA_ilHelHell1.1_Chr16_1321	4474
mRNA_ilHelHell1.1_Chr16_1322	4980
mRNA_ilHelHell1.1_Chr16_1323	2603
mRNA_ilHelHell1.1_Chr16_1324	1715
mRNA_ilHelHell1.1_Chr16_133	31361
mRNA_ilHelHell1.1_Chr16_134	24588
mRNA_ilHelHell1.1_Chr16_135	21544
mRNA_ilHelHell1.1_Chr16_136	11026
mRNA_ilHelHell1.1_Chr16_137	15066
mRNA_ilHelHell1.1_Chr16_138	13467
mRNA_ilHelHell1.1_Chr16_139	42124
mRNA_ilHelHell1.1_Chr16_14	2250
mRNA_ilHelHell1.1_Chr16_140	16575
mRNA_ilHelHell1.1_Chr16_141	12905
mRNA_ilHelHell1.1_Chr16_142	3794
mRNA_ilHelHell1.1_Chr16_143	564
mRNA_ilHelHell1.1_Chr16_144	9048
mRNA_ilHelHell1.1_Chr16_145	1062
mRNA_ilHelHell1.1_Chr16_146	1248
mRNA_ilHelHell1.1_Chr16_147	36209
mRNA_ilHelHell1.1_Chr16_148	19577
mRNA_ilHelHell1.1_Chr16_149	7829
mRNA_ilHelHell1.1_Chr16_15	1419
mRNA_ilHelHell1.1_Chr16_150	1608
mRNA_ilHelHell1.1_Chr16_151	5683
mRNA_ilHelHell1.1_Chr16_152	19342
mRNA_ilHelHell1.1_Chr16_153	2517
mRNA_ilHelHell1.1_Chr16_154	35872
mRNA_ilHelHell1.1_Chr16_155	2600
mRNA_ilHelHell1.1_Chr16_156	19444
mRNA_ilHelHell1.1_Chr16_157	1874
mRNA_ilHelHell1.1_Chr16_158	691
mRNA_ilHelHell1.1_Chr16_159	2198
mRNA_ilHelHell1.1_Chr16_16	1583
mRNA_ilHelHell1.1_Chr16_160	10011
mRNA_ilHelHell1.1_Chr16_161	4099
mRNA_ilHelHell1.1_Chr16_162	29621
mRNA_ilHelHell1.1_Chr16_163	5751
mRNA_ilHelHell1.1_Chr16_164	6141
mRNA_ilHelHell1.1_Chr16_165	8987
mRNA_ilHelHell1.1_Chr16_166	8430
mRNA_ilHelHell1.1_Chr16_167	7478
mRNA_ilHelHell1.1_Chr16_168	2492
mRNA_ilHelHell1.1_Chr16_169	426
mRNA_ilHelHell1.1_Chr16_17	5156
mRNA_ilHelHell1.1_Chr16_170	5347
mRNA_ilHelHell1.1_Chr16_171	3012
mRNA_ilHelHell1.1_Chr16_172	534
mRNA_ilHelHell1.1_Chr16_173	19176
mRNA_ilHelHell1.1_Chr16_174	4363
mRNA_ilHelHell1.1_Chr16_175	28719
mRNA_ilHelHell1.1_Chr16_176	58273
mRNA_ilHelHell1.1_Chr16_177	1580
mRNA_ilHelHell1.1_Chr16_178	1015
mRNA_ilHelHell1.1_Chr16_179	6659
mRNA_ilHelHell1.1_Chr16_18	5111
mRNA_ilHelHell1.1_Chr16_180	12710
mRNA_ilHelHell1.1_Chr16_181	16876
mRNA_ilHelHell1.1_Chr16_182	2469
mRNA_ilHelHell1.1_Chr16_183	1871
mRNA_ilHelHell1.1_Chr16_184	2469
mRNA_ilHelHell1.1_Chr16_185	609
mRNA_ilHelHell1.1_Chr16_186	16273
mRNA_ilHelHell1.1_Chr16_187	2211
mRNA_ilHelHell1.1_Chr16_188	30183
mRNA_ilHelHell1.1_Chr16_189	1412
mRNA_ilHelHell1.1_Chr16_19	2934
mRNA_ilHelHell1.1_Chr16_190	3503
mRNA_ilHelHell1.1_Chr16_191	20096
mRNA_ilHelHell1.1_Chr16_192	987
mRNA_ilHelHell1.1_Chr16_193	19277
mRNA_ilHelHell1.1_Chr16_194	27938
mRNA_ilHelHell1.1_Chr16_195	19553
mRNA_ilHelHell1.1_Chr16_196	918
mRNA_ilHelHell1.1_Chr16_197	588
mRNA_ilHelHell1.1_Chr16_198	369
mRNA_ilHelHell1.1_Chr16_199	10142
mRNA_ilHelHell1.1_Chr16_2	4562
mRNA_ilHelHell1.1_Chr16_20	4414
mRNA_ilHelHell1.1_Chr16_200	1977
mRNA_ilHelHell1.1_Chr16_201	63920
mRNA_ilHelHell1.1_Chr16_202	5841
mRNA_ilHelHell1.1_Chr16_203	12884
mRNA_ilHelHell1.1_Chr16_204	4104
mRNA_ilHelHell1.1_Chr16_205	32386
mRNA_ilHelHell1.1_Chr16_206	2539
mRNA_ilHelHell1.1_Chr16_207	2289
mRNA_ilHelHell1.1_Chr16_208	33127
mRNA_ilHelHell1.1_Chr16_209	19176
mRNA_ilHelHell1.1_Chr16_21	7519
mRNA_ilHelHell1.1_Chr16_210	38192
mRNA_ilHelHell1.1_Chr16_211	46143
mRNA_ilHelHell1.1_Chr16_212	6237
mRNA_ilHelHell1.1_Chr16_213	6338
mRNA_ilHelHell1.1_Chr16_214	1020
mRNA_ilHelHell1.1_Chr16_215	35359
mRNA_ilHelHell1.1_Chr16_216	12128
mRNA_ilHelHell1.1_Chr16_217	1311
mRNA_ilHelHell1.1_Chr16_218	1691
mRNA_ilHelHell1.1_Chr16_219	5289
mRNA_ilHelHell1.1_Chr16_22	5601
mRNA_ilHelHell1.1_Chr16_220	1527
mRNA_ilHelHell1.1_Chr16_221	8922
mRNA_ilHelHell1.1_Chr16_222	5623
mRNA_ilHelHell1.1_Chr16_223	123
mRNA_ilHelHell1.1_Chr16_224	1775
mRNA_ilHelHell1.1_Chr16_225	2296
mRNA_ilHelHell1.1_Chr16_226	8465
mRNA_ilHelHell1.1_Chr16_227	5850
mRNA_ilHelHell1.1_Chr16_228	10042
mRNA_ilHelHell1.1_Chr16_229	13352
mRNA_ilHelHell1.1_Chr16_23	2928
mRNA_ilHelHell1.1_Chr16_230	13198
mRNA_ilHelHell1.1_Chr16_231	1314
mRNA_ilHelHell1.1_Chr16_232	2652
mRNA_ilHelHell1.1_Chr16_233	8663
mRNA_ilHelHell1.1_Chr16_234	6033
mRNA_ilHelHell1.1_Chr16_235	5994
mRNA_ilHelHell1.1_Chr16_236	648
mRNA_ilHelHell1.1_Chr16_237	22224
mRNA_ilHelHell1.1_Chr16_238	12654
mRNA_ilHelHell1.1_Chr16_239	5460
mRNA_ilHelHell1.1_Chr16_24	1672
mRNA_ilHelHell1.1_Chr16_240	17255
mRNA_ilHelHell1.1_Chr16_241	576
mRNA_ilHelHell1.1_Chr16_242	411
mRNA_ilHelHell1.1_Chr16_243	25304
mRNA_ilHelHell1.1_Chr16_244	9585
mRNA_ilHelHell1.1_Chr16_245	1065
mRNA_ilHelHell1.1_Chr16_246	2194
mRNA_ilHelHell1.1_Chr16_247	405
mRNA_ilHelHell1.1_Chr16_248	30845
mRNA_ilHelHell1.1_Chr16_249	288
mRNA_ilHelHell1.1_Chr16_25	4308
mRNA_ilHelHell1.1_Chr16_250	23880
mRNA_ilHelHell1.1_Chr16_251	22612
mRNA_ilHelHell1.1_Chr16_252	4272
mRNA_ilHelHell1.1_Chr16_253	26579
mRNA_ilHelHell1.1_Chr16_254	381
mRNA_ilHelHell1.1_Chr16_255	2532
mRNA_ilHelHell1.1_Chr16_256	70633
mRNA_ilHelHell1.1_Chr16_257	411
mRNA_ilHelHell1.1_Chr16_258	6865
mRNA_ilHelHell1.1_Chr16_259	1290
mRNA_ilHelHell1.1_Chr16_26	3110
mRNA_ilHelHell1.1_Chr16_260	13110
mRNA_ilHelHell1.1_Chr16_261	1353
mRNA_ilHelHell1.1_Chr16_262	2331
mRNA_ilHelHell1.1_Chr16_263	2331
mRNA_ilHelHell1.1_Chr16_264	5006
mRNA_ilHelHell1.1_Chr16_265	525
mRNA_ilHelHell1.1_Chr16_266	999
mRNA_ilHelHell1.1_Chr16_267	3046
mRNA_ilHelHell1.1_Chr16_268	2558
mRNA_ilHelHell1.1_Chr16_269	396
mRNA_ilHelHell1.1_Chr16_27	10775
mRNA_ilHelHell1.1_Chr16_270	12218
mRNA_ilHelHell1.1_Chr16_271	459
mRNA_ilHelHell1.1_Chr16_272	2543
mRNA_ilHelHell1.1_Chr16_273	5743
mRNA_ilHelHell1.1_Chr16_274	3012
mRNA_ilHelHell1.1_Chr16_275	33214
mRNA_ilHelHell1.1_Chr16_276	1111
mRNA_ilHelHell1.1_Chr16_277	1363
mRNA_ilHelHell1.1_Chr16_278	1615
mRNA_ilHelHell1.1_Chr16_279	5485
mRNA_ilHelHell1.1_Chr16_28	8523
mRNA_ilHelHell1.1_Chr16_280	6996
mRNA_ilHelHell1.1_Chr16_281	6475
mRNA_ilHelHell1.1_Chr16_282	5617
mRNA_ilHelHell1.1_Chr16_283	1494
mRNA_ilHelHell1.1_Chr16_284	4974
mRNA_ilHelHell1.1_Chr16_285	13104
mRNA_ilHelHell1.1_Chr16_286	5498
mRNA_ilHelHell1.1_Chr16_287	724
mRNA_ilHelHell1.1_Chr16_288	15970
mRNA_ilHelHell1.1_Chr16_289	9130
mRNA_ilHelHell1.1_Chr16_29	1109
mRNA_ilHelHell1.1_Chr16_290	7872
mRNA_ilHelHell1.1_Chr16_291	3561
mRNA_ilHelHell1.1_Chr16_292	2791
mRNA_ilHelHell1.1_Chr16_293	18739
mRNA_ilHelHell1.1_Chr16_294	1283
mRNA_ilHelHell1.1_Chr16_295	20148
mRNA_ilHelHell1.1_Chr16_296	3987
mRNA_ilHelHell1.1_Chr16_297	13125
mRNA_ilHelHell1.1_Chr16_298	47060
mRNA_ilHelHell1.1_Chr16_299	40540
mRNA_ilHelHell1.1_Chr16_3	1377
mRNA_ilHelHell1.1_Chr16_30	5174
