Name	Size(bp)
agat-three_prime_utr-180	587
agat-three_prime_utr-181	2507
agat-three_prime_utr-182	1443
agat-three_prime_utr-183	2365
agat-three_prime_utr-184	3394
agat-three_prime_utr-185	2654
agat-three_prime_utr-186	1930
agat-three_prime_utr-187	418
agat-three_prime_utr-189	3459
agat-three_prime_utr-190	51
agat-three_prime_utr-191	2104
agat-three_prime_utr-192	144
agat-three_prime_utr-193	45
agat-three_prime_utr-194	1218
agat-three_prime_utr-195	1794
agat-three_prime_utr-196	21
agat-three_prime_utr-197	21
agat-three_prime_utr-198	914
agat-three_prime_utr-199	264
agat-three_prime_utr-200	1046
agat-three_prime_utr-201	1602
agat-three_prime_utr-203	511
agat-three_prime_utr-204	341
agat-three_prime_utr-205	68
agat-three_prime_utr-206	314
agat-three_prime_utr-207	206
agat-three_prime_utr-208	4488
agat-three_prime_utr-209	182
agat-three_prime_utr-210	446
agat-three_prime_utr-211	1136
agat-three_prime_utr-212	1857
agat-three_prime_utr-213	86
agat-three_prime_utr-214	370
agat-three_prime_utr-216	369
agat-three_prime_utr-217	19
agat-three_prime_utr-218	88
agat-three_prime_utr-219	88
agat-three_prime_utr-220	88
agat-three_prime_utr-221	357
agat-three_prime_utr-222	966
agat-three_prime_utr-223	35
agat-three_prime_utr-224	3626
agat-three_prime_utr-225	2887
agat-three_prime_utr-226	2887
agat-three_prime_utr-227	2579
agat-three_prime_utr-228	2579
agat-three_prime_utr-229	1734
agat-three_prime_utr-230	270
agat-three_prime_utr-231	1257
agat-three_prime_utr-232	2524
agat-three_prime_utr-233	2765
agat-three_prime_utr-235	1258
agat-three_prime_utr-236	1190
agat-three_prime_utr-237	1190
agat-three_prime_utr-238	1190
agat-three_prime_utr-239	1190
agat-three_prime_utr-240	1190
agat-three_prime_utr-241	1190
agat-three_prime_utr-242	1190
agat-three_prime_utr-244	101
agat-three_prime_utr-245	248
agat-three_prime_utr-246	248
agat-three_prime_utr-247	300
agat-three_prime_utr-248	3242
agat-three_prime_utr-249	832
agat-three_prime_utr-250	1306
agat-three_prime_utr-251	1306
agat-three_prime_utr-252	457
agat-three_prime_utr-253	655
agat-three_prime_utr-254	491
agat-three_prime_utr-255	521
agat-three_prime_utr-256	63
agat-three_prime_utr-257	5418
agat-three_prime_utr-258	2846
agat-three_prime_utr-259	1578
agat-three_prime_utr-260	26
agat-three_prime_utr-261	382
agat-three_prime_utr-262	798
agat-three_prime_utr-263	1159
agat-three_prime_utr-264	30
agat-three_prime_utr-265	19
agat-three_prime_utr-266	36
agat-three_prime_utr-267	36
agat-three_prime_utr-268	4144
agat-three_prime_utr-269	2537
agat-three_prime_utr-270	95
agat-three_prime_utr-271	1012
agat-three_prime_utr-272	1012
agat-three_prime_utr-273	1012
agat-three_prime_utr-274	1012
agat-three_prime_utr-275	1926
agat-three_prime_utr-276	1804
agat-three_prime_utr-277	191
agat-three_prime_utr-278	191
agat-three_prime_utr-279	993
agat-three_prime_utr-280	993
agat-three_prime_utr-281	993
agat-three_prime_utr-282	830
agat-three_prime_utr-283	60
agat-three_prime_utr-284	577
agat-three_prime_utr-285	38
agat-three_prime_utr-286	647
agat-three_prime_utr-287	44
agat-three_prime_utr-289	1965
agat-three_prime_utr-290	173
agat-three_prime_utr-291	241
agat-three_prime_utr-292	2573
agat-three_prime_utr-293	1849
agat-three_prime_utr-294	22
agat-three_prime_utr-295	1146
agat-three_prime_utr-296	2135
agat-three_prime_utr-298	325
agat-three_prime_utr-299	64
agat-three_prime_utr-300	64
agat-three_prime_utr-301	4460
agat-three_prime_utr-302	2069
agat-three_prime_utr-303	175
agat-three_prime_utr-304	175
agat-three_prime_utr-305	108
agat-three_prime_utr-306	304
