Name	Size(bp)
exon_ilHelHell1.1_Chr16_1019.4	210
exon_ilHelHell1.1_Chr16_1019.3	222
exon_ilHelHell1.1_Chr16_1019.2	228
exon_ilHelHell1.1_Chr16_1019.1	567
exon_ilHelHell1.1_Chr16_102.1	240
exon_ilHelHell1.1_Chr16_102.2	156
exon_ilHelHell1.1_Chr16_102.3	168
exon_ilHelHell1.1_Chr16_102.4	144
exon_ilHelHell1.1_Chr16_1020.1	70
exon_ilHelHell1.1_Chr16_1020.2	104
exon_ilHelHell1.1_Chr16_1021.1	789
exon_ilHelHell1.1_Chr16_1022.7	20
exon_ilHelHell1.1_Chr16_1022.6	58
exon_ilHelHell1.1_Chr16_1022.5	30
exon_ilHelHell1.1_Chr16_1022.4	22
exon_ilHelHell1.1_Chr16_1022.3	113
exon_ilHelHell1.1_Chr16_1022.2	323
exon_ilHelHell1.1_Chr16_1022.1	904
exon_ilHelHell1.1_Chr16_1023.1	10
exon_ilHelHell1.1_Chr16_1023.2	150
exon_ilHelHell1.1_Chr16_1023.3	206
exon_ilHelHell1.1_Chr16_1023.4	92
exon_ilHelHell1.1_Chr16_1023.5	175
exon_ilHelHell1.1_Chr16_1023.6	125
exon_ilHelHell1.1_Chr16_1023.7	137
exon_ilHelHell1.1_Chr16_1023.8	221
exon_ilHelHell1.1_Chr16_1023.9	316
exon_ilHelHell1.1_Chr16_1023.10	50
exon_ilHelHell1.1_Chr16_1024.1	342
exon_ilHelHell1.1_Chr16_1025.1	15
exon_ilHelHell1.1_Chr16_1025.2	60
exon_ilHelHell1.1_Chr16_1025.3	300
exon_ilHelHell1.1_Chr16_1026.2	41
exon_ilHelHell1.1_Chr16_1026.1	649
exon_ilHelHell1.1_Chr16_1027.1	91
exon_ilHelHell1.1_Chr16_1027.2	383
exon_ilHelHell1.1_Chr16_1028.4	554
exon_ilHelHell1.1_Chr16_1028.3	939
exon_ilHelHell1.1_Chr16_1028.2	813
exon_ilHelHell1.1_Chr16_1028.1	115
exon_ilHelHell1.1_Chr16_1029.1	1100
exon_ilHelHell1.1_Chr16_1029.2	229
exon_ilHelHell1.1_Chr16_1029.3	1533
exon_ilHelHell1.1_Chr16_1029.4	388
exon_ilHelHell1.1_Chr16_1029.5	3125
exon_ilHelHell1.1_Chr16_103.8	211
exon_ilHelHell1.1_Chr16_103.7	155
exon_ilHelHell1.1_Chr16_103.6	131
exon_ilHelHell1.1_Chr16_103.5	589
exon_ilHelHell1.1_Chr16_103.4	91
exon_ilHelHell1.1_Chr16_103.3	252
exon_ilHelHell1.1_Chr16_103.2	140
exon_ilHelHell1.1_Chr16_103.1	27
exon_ilHelHell1.1_Chr16_1030.1	126
exon_ilHelHell1.1_Chr16_1030.2	282
exon_ilHelHell1.1_Chr16_1030.3	163
exon_ilHelHell1.1_Chr16_1030.4	40
exon_ilHelHell1.1_Chr16_1030.5	184
exon_ilHelHell1.1_Chr16_1030.6	750
exon_ilHelHell1.1_Chr16_1031.13	40
exon_ilHelHell1.1_Chr16_1031.12	170
exon_ilHelHell1.1_Chr16_1031.11	147
exon_ilHelHell1.1_Chr16_1031.10	180
exon_ilHelHell1.1_Chr16_1031.9	92
exon_ilHelHell1.1_Chr16_1031.8	136
exon_ilHelHell1.1_Chr16_1031.7	72
exon_ilHelHell1.1_Chr16_1031.6	216
exon_ilHelHell1.1_Chr16_1031.5	103
exon_ilHelHell1.1_Chr16_1031.4	135
exon_ilHelHell1.1_Chr16_1031.3	283
exon_ilHelHell1.1_Chr16_1031.2	207
exon_ilHelHell1.1_Chr16_1031.1	154
exon_ilHelHell1.1_Chr16_1032.1	801
exon_ilHelHell1.1_Chr16_1033.3	849
exon_ilHelHell1.1_Chr16_1033.2	100
exon_ilHelHell1.1_Chr16_1033.1	41
exon_ilHelHell1.1_Chr16_1034.1	594
exon_ilHelHell1.1_Chr16_1035.3	306
exon_ilHelHell1.1_Chr16_1035.2	22
exon_ilHelHell1.1_Chr16_1035.1	878
exon_ilHelHell1.1_Chr16_1036.1	814
exon_ilHelHell1.1_Chr16_1036.2	456
exon_ilHelHell1.1_Chr16_1037.4	169
exon_ilHelHell1.1_Chr16_1037.3	94
exon_ilHelHell1.1_Chr16_1037.2	155
exon_ilHelHell1.1_Chr16_1037.1	255
exon_ilHelHell1.1_Chr16_1038.1	1881
exon_ilHelHell1.1_Chr16_1038.2	201
exon_ilHelHell1.1_Chr16_1038.3	173
exon_ilHelHell1.1_Chr16_1038.4	81
exon_ilHelHell1.1_Chr16_1038.5	43
exon_ilHelHell1.1_Chr16_1039.1	2895
exon_ilHelHell1.1_Chr16_104.1	475
exon_ilHelHell1.1_Chr16_104.2	164
exon_ilHelHell1.1_Chr16_104.3	102
exon_ilHelHell1.1_Chr16_104.4	91
exon_ilHelHell1.1_Chr16_104.5	72
exon_ilHelHell1.1_Chr16_104.6	191
exon_ilHelHell1.1_Chr16_104.7	187
exon_ilHelHell1.1_Chr16_104.8	32
exon_ilHelHell1.1_Chr16_1040.1	1137
exon_ilHelHell1.1_Chr16_1041.1	17
exon_ilHelHell1.1_Chr16_1041.2	87
exon_ilHelHell1.1_Chr16_1041.3	264
exon_ilHelHell1.1_Chr16_1041.4	1112
exon_ilHelHell1.1_Chr16_1041.5	149
exon_ilHelHell1.1_Chr16_1041.6	162
exon_ilHelHell1.1_Chr16_1041.7	167
exon_ilHelHell1.1_Chr16_1041.8	233
exon_ilHelHell1.1_Chr16_1041.9	2849
exon_ilHelHell1.1_Chr16_1042.13	303
exon_ilHelHell1.1_Chr16_1042.12	102
exon_ilHelHell1.1_Chr16_1042.11	184
exon_ilHelHell1.1_Chr16_1042.10	238
exon_ilHelHell1.1_Chr16_1042.9	207
exon_ilHelHell1.1_Chr16_1042.8	122
exon_ilHelHell1.1_Chr16_1042.7	174
exon_ilHelHell1.1_Chr16_1042.6	260
exon_ilHelHell1.1_Chr16_1042.5	466
exon_ilHelHell1.1_Chr16_1042.4	109
exon_ilHelHell1.1_Chr16_1042.3	160
exon_ilHelHell1.1_Chr16_1042.2	201
exon_ilHelHell1.1_Chr16_1042.1	117
exon_ilHelHell1.1_Chr16_1043.1	121
exon_ilHelHell1.1_Chr16_1043.2	408
exon_ilHelHell1.1_Chr16_1043.3	110
exon_ilHelHell1.1_Chr16_1043.4	217
exon_ilHelHell1.1_Chr16_1043.5	188
exon_ilHelHell1.1_Chr16_1043.6	140
exon_ilHelHell1.1_Chr16_1043.7	590
exon_ilHelHell1.1_Chr16_1043.8	815
exon_ilHelHell1.1_Chr16_1043.9	452
exon_ilHelHell1.1_Chr16_1043.10	180
exon_ilHelHell1.1_Chr16_1043.11	116
exon_ilHelHell1.1_Chr16_1043.12	8
exon_ilHelHell1.1_Chr16_1044.6	106
exon_ilHelHell1.1_Chr16_1044.5	155
exon_ilHelHell1.1_Chr16_1044.4	174
exon_ilHelHell1.1_Chr16_1044.3	107
exon_ilHelHell1.1_Chr16_1044.2	124
exon_ilHelHell1.1_Chr16_1044.1	93
exon_ilHelHell1.1_Chr16_1045.5	237
exon_ilHelHell1.1_Chr16_1045.4	150
exon_ilHelHell1.1_Chr16_1045.3	149
exon_ilHelHell1.1_Chr16_1045.2	212
exon_ilHelHell1.1_Chr16_1045.1	443
exon_ilHelHell1.1_Chr16_1046.1	59
exon_ilHelHell1.1_Chr16_1046.2	87
exon_ilHelHell1.1_Chr16_1046.3	262
exon_ilHelHell1.1_Chr16_1046.4	29
exon_ilHelHell1.1_Chr16_1047.8	618
exon_ilHelHell1.1_Chr16_1047.7	396
exon_ilHelHell1.1_Chr16_1047.6	103
exon_ilHelHell1.1_Chr16_1047.5	202
exon_ilHelHell1.1_Chr16_1047.4	257
exon_ilHelHell1.1_Chr16_1047.3	136
exon_ilHelHell1.1_Chr16_1047.2	186
exon_ilHelHell1.1_Chr16_1047.1	352
exon_ilHelHell1.1_Chr16_1048.1	985
exon_ilHelHell1.1_Chr16_1048.2	2643
exon_ilHelHell1.1_Chr16_1048.3	119
exon_ilHelHell1.1_Chr16_1048.4	1065
exon_ilHelHell1.1_Chr16_1049.11	684
exon_ilHelHell1.1_Chr16_1049.10	182
exon_ilHelHell1.1_Chr16_1049.9	118
exon_ilHelHell1.1_Chr16_1049.8	127
exon_ilHelHell1.1_Chr16_1049.7	149
exon_ilHelHell1.1_Chr16_1049.6	51
exon_ilHelHell1.1_Chr16_1049.5	99
exon_ilHelHell1.1_Chr16_1049.4	261
exon_ilHelHell1.1_Chr16_1049.3	47
exon_ilHelHell1.1_Chr16_1049.2	354
exon_ilHelHell1.1_Chr16_1049.1	508
exon_ilHelHell1.1_Chr16_105.1	365
exon_ilHelHell1.1_Chr16_105.2	194
exon_ilHelHell1.1_Chr16_105.3	473
exon_ilHelHell1.1_Chr16_1050.1	214
exon_ilHelHell1.1_Chr16_1050.2	246
exon_ilHelHell1.1_Chr16_1050.3	173
exon_ilHelHell1.1_Chr16_1050.4	226
exon_ilHelHell1.1_Chr16_1050.5	770
exon_ilHelHell1.1_Chr16_1050.6	149
exon_ilHelHell1.1_Chr16_1050.7	160
exon_ilHelHell1.1_Chr16_1050.8	105
exon_ilHelHell1.1_Chr16_1051.1	546
exon_ilHelHell1.1_Chr16_1052.5	597
exon_ilHelHell1.1_Chr16_1052.4	282
exon_ilHelHell1.1_Chr16_1052.3	22
exon_ilHelHell1.1_Chr16_1052.2	55
exon_ilHelHell1.1_Chr16_1052.1	163
exon_ilHelHell1.1_Chr16_1053.1	49
exon_ilHelHell1.1_Chr16_1053.2	86
exon_ilHelHell1.1_Chr16_1053.3	505
exon_ilHelHell1.1_Chr16_1053.4	29
exon_ilHelHell1.1_Chr16_1054.2	19
exon_ilHelHell1.1_Chr16_1054.1	368
exon_ilHelHell1.1_Chr16_1055.4	1126
exon_ilHelHell1.1_Chr16_1055.3	169
exon_ilHelHell1.1_Chr16_1055.2	65
exon_ilHelHell1.1_Chr16_1055.1	137
exon_ilHelHell1.1_Chr16_1056.3	354
exon_ilHelHell1.1_Chr16_1056.2	421
exon_ilHelHell1.1_Chr16_1056.1	251
exon_ilHelHell1.1_Chr16_1057.1	376
exon_ilHelHell1.1_Chr16_1057.2	2184
exon_ilHelHell1.1_Chr16_1057.3	40
exon_ilHelHell1.1_Chr16_1057.4	655
exon_ilHelHell1.1_Chr16_1057.5	222
exon_ilHelHell1.1_Chr16_1058.1	1005
exon_ilHelHell1.1_Chr16_1059.1	19
exon_ilHelHell1.1_Chr16_1059.2	53
exon_ilHelHell1.1_Chr16_106.17	155
exon_ilHelHell1.1_Chr16_106.16	166
exon_ilHelHell1.1_Chr16_106.15	191
exon_ilHelHell1.1_Chr16_106.14	52
exon_ilHelHell1.1_Chr16_106.13	513
exon_ilHelHell1.1_Chr16_106.12	107
exon_ilHelHell1.1_Chr16_106.11	149
exon_ilHelHell1.1_Chr16_106.10	131
exon_ilHelHell1.1_Chr16_106.9	159
exon_ilHelHell1.1_Chr16_106.8	160
exon_ilHelHell1.1_Chr16_106.7	101
exon_ilHelHell1.1_Chr16_106.6	164
exon_ilHelHell1.1_Chr16_106.5	149
exon_ilHelHell1.1_Chr16_106.4	137
exon_ilHelHell1.1_Chr16_106.3	216
exon_ilHelHell1.1_Chr16_106.2	181
exon_ilHelHell1.1_Chr16_106.1	221
exon_ilHelHell1.1_Chr16_1060.1	131
exon_ilHelHell1.1_Chr16_1060.2	166
exon_ilHelHell1.1_Chr16_1060.3	918
exon_ilHelHell1.1_Chr16_1061.4	5
exon_ilHelHell1.1_Chr16_1061.3	75
exon_ilHelHell1.1_Chr16_1061.2	120
exon_ilHelHell1.1_Chr16_1061.1	1084
exon_ilHelHell1.1_Chr16_1062.1	1917
exon_ilHelHell1.1_Chr16_1063.1	116
exon_ilHelHell1.1_Chr16_1063.2	28
exon_ilHelHell1.1_Chr16_1063.3	194
exon_ilHelHell1.1_Chr16_1063.4	223
exon_ilHelHell1.1_Chr16_1063.5	31
exon_ilHelHell1.1_Chr16_1063.6	78
exon_ilHelHell1.1_Chr16_1063.7	35
exon_ilHelHell1.1_Chr16_1063.8	470
exon_ilHelHell1.1_Chr16_1063.9	972
exon_ilHelHell1.1_Chr16_1063.10	492
exon_ilHelHell1.1_Chr16_1063.11	345
exon_ilHelHell1.1_Chr16_1063.12	34
exon_ilHelHell1.1_Chr16_1063.13	30
exon_ilHelHell1.1_Chr16_1063.14	69
exon_ilHelHell1.1_Chr16_1064.4	20
exon_ilHelHell1.1_Chr16_1064.3	32
exon_ilHelHell1.1_Chr16_1064.2	82
exon_ilHelHell1.1_Chr16_1064.1	121
exon_ilHelHell1.1_Chr16_1065.6	37
exon_ilHelHell1.1_Chr16_1065.5	25
exon_ilHelHell1.1_Chr16_1065.4	70
exon_ilHelHell1.1_Chr16_1065.3	338
exon_ilHelHell1.1_Chr16_1065.2	62
exon_ilHelHell1.1_Chr16_1065.1	71
exon_ilHelHell1.1_Chr16_1066.2	440
exon_ilHelHell1.1_Chr16_1066.1	79
exon_ilHelHell1.1_Chr16_1067.1	167
exon_ilHelHell1.1_Chr16_1067.2	22
exon_ilHelHell1.1_Chr16_1067.3	2082
exon_ilHelHell1.1_Chr16_1067.4	462
exon_ilHelHell1.1_Chr16_1068.3	679
exon_ilHelHell1.1_Chr16_1068.2	286
exon_ilHelHell1.1_Chr16_1068.1	133
exon_ilHelHell1.1_Chr16_1069.3	679
exon_ilHelHell1.1_Chr16_1069.2	286
exon_ilHelHell1.1_Chr16_1069.1	97
exon_ilHelHell1.1_Chr16_107.1	2541
exon_ilHelHell1.1_Chr16_1070.1	1653
exon_ilHelHell1.1_Chr16_1071.3	117
exon_ilHelHell1.1_Chr16_1071.2	498
exon_ilHelHell1.1_Chr16_1071.1	3
exon_ilHelHell1.1_Chr16_1072.4	679
exon_ilHelHell1.1_Chr16_1072.3	295
exon_ilHelHell1.1_Chr16_1072.2	39
exon_ilHelHell1.1_Chr16_1072.1	82
exon_ilHelHell1.1_Chr16_1073.1	620
exon_ilHelHell1.1_Chr16_1073.2	261
exon_ilHelHell1.1_Chr16_1073.3	168
exon_ilHelHell1.1_Chr16_1073.4	7
exon_ilHelHell1.1_Chr16_1074.3	679
exon_ilHelHell1.1_Chr16_1074.2	295
exon_ilHelHell1.1_Chr16_1074.1	31
exon_ilHelHell1.1_Chr16_1075.1	890
exon_ilHelHell1.1_Chr16_1075.2	149
exon_ilHelHell1.1_Chr16_1075.3	164
exon_ilHelHell1.1_Chr16_1076.1	517
exon_ilHelHell1.1_Chr16_1076.2	425
exon_ilHelHell1.1_Chr16_1076.3	27
exon_ilHelHell1.1_Chr16_1076.4	53
exon_ilHelHell1.1_Chr16_1076.5	193
exon_ilHelHell1.1_Chr16_1077.2	1530
exon_ilHelHell1.1_Chr16_1077.1	132
exon_ilHelHell1.1_Chr16_1078.1	1053
exon_ilHelHell1.1_Chr16_1079.1	22
exon_ilHelHell1.1_Chr16_1079.2	152
exon_ilHelHell1.1_Chr16_108.1	20
exon_ilHelHell1.1_Chr16_108.2	248
exon_ilHelHell1.1_Chr16_1080.1	8
exon_ilHelHell1.1_Chr16_1080.2	88
exon_ilHelHell1.1_Chr16_1080.3	34
exon_ilHelHell1.1_Chr16_1080.4	49
exon_ilHelHell1.1_Chr16_1080.5	249
exon_ilHelHell1.1_Chr16_1081.1	48
exon_ilHelHell1.1_Chr16_1081.2	143
exon_ilHelHell1.1_Chr16_1081.3	94
exon_ilHelHell1.1_Chr16_1081.4	155
exon_ilHelHell1.1_Chr16_1081.5	2776
exon_ilHelHell1.1_Chr16_1082.5	417
exon_ilHelHell1.1_Chr16_1082.4	254
exon_ilHelHell1.1_Chr16_1082.3	172
exon_ilHelHell1.1_Chr16_1082.2	111
exon_ilHelHell1.1_Chr16_1082.1	108
exon_ilHelHell1.1_Chr16_1083.8	609
exon_ilHelHell1.1_Chr16_1083.7	124
exon_ilHelHell1.1_Chr16_1083.6	139
exon_ilHelHell1.1_Chr16_1083.5	141
exon_ilHelHell1.1_Chr16_1083.4	209
exon_ilHelHell1.1_Chr16_1083.3	158
exon_ilHelHell1.1_Chr16_1083.2	238
exon_ilHelHell1.1_Chr16_1083.1	150
exon_ilHelHell1.1_Chr16_1084.1	465
exon_ilHelHell1.1_Chr16_1085.1	442
exon_ilHelHell1.1_Chr16_1085.2	1991
exon_ilHelHell1.1_Chr16_1086.5	236
exon_ilHelHell1.1_Chr16_1086.4	140
exon_ilHelHell1.1_Chr16_1086.3	1900
exon_ilHelHell1.1_Chr16_1086.2	238
exon_ilHelHell1.1_Chr16_1086.1	200
exon_ilHelHell1.1_Chr16_1087.1	546
exon_ilHelHell1.1_Chr16_1087.2	679
exon_ilHelHell1.1_Chr16_1088.16	106
exon_ilHelHell1.1_Chr16_1088.15	95
exon_ilHelHell1.1_Chr16_1088.14	90
exon_ilHelHell1.1_Chr16_1088.13	198
exon_ilHelHell1.1_Chr16_1088.12	131
exon_ilHelHell1.1_Chr16_1088.11	285
exon_ilHelHell1.1_Chr16_1088.10	163
exon_ilHelHell1.1_Chr16_1088.9	35
exon_ilHelHell1.1_Chr16_1088.8	35
exon_ilHelHell1.1_Chr16_1088.7	32
exon_ilHelHell1.1_Chr16_1088.6	123
exon_ilHelHell1.1_Chr16_1088.5	130
exon_ilHelHell1.1_Chr16_1088.4	145
exon_ilHelHell1.1_Chr16_1088.3	142
exon_ilHelHell1.1_Chr16_1088.2	151
exon_ilHelHell1.1_Chr16_1088.1	11
exon_ilHelHell1.1_Chr16_1089.1	636
exon_ilHelHell1.1_Chr16_109.2	166
exon_ilHelHell1.1_Chr16_109.1	71
exon_ilHelHell1.1_Chr16_1090.2	30
exon_ilHelHell1.1_Chr16_1090.1	687
exon_ilHelHell1.1_Chr16_1091.5	183
exon_ilHelHell1.1_Chr16_1091.4	757
exon_ilHelHell1.1_Chr16_1091.3	95
exon_ilHelHell1.1_Chr16_1091.2	21
exon_ilHelHell1.1_Chr16_1091.1	42
exon_ilHelHell1.1_Chr16_1092.4	650
exon_ilHelHell1.1_Chr16_1092.3	981
exon_ilHelHell1.1_Chr16_1092.2	1352
exon_ilHelHell1.1_Chr16_1092.1	165
exon_ilHelHell1.1_Chr16_1093.1	176
exon_ilHelHell1.1_Chr16_1094.1	179
exon_ilHelHell1.1_Chr16_1094.2	140
exon_ilHelHell1.1_Chr16_1094.3	220
exon_ilHelHell1.1_Chr16_1094.4	209
exon_ilHelHell1.1_Chr16_1094.5	145
exon_ilHelHell1.1_Chr16_1094.6	182
exon_ilHelHell1.1_Chr16_1094.7	54
exon_ilHelHell1.1_Chr16_1094.8	281
exon_ilHelHell1.1_Chr16_1095.15	911
exon_ilHelHell1.1_Chr16_1095.14	843
exon_ilHelHell1.1_Chr16_1095.13	46
exon_ilHelHell1.1_Chr16_1095.12	142
exon_ilHelHell1.1_Chr16_1095.11	19
exon_ilHelHell1.1_Chr16_1095.10	128
exon_ilHelHell1.1_Chr16_1095.9	48
exon_ilHelHell1.1_Chr16_1095.8	34
exon_ilHelHell1.1_Chr16_1095.7	59
exon_ilHelHell1.1_Chr16_1095.6	1923
exon_ilHelHell1.1_Chr16_1095.5	31
exon_ilHelHell1.1_Chr16_1095.4	595
exon_ilHelHell1.1_Chr16_1095.3	36
exon_ilHelHell1.1_Chr16_1095.2	87
exon_ilHelHell1.1_Chr16_1095.1	45
exon_ilHelHell1.1_Chr16_1096.1	225
exon_ilHelHell1.1_Chr16_1097.1	436
exon_ilHelHell1.1_Chr16_1097.2	1001
exon_ilHelHell1.1_Chr16_1097.3	255
exon_ilHelHell1.1_Chr16_1098.1	516
exon_ilHelHell1.1_Chr16_1099.1	240
exon_ilHelHell1.1_Chr16_1099.2	126
exon_ilHelHell1.1_Chr16_1099.3	191
exon_ilHelHell1.1_Chr16_1099.4	148
exon_ilHelHell1.1_Chr16_1099.5	60
exon_ilHelHell1.1_Chr16_1099.6	77
exon_ilHelHell1.1_Chr16_1099.7	176
exon_ilHelHell1.1_Chr16_11.1	2712
exon_ilHelHell1.1_Chr16_110.7	1955
exon_ilHelHell1.1_Chr16_110.6	607
exon_ilHelHell1.1_Chr16_110.5	26
exon_ilHelHell1.1_Chr16_110.4	79
exon_ilHelHell1.1_Chr16_110.3	98
exon_ilHelHell1.1_Chr16_110.2	162
exon_ilHelHell1.1_Chr16_110.1	42
exon_ilHelHell1.1_Chr16_1100.1	99
exon_ilHelHell1.1_Chr16_1100.2	99
exon_ilHelHell1.1_Chr16_1100.3	282
exon_ilHelHell1.1_Chr16_1100.4	399
exon_ilHelHell1.1_Chr16_1101.1	1842
exon_ilHelHell1.1_Chr16_1101.2	166
exon_ilHelHell1.1_Chr16_1101.3	157
exon_ilHelHell1.1_Chr16_1101.4	259
exon_ilHelHell1.1_Chr16_1101.5	238
exon_ilHelHell1.1_Chr16_1101.6	132
exon_ilHelHell1.1_Chr16_1101.7	167
exon_ilHelHell1.1_Chr16_1101.8	146
exon_ilHelHell1.1_Chr16_1101.9	203
exon_ilHelHell1.1_Chr16_1101.10	180
exon_ilHelHell1.1_Chr16_1101.11	98
exon_ilHelHell1.1_Chr16_1101.12	88
exon_ilHelHell1.1_Chr16_1101.13	130
exon_ilHelHell1.1_Chr16_1101.14	170
exon_ilHelHell1.1_Chr16_1101.15	305
exon_ilHelHell1.1_Chr16_1101.16	134
exon_ilHelHell1.1_Chr16_1101.17	104
exon_ilHelHell1.1_Chr16_1101.18	419
exon_ilHelHell1.1_Chr16_1101.19	6
exon_ilHelHell1.1_Chr16_1102.1	141
exon_ilHelHell1.1_Chr16_1102.2	228
exon_ilHelHell1.1_Chr16_1102.3	176
exon_ilHelHell1.1_Chr16_1102.4	152
exon_ilHelHell1.1_Chr16_1102.5	158
exon_ilHelHell1.1_Chr16_1102.6	125
exon_ilHelHell1.1_Chr16_1102.7	118
exon_ilHelHell1.1_Chr16_1102.8	146
exon_ilHelHell1.1_Chr16_1102.9	237
exon_ilHelHell1.1_Chr16_1103.3	347
exon_ilHelHell1.1_Chr16_1103.2	99
exon_ilHelHell1.1_Chr16_1103.1	15
exon_ilHelHell1.1_Chr16_1104.3	4814
exon_ilHelHell1.1_Chr16_1104.2	99
exon_ilHelHell1.1_Chr16_1104.1	215
exon_ilHelHell1.1_Chr16_1105.1	16
exon_ilHelHell1.1_Chr16_1105.2	291
exon_ilHelHell1.1_Chr16_1105.3	170
exon_ilHelHell1.1_Chr16_1105.4	152
exon_ilHelHell1.1_Chr16_1105.5	149
exon_ilHelHell1.1_Chr16_1105.6	119
exon_ilHelHell1.1_Chr16_1105.7	124
exon_ilHelHell1.1_Chr16_1105.8	149
exon_ilHelHell1.1_Chr16_1105.9	354
exon_ilHelHell1.1_Chr16_1105.10	480
exon_ilHelHell1.1_Chr16_1105.11	226
exon_ilHelHell1.1_Chr16_1106.9	555
exon_ilHelHell1.1_Chr16_1106.8	143
exon_ilHelHell1.1_Chr16_1106.7	80
exon_ilHelHell1.1_Chr16_1106.6	145
exon_ilHelHell1.1_Chr16_1106.5	167
exon_ilHelHell1.1_Chr16_1106.4	134
exon_ilHelHell1.1_Chr16_1106.3	623
exon_ilHelHell1.1_Chr16_1106.2	225
exon_ilHelHell1.1_Chr16_1106.1	196
exon_ilHelHell1.1_Chr16_1107.1	88
exon_ilHelHell1.1_Chr16_1107.2	728
exon_ilHelHell1.1_Chr16_1108.1	166
exon_ilHelHell1.1_Chr16_1108.2	225
exon_ilHelHell1.1_Chr16_1108.3	517
exon_ilHelHell1.1_Chr16_1109.9	216
exon_ilHelHell1.1_Chr16_1109.8	143
exon_ilHelHell1.1_Chr16_1109.7	225
exon_ilHelHell1.1_Chr16_1109.6	167
exon_ilHelHell1.1_Chr16_1109.5	134
exon_ilHelHell1.1_Chr16_1109.4	266
exon_ilHelHell1.1_Chr16_1109.3	225
exon_ilHelHell1.1_Chr16_1109.2	882
exon_ilHelHell1.1_Chr16_1109.1	373
